"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"162","Luke Glendening","DET","C","1","13.733333333333","1","2","2","0","3","100.00","3","33.33","0.22","3","3","2","2","1","0","0","0","0","0","0","0","0","1","1","0","0","10","6","62.50"
"9","Patrice Bergeron","BOS","C","1","14.883333333333","1","1","1","0","2","100.00","2","50.00","0.07","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","18","5","78.26"
"30","Brad Marchand","BOS","L","1","15.583333333333","1","1","1","0","2","100.00","3","33.33","0.22","4","3","3","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0.00"
"52","Patrick Kane","CHI","R","1","19.183333333333","0","2","2","0","2","100.00","2","0.00","0.07","5","2","2","0","1","1","0","0","0","0","0","0","2","0","2","5","0","0","0","-"
"69","Jake Gardiner","CAR","D","1","11.433333333333","0","2","1","1","2","100.00","0","-","0.02","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"77","Cam Atkinson","CBJ","R","1","16.55","1","1","1","0","2","100.00","4","25.00","0.36","4","4","2","2","0","1","0","0","0","0","0","0","1","0","0","0","0","3","5","37.50"
"80","Tyler Johnson","T.B","C","1","11.6","2","0","0","0","2","100.00","2","100.00","0.13","3","2","2","1","0","0","0","0","0","0","0","0","0","0","1","1","1","7","2","77.78"
"81","Mike Hoffman","STL","C","1","13.416666666667","1","1","1","0","2","100.00","1","100.00","0.12","3","2","1","1","0","0","2","1","1","0","0","0","0","2","1","1","1","1","0","100.00"
"107","Tyler Toffoli","MTL","C","1","17.466666666667","1","1","0","1","2","100.00","3","33.33","0.31","5","4","5","2","0","0","2","1","1","0","0","0","0","1","3","0","0","0","0","-"
"126","Brendan Gallagher","MTL","R","1","15.033333333333","1","1","0","1","2","100.00","5","20.00","0.34","8","6","4","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"184","Gemel Smith","T.B","C","1","8.1333333333333","0","2","2","0","2","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","2","2","0","1","3","25.00"
"233","Robby Fabbri","DET","C","1","13.016666666667","1","1","1","0","2","66.67","1","100.00","0.11","2","1","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","2","3","40.00"
"234","David Pastrnak","BOS","R","1","17.466666666667","0","2","0","2","2","100.00","1","0.00","0.12","4","3","2","0","0","0","2","1","1","0","0","1","2","1","1","1","1","0","0","-"
"235","Ivan Barbashev","STL","C","1","17.366666666667","1","1","1","0","2","100.00","3","33.33","0.34","5","4","2","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","-"
"272","Mathieu Joseph","T.B","R","1","12.3","1","1","0","1","2","100.00","1","100.00","0.17","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","3","1","0","0","-"
"301","Dante Fabbro","NSH","D","1","18.533333333333","0","2","1","1","2","100.00","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","2","1","1","1","2","0","0","-"
"306","Filip Hronek","DET","D","1","19.983333333333","0","2","0","2","2","100.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","-"
"3","Valtteri Filppula","DET","C","1","15.25","0","1","1","0","1","100.00","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"8","Loui Eriksson","VAN","L","1","12.366666666667","0","1","1","0","1","100.00","2","0.00","0.2","2","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","-"
"14","Blake Comeau","DAL","L","1","12.066666666667","0","1","0","1","1","100.00","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","1","0","1","2","3","40.00"
"15","Carl Soderberg","CHI","C","1","13.066666666667","1","0","0","0","1","100.00","1","100.00","0.08","2","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","10","3","76.92"
"23","Andrew Cogliano","DAL","C","1","10.416666666667","0","1","1","0","1","100.00","1","0.00","0.08","4","1","3","2","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"24","Marc-Edouard Vlasic","S.J","D","1","15.533333333333","0","1","0","1","1","100.00","1","0.00","0.01","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","0","-"
"33","Leo Komarov","NYI","R","1","13.766666666667","0","1","0","1","1","100.00","1","0.00","0","2","1","1","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","2","33.33"
"36","Jeff Petry","MTL","D","1","22.316666666667","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"49","Brandon Sutter","VAN","C","1","9.85","1","0","0","0","1","100.00","2","50.00","0.84","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","1","88.89"
"50","David Perron","STL","L","1","19.433333333333","0","1","0","1","1","100.00","2","0.00","0.12","5","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"54","Evgenii Dadonov","OTT","R","1","15.233333333333","1","0","0","0","1","100.00","3","33.33","0.43","4","3","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"61","Jason Demers","ARI","D","1","18.783333333333","0","1","1","0","1","50.00","3","0.00","0.14","4","4","1","1","0","1","0","0","0","0","0","0","3","0","1","1","1","0","0","-"
"67","Tyler Myers","VAN","D","1","17.416666666667","1","0","0","0","1","100.00","3","33.33","0.11","9","3","3","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"71","Jordan Eberle","NYI","R","1","15.416666666667","1","0","0","0","1","100.00","3","33.33","0.13","5","3","4","0","0","0","2","1","1","0","0","0","1","1","1","3","0","0","0","-"
"82","Ryan O'Reilly","STL","C","1","20.5","0","1","1","0","1","100.00","3","0.00","0.51","3","3","3","3","0","2","0","0","0","0","0","0","1","1","0","2","0","18","8","69.23"
"83","Kyle Clifford","STL","L","1","8.3166666666667","1","0","0","0","1","100.00","3","33.33","0.18","3","3","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"86","Matt Duchene","NSH","C","1","15.55","0","1","1","0","1","100.00","1","0.00","0.15","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","4","8","33.33"
"89","Oliver Ekman-Larsson","ARI","D","1","18.816666666667","0","1","0","1","1","100.00","3","0.00","0.11","5","4","1","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","0","-"
"90","Ryan Ellis","NSH","D","1","17.683333333333","0","1","0","1","1","inf","1","0.00","0.06","5","1","2","0","1","1","0","0","0","0","0","0","1","1","0","1","1","0","0","-"
"113","Brock Nelson","NYI","C","1","14.983333333333","0","1","1","0","1","100.00","3","0.00","0.44","4","4","4","3","0","0","0","0","0","0","0","0","0","1","1","1","0","4","13","23.53"
"117","Zach Hyman","TOR","L","1","18.483333333333","0","1","0","1","1","100.00","1","0.00","0.17","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","7","0","1","3","25.00"
"119","Brett Connolly","FLA","R","1","8.9666666666667","0","1","1","0","1","100.00","1","0.00","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"127","Jesper Fast","CAR","R","1","10.783333333333","0","1","0","1","1","100.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"131","Ondrej Palat","T.B","L","1","15.216666666667","0","1","1","0","1","100.00","3","0.00","0.05","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"134","Johnny Gaudreau","CGY","L","1","15.133333333333","0","1","1","0","1","100.00","0","-","0.01","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"141","Jean-Gabriel Pageau","NYI","C","1","15.75","1","0","0","0","1","100.00","6","16.67","0.7","6","6","6","4","0","0","0","0","0","0","0","0","0","0","5","2","1","9","9","50.00"
