"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"11","Mark Giordano","CGY","D","1","12.883333333333","1","1","1","0","2","100.00","2","50.00","0.05","2","2","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","-"
"52","Patrick Kane","CHI","R","1","19.216666666667","0","2","2","0","2","66.67","1","0.00","0.11","3","2","1","0","0","1","0","0","0","0","0","0","2","1","0","2","0","0","0","-"
"67","Michael Del Zotto","CBJ","D","1","16.683333333333","1","1","0","1","2","66.67","4","25.00","0.25","6","5","2","1","0","0","0","0","0","0","0","0","2","0","5","0","1","0","0","-"
"76","Cam Atkinson","CBJ","R","1","15.116666666667","0","2","2","0","2","100.00","2","0.00","0.11","5","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"116","Bryan Rust","PIT","R","1","20.483333333333","1","1","0","1","2","100.00","6","16.67","0.43","9","7","5","2","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","-"
"146","Mark Scheifele","WPG","C","1","15.516666666667","0","2","2","0","2","100.00","1","0.00","0.01","2","1","1","0","0","1","0","0","0","0","0","0","1","2","0","0","0","4","4","50.00"
"208","Brett Pesce","CAR","D","1","18.016666666667","0","2","1","1","2","100.00","2","0.00","0.04","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","-"
"213","Sean Monahan","CGY","C","1","13.85","0","2","2","0","2","100.00","2","0.00","0.14","3","2","3","1","0","0","2","1","1","0","0","0","0","2","1","1","0","6","2","75.00"
"218","Alex Wennberg","FLA","C","1","14.466666666667","1","1","1","0","2","100.00","1","100.00","0.14","4","3","2","0","0","0","0","0","0","0","0","1","0","0","1","1","0","5","5","50.00"
"227","Nikolaj Ehlers","WPG","L","1","14.116666666667","1","1","0","1","2","100.00","1","100.00","0.24","7","3","5","2","0","1","0","0","0","0","0","1","1","0","1","2","0","0","0","-"
"263","Denis Gurianov","DAL","R","1","12.6","0","2","1","1","2","100.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","1","0","2","2","0","0","0","-"
"279","Carl Grundstrom","L.A","R","1","11.866666666667","1","1","0","1","2","100.00","2","50.00","0.14","2","2","1","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"280","Alex DeBrincat","CHI","L","1","18.033333333333","1","1","0","1","2","100.00","4","25.00","0.24","5","4","2","0","0","0","0","0","0","0","0","0","1","1","1","5","0","0","0","-"
