"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"20","Brad Marchand","BOS","C","1","19.25","2","3","2","1","5","100.00","2","100.00","0.13","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","100.00"
"10","David Krejci","BOS","C","1","14.033333333333","0","2","1","1","2","66.67","2","0.00","0.08","3","3","1","0","0","0","2","1","1","0","0","0","1","0","0","1","0","2","5","28.57"
"58","Jean-Gabriel Pageau","OTT","C","1","13.9","2","0","0","0","2","66.67","3","66.67","0.64","3","3","3","3","0","1","2","1","1","0","0","0","0","0","2","0","2","7","6","53.85"
"99","David Pastrnak","BOS","R","1","17.083333333333","1","1","1","0","2","100.00","4","25.00","0.34","9","6","4","2","1","0","0","0","0","0","0","0","1","0","2","1","1","0","0","-"
"138","Brady Tkachuk","OTT","L","1","12.416666666667","1","1","1","0","2","66.67","5","20.00","0.94","6","6","5","4","0","1","0","0","0","0","0","3","1","0","3","1","0","2","2","50.00"
"1","Zdeno Chara","BOS","D","1","21.066666666667","0","1","0","1","1","25.00","1","0.00","0.05","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"2","Ron Hainsey","OTT","D","1","16.316666666667","1","0","0","0","1","50.00","2","50.00","0.18","4","4","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"3","Dan Hamhuis","NSH","D","1","12.3","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","-"
"4","Valtteri Filppula","DET","C","1","12.716666666667","0","1","0","1","1","100.00","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","8","2","80.00"
"6","Patrice Bergeron","BOS","C","1","17.566666666667","1","0","0","0","1","25.00","3","33.33","0.8","4","4","2","1","0","0","0","0","0","0","0","1","1","0","0","1","0","9","10","47.37"
"7","Evgeni Malkin","PIT","C","1","13.8","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","8","3","72.73"
"8","Carl Soderberg","ARI","C","1","13.716666666667","1","0","0","0","1","100.00","1","100.00","0.06","2","2","2","0","0","0","2","1","1","0","0","0","0","1","3","0","0","6","2","75.00"
"16","Kris Letang","PIT","D","1","15.1","0","1","1","0","1","100.00","6","0.00","0.13","7","6","1","0","0","0","2","1","1","0","0","0","2","0","1","1","0","0","0","-"
"17","Kris Russell","EDM","D","1","16.45","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","2","0","0","-"
