"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"7","Blake Wheeler","WPG","R","1","13.816666666667","1","1","1","0","2","100.00","2","50.00","0.28","3","3","2","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","-"
"108","Mark Scheifele","WPG","C","1","15.383333333333","0","2","1","1","2","100.00","2","0.00","0.21","6","3","4","1","0","1","0","0","0","0","0","0","1","0","2","2","0","2","7","22.22"
"151","Pavel Buchnevich","NYR","R","1","15.1","1","1","1","0","2","66.67","4","25.00","0.54","5","4","4","3","0","1","0","0","0","0","0","1","0","0","0","1","0","0","2","0.00"
"195","Kyle Connor","WPG","L","1","14.166666666667","0","2","0","2","2","100.00","1","0.00","0.14","2","2","1","1","1","0","0","0","0","0","0","0","1","0","0","0","2","1","0","100.00"
"226","Adam Fox","NYR","D","1","21.366666666667","0","2","0","2","2","200.00","1","0.00","0.01","3","1","2","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","-"
"270","Joel Farabee","PHI","L","1","10.933333333333","2","0","0","0","2","100.00","3","66.67","0.35","5","4","4","3","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"6","Evgeni Malkin","PIT","C","1","16.766666666667","0","1","0","1","1","100.00","3","0.00","0.11","4","3","3","0","0","0","2","1","1","0","0","0","1","0","0","3","1","3","10","23.08"
"11","Paul Stastny","WPG","C","1","13.266666666667","1","0","0","0","1","100.00","3","33.33","0.61","3","3","3","3","0","2","0","0","0","0","0","0","2","0","0","0","0","5","1","83.33"
"16","Kris Letang","PIT","D","1","15.983333333333","0","1","1","0","1","100.00","3","0.00","0.04","5","3","1","0","0","1","0","0","0","0","0","1","2","0","0","2","0","0","0","-"
"18","Andy Greene","NYI","D","1","15.166666666667","0","1","1","0","1","100.00","1","0.00","0.05","4","2","1","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","-"
