"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"99","Jared Spurgeon","MIN","D","1","18.233333333333","1","2","1","1","3","60.00","2","50.00","0.13","3","2","1","1","0","0","0","0","0","0","0","1","0","0","0","2","6","0","0","-"
"270","Nathan MacKinnon","COL","C","1","16.066666666667","1","2","1","1","3","100.00","2","50.00","0.14","2","2","2","2","0","0","0","0","0","0","0","1","2","0","1","2","0","4","10","28.57"
"331","Jack Eichel","BUF","C","1","17.916666666667","2","1","1","0","3","75.00","7","28.57","0.92","7","7","5","2","1","0","0","0","0","0","0","1","0","0","0","2","0","13","6","68.42"
"26","Evgeni Malkin","PIT","C","1","14.916666666667","0","2","1","1","2","100.00","1","0.00","0.2","4","2","3","2","0","0","0","0","0","0","0","0","1","2","1","2","1","12","5","70.59"
"33","David Krejci","BOS","C","1","18.666666666667","1","1","1","0","2","100.00","1","100.00","0.13","3","2","3","1","0","1","0","0","0","0","0","1","1","0","1","0","1","11","5","68.75"
"40","T.J. Oshie","WSH","R","1","17.716666666667","0","2","1","1","2","200.00","3","0.00","0.18","8","3","4","2","0","0","0","0","0","0","0","0","0","1","1","3","0","1","0","100.00"
"42","Matt Niskanen","PHI","D","1","12.95","0","2","2","0","2","50.00","3","0.00","0.05","4","3","1","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","-"
"71","David Perron","STL","L","1","15.6","0","2","1","1","2","100.00","1","0.00","0.07","3","1","1","1","1","0","0","0","0","0","0","0","3","1","3","3","0","0","0","-"
"76","Jakub Voracek","PHI","R","1","13.833333333333","0","2","0","2","2","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","1","0.00"
"86","Erik Karlsson","S.J","D","1","16.433333333333","0","2","1","1","2","100.00","0","-","0.04","3","1","2","0","0","0","0","0","0","0","0","1","2","2","0","0","0","0","0","-"
"93","Marco Scandella","BUF","D","1","11.716666666667","0","2","1","1","2","100.00","3","0.00","0.18","3","3","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"95","Gustav Nyquist","CBJ","C","1","12.75","2","0","0","0","2","100.00","5","40.00","1.3","6","6","5","2","0","0","2","1","1","0","0","1","0","1","0","1","0","0","0","-"
"103","Ryan O'Reilly","STL","C","1","16.633333333333","1","1","1","0","2","100.00","3","33.33","0.26","4","3","3","1","0","0","0","0","0","0","0","0","0","2","0","1","1","7","12","36.84"
"106","John Tavares","TOR","C","1","17.466666666667","2","0","0","0","2","66.67","3","66.67","0.4","6","5","4","2","1","1","0","0","0","0","0","0","1","1","0","0","1","7","10","41.18"
"182","Nikita Kucherov","T.B","R","1","16.85","0","2","1","1","2","100.00","5","0.00","0.41","8","7","3","2","2","0","2","1","1","0","0","1","0","0","0","3","3","0","0","-"
"188","Jonas Brodin","MIN","D","1","21.2","0","2","1","1","2","200.00","2","0.00","0.08","2","2","1","1","0","1","2","1","1","0","0","0","0","0","1","2","0","0","0","-"
"206","Scott Laughton","PHI","L","1","12.233333333333","1","1","1","0","2","100.00","2","50.00","0.52","5","3","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0.00"
"224","Jimmy Vesey","BUF","L","1","12.166666666667","1","1","0","1","2","66.67","4","25.00","0.19","4","4","3","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","-"
"251","Jake Guentzel","PIT","C","1","15.116666666667","1","1","1","0","2","100.00","4","25.00","0.22","7","4","5","1","1","0","2","1","1","0","0","0","0","0","2","1","1","0","0","-"
"262","J.T. Compher","COL","L","1","13.4","1","1","1","0","2","100.00","1","100.00","0.07","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","5","1","83.33"
"302","Kasperi Kapanen","TOR","R","1","11.9","1","1","1","0","2","100.00","2","50.00","0.15","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"304","David Pastrnak","BOS","R","1","19.833333333333","1","1","1","0","2","100.00","5","20.00","0.27","10","6","5","2","1","0","0","0","0","0","0","0","2","2","2","2","0","0","1","0.00"
"307","Ivan Barbashev","STL","C","1","14.883333333333","1","1","1","0","2","100.00","2","50.00","0.75","4","3","3","2","0","0","0","0","0","0","0","0","0","0","3","3","3","7","2","77.78"
"351","Jake DeBrusk","BOS","L","1","13.516666666667","0","2","1","1","2","100.00","3","0.00","0.27","4","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"2","Joe Thornton","S.J","C","1","14.783333333333","0","1","0","1","1","50.00","0","-","0.05","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","5","50.00"
"3","Patrick Marleau","S.J","C","1","14.233333333333","1","0","0","0","1","50.00","2","50.00","0.2","3","2","2","1","2","0","2","1","1","0","0","0","0","0","0","1","0","1","0","100.00"
"6","Jason Spezza","TOR","C","1","6.8666666666667","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","1","1","3","25.00"
"9","Valtteri Filppula","DET","C","1","13.35","0","1","0","1","1","100.00","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","6","8","42.86"
"11","Jay Bouwmeester","STL","D","1","22.1","0","1","0","1","1","100.00","1","0.00","0.01","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","-"
"13","Eric Staal","MIN","C","1","12.083333333333","0","1","0","1","1","50.00","0","-","0.06","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","37.50"
"19","Zach Parise","MIN","L","1","13.033333333333","1","0","0","0","1","50.00","1","100.00","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"27","Blake Wheeler","WPG","R","1","12.15","0","1","1","0","1","100.00","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","5","7","41.67"
"30","Blake Comeau","DAL","L","1","13","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","1","0","100.00"
"32","Alex Goligoski","ARI","D","1","20.916666666667","0","1","1","0","1","100.00","2","0.00","0.09","3","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","0","-"
"35","Roman Polak","DAL","D","1","14.7","0","1","0","1","1","inf","2","0.00","0.14","2","2","1","0","0","0","0","0","0","0","0","0","0","0","2","1","3","0","0","-"
"43","Marc-Edouard Vlasic","S.J","D","1","17.866666666667","1","0","0","0","1","50.00","1","100.00","0.02","2","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","2","0","0","-"
"44","Kris Letang","PIT","D","1","16.933333333333","1","0","0","0","1","100.00","6","16.67","0.13","7","6","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
