first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Connor,McDavid,C,,1,1,,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,9000,2,1.6,22.6,57.8,21.6,2.40
David,Rittich,G,,1,,YES,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,8300,12,-3.2,17.6,47.2,19.6,2.36
Connor,Hellebuyck,G,,1,,YES,2021-03-01,Main,WPG,VAN,-1.5,6.5,3.4,8200,29,9.6,22.6,40.0,19.4,2.36
Mitchell,Marner,W,,1,1,,2021-03-01,Main,TOR,EDM,-1.5,6.5,3.3,7800,8,3.2,21.6,40.8,19.4,2.49
Leon,Draisaitl,C,,2,1,,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,8100,2,3.2,14.7,29.3,19.0,2.34
Philipp,Grubauer,G,,1,,,2021-03-01,Main,COL,SJS,-1.5,6,3.6,8600,14,-4.8,15.4,25.6,18.6,2.16
Alex,Nedeljkovic,G,,2,,YES,2021-03-01,Main,CAR,FLA,-1.5,6,3,8000,31,3.2,17.1,39.2,18.2,2.27
Mikko,Koskinen,G,,2,,YES,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,8100,7,-6.4,19.0,42.4,18.0,2.22
Chris,Driedger,G,,2,,YES,2021-03-01,Main,FLA,CAR,+1.5,6,3,7800,25,10.4,21.8,28.0,17.5,2.24
Nathan,MacKinnon,C,,1,1,,2021-03-01,Main,COL,SJS,-1.5,6,3.6,8400,31,4.8,16.7,37.6,17.5,2.09
Marc-Andre,Fleury,G,,1,,,2021-03-01,Main,VGK,MIN,-1.5,5.5,2.9,8500,1,5.6,28.0,47.2,17.2,2.03
Cam,Talbot,G,,1,,,2021-03-01,Main,MIN,VGK,+1.5,5.5,2.6,7700,15,4.8,16.8,29.6,16.7,2.17
Thatcher,Demko,G,,1,,YES,2021-03-01,Main,VAN,WPG,+1.5,6.5,3.1,7100,5,2.4,13.0,22.4,16.4,2.32
Mikko,Rantanen,W,,1,1,,2021-03-01,Main,COL,SJS,-1.5,6,3.6,8000,28,1.6,17.4,25.6,16.4,2.05
Martin,Jones,G,,1,,,2021-03-01,Main,SJS,COL,+1.5,6,2.4,6700,20,-8.0,8.3,24.8,16.2,2.41
Ville,Husso,G,,1,,,2021-03-01,Main,STL,ANA,-1.5,5.5,2.9,7500,24,3.2,15.4,28.0,16.1,2.15
Matt,Murray,G,,1,,,2021-03-01,Main,OTT,CGY,+1.5,6,2.7,6600,21,-8.0,14.1,31.2,15.9,2.41
Mark,Scheifele,C,,1,1,,2021-03-01,Main,WPG,VAN,-1.5,6.5,3.4,8200,28,1.6,18.4,34.4,15.7,1.92
Ryan,Nugent-Hopkins,W,,1,1,,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,6200,9,3.2,11.8,37.8,15.6,2.52
John,Gibson,G,,1,,,2021-03-01,Main,ANA,STL,+1.5,5.5,2.6,6900,22,-0.8,4.6,8.8,15.4,2.24
Elias,Lindholm,C,,1,1,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,5900,17,0.0,11.1,18.1,15.4,2.60
John,Tavares,C,,1,1,,2021-03-01,Main,TOR,EDM,-1.5,6.5,3.3,7200,10,4.8,11.5,24.5,15.1,2.10
Kyle,Connor,W,,2,1,,2021-03-01,Main,WPG,VAN,-1.5,6.5,3.4,6700,13,3.2,15.9,32.5,14.8,2.21
Johnny,Gaudreau,W,,1,1,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,7200,17,1.6,7.9,18.1,14.8,2.06
Matthew,Tkachuk,W,,2,1,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,6000,17,6.4,18.5,30.6,14.8,2.47
Nikolaj,Ehlers,W,,2,2,,2021-03-01,Main,WPG,VAN,-1.5,6.5,3.4,6500,13,4.8,14.8,25.3,14.5,2.24
Logan,Couture,C,,1,1,,2021-03-01,Main,SJS,COL,+1.5,6,2.4,7800,3,8.0,21.1,29.6,14.2,1.82
Aleksander,Barkov,C,,1,1,,2021-03-01,Main,FLA,CAR,+1.5,6,3,7500,17,6.4,14.8,23.2,14.2,1.89
Max,Pacioretty,W,,2,1,,2021-03-01,Main,VGK,MIN,-1.5,5.5,2.9,7700,7,4.8,12.6,20.5,14.1,1.83
Brent,Burns,D,,1,1,,2021-03-01,Main,SJS,COL,+1.5,6,2.4,6300,15,1.6,12.1,21.3,14.0,2.22
Darnell,Nurse,D,,1,2,,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,5400,6,1.6,12.6,22.9,13.9,2.57
Mark,Stone,W,,1,1,,2021-03-01,Main,VGK,MIN,-1.5,5.5,2.9,7300,7,0.0,4.5,8.0,13.9,1.90
Elias,Pettersson,C,,2,1,,2021-03-01,Main,VAN,WPG,+1.5,6.5,3.1,7000,23,8.0,16.9,30.9,13.9,1.99
Sebastian,Aho,C,,1,1,,2021-03-01,Main,CAR,FLA,-1.5,6,3,7300,8,0.0,9.1,24.8,13.8,1.90
Brayden,Schenn,C,,2,1,,2021-03-01,Main,STL,ANA,-1.5,5.5,2.9,6200,9,0.0,13.6,23.2,13.7,2.20
Blake,Wheeler,W,,1,1,,2021-03-01,Main,WPG,VAN,-1.5,6.5,3.4,7100,13,3.2,15.0,31.7,13.7,1.93
Alex,Pietrangelo,D,,1,2,,2021-03-01,Main,VGK,MIN,-1.5,5.5,2.9,6900,5,9.6,16.6,31.2,13.7,1.98
J.T.,Miller,W,,2,1,,2021-03-01,Main,VAN,WPG,+1.5,6.5,3.1,5900,2,1.6,12.1,23.2,13.6,2.31
Mark,Giordano,D,,1,2,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,5800,30,3.2,10.7,22.9,13.6,2.34
Ryan,O'Reilly,C,,1,1,,2021-03-01,Main,STL,ANA,-1.5,5.5,2.9,6800,9,6.4,14.1,24.8,13.6,2.00
Frederik,Andersen,G,DTD,,,,2021-03-01,Main,TOR,EDM,-1.5,6.5,3.3,8400,4,-4.0,18.1,30.4,13.5,1.61
Thomas,Chabot,D,,1,1,,2021-03-01,Main,OTT,CGY,+1.5,6,2.7,5200,16,1.6,15.9,28.2,13.5,2.60
Gabriel,Landeskog,W,,1,1,,2021-03-01,Main,COL,SJS,-1.5,6,3.6,6200,28,3.2,8.3,17.3,13.4,2.17
Sean,Monahan,C,,1,1,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,6500,30,1.6,11.1,23.7,13.3,2.04
Brock,Boeser,W,,2,1,,2021-03-01,Main,VAN,WPG,+1.5,6.5,3.1,7000,2,1.6,10.1,32.8,13.3,1.91
Morgan,Rielly,D,,1,1,,2021-03-01,Main,TOR,EDM,-1.5,6.5,3.3,5400,9,4.8,12.1,22.9,13.2,2.44
Andrew,Mangiapane,W,,2,2,,2021-03-01,Main,CGY,OTT,-1.5,6,3.3,4600,17,1.6,14.4,30.0,12.8,2.77
Shea,Theodore,D,,1,1,,2021-03-01,Main,VGK,MIN,-1.5,5.5,2.9,6200,5,3.2,11.3,22.4,12.8,2.06
Tyson,Barrie,D,,1,1,,2021-03-01,Main,EDM,TOR,+1.5,6.5,3.2,5600,6,4.8,11.1,16.5,12.7,2.27
Andrei,Svechnikov,W,,1,1,,2021-03-01,Main,CAR,FLA,-1.5,6,3,6100,10,1.6,10.2,21.6,12.7,2.08
Torey,Krug,D,,1,1,,2021-03-01,Main,STL,ANA,-1.5,5.5,2.9,5400,29,1.6,10.7,16.0,12.5,2.32
Patric,Hornqvist,W,,2,1,,2021-03-01,Main,FLA,CAR,+1.5,6,3,6300,4,8.0,13.1,23.7,12.4,1.96
William,Nylander,W,,2,1,,2021-03-01,Main,TOR,EDM,-1.5,6.5,3.3,6400,8,1.6,15.6,33.6,12.3,1.93
David,Perron,W,,2,1,,2021-03-01,Main,STL,ANA,-1.5,5.5,2.9,7200,25,1.6,15.7,35.4,12.2,1.69
