first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Leon,Draisaitl,W,,1,1,,2021-03-17,Main,EDM,CGY,+1.5,6,2.9,8600,7,13.6,29.4,62.6,24.8,2.89
Connor,McDavid,C,,1,1,,2021-03-17,Main,EDM,CGY,+1.5,6,2.9,9100,8,14.4,25.7,36.5,23.6,2.60
Oscar,Dansk,G,,,,,2021-03-17,Main,VGK,SJS,-1.5,6,3.6,8500,9,0.8,19.0,45.6,21.1,2.49
Thatcher,Demko,G,,1,,,2021-03-17,Main,VAN,OTT,-1.5,6,3.2,7400,25,12.0,30.2,39.2,20.4,2.76
Carey,Price,G,,1,,,2021-03-17,Main,MTL,WPG,-1.5,5.5,2.8,8000,11,14.4,24.2,31.2,19.9,2.48
Marc-Andre,Fleury,G,,1,,,2021-03-17,Main,VGK,SJS,-1.5,6,3.6,8500,9,4.0,17.8,35.2,19.6,2.31
David,Perron,W,,1,1,,2021-03-17,Main,STL,LAK,-1.5,5.5,2.9,7100,26,11.2,19.3,30.9,18.6,2.62
Jordan,Binnington,G,,1,,,2021-03-17,Main,STL,LAK,-1.5,5.5,2.9,7500,16,-4.0,8.8,25.6,18.4,2.45
Jacob,Markstrom,G,,1,,,2021-03-17,Main,CGY,EDM,-1.5,6,3.1,7600,5,3.2,17.3,27.2,18.0,2.37
Connor,Hellebuyck,G,,1,,,2021-03-17,Main,WPG,MTL,+1.5,5.5,2.7,7700,23,-4.0,14.4,28.8,17.9,2.33
Mike,Smith,G,,1,,,2021-03-17,Main,EDM,CGY,+1.5,6,2.9,7800,15,-3.2,15.5,31.2,17.7,2.27
Mark,Stone,W,,1,1,,2021-03-17,Main,VGK,SJS,-1.5,6,3.6,7700,16,9.6,20.1,33.6,17.1,2.22
Troy,Grosenick,G,,2,,,2021-03-17,Main,LAK,STL,+1.5,5.5,2.6,7200,19,34.4,34.4,34.4,16.9,2.35
Carter,Hart,G,,1,,,2021-03-17,Main,PHI,NYR,-1.5,6,3.1,7300,26,-8.0,1.9,12.0,16.7,2.29
Calvin,Petersen,G,,1,,,2021-03-17,Main,LAK,STL,+1.5,5.5,2.6,7200,19,-8.8,11.5,31.2,16.4,2.27
Devan,Dubnyk,G,,1,,,2021-03-17,Main,SJS,VGK,+1.5,6,2.4,7100,18,5.6,20.3,47.2,16.4,2.30
Ville,Husso,G,,2,,,2021-03-17,Main,STL,LAK,-1.5,5.5,2.9,7500,16,0.8,13.4,26.4,16.0,2.13
J.T.,Miller,C,,2,1,,2021-03-17,Main,VAN,OTT,-1.5,6,3.2,6100,30,1.6,15.4,37.0,15.9,2.61
Max,Pacioretty,W,,1,1,,2021-03-17,Main,VGK,SJS,-1.5,6,3.6,8000,16,4.8,16.7,34.4,15.7,1.96
