first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Connor,McDavid,C,,1,1,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,8800,26,1.6,15.0,36.0,23.2,2.64
Leon,Draisaitl,W,,1,1,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,7900,15,4.8,9.4,13.6,21.1,2.67
Mike,Smith,G,,1,,YES,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,8000,16,-3.2,17.6,45.6,19.4,2.42
Kaapo,Kahkonen,G,,1,,YES,2021-03-10,Main,MIN,VGK,+1.5,5.5,2.7,7500,5,20.0,29.0,40.8,19.4,2.59
Thatcher,Demko,G,,1,,,2021-03-10,Main,VAN,MTL,+1.5,6,2.8,7000,24,16.8,31.2,41.6,19.2,2.75
Philipp,Grubauer,G,,1,,YES,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,8300,7,-3.2,16.3,40.8,17.7,2.13
Mikko,Rantanen,W,,1,1,,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,8300,10,6.4,20.8,46.9,16.7,2.01
Nathan,MacKinnon,C,,1,1,,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,8300,10,4.8,14.4,23.2,16.4,1.97
Marc-Andre,Fleury,G,,1,,YES,2021-03-10,Main,VGK,MIN,-1.5,5.5,2.8,8500,19,12.0,26.2,39.2,16.3,1.92
John,Gibson,G,,1,,,2021-03-10,Main,ANA,LAK,+1.5,5.5,2.7,6700,22,2.4,7.8,12.8,16.0,2.38
Jonathan,Quick,G,DTD,,,,2021-03-10,Main,LAK,ANA,-1.5,5.5,2.8,7200,8,4.0,19.2,44.8,15.5,2.15
Jake,Allen,G,,2,,,2021-03-10,Main,MTL,VAN,-1.5,6,3.2,7700,10,2.4,14.4,35.2,15.1,1.96
Ryan,Nugent-Hopkins,C,,2,1,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,5900,26,1.6,6.9,18.4,15.0,2.54
Max,Pacioretty,W,,1,1,,2021-03-10,Main,VGK,MIN,-1.5,5.5,2.8,8100,21,8.0,25.7,45.3,14.8,1.82
Anze,Kopitar,C,,1,1,,2021-03-10,Main,LAK,ANA,-1.5,5.5,2.8,7600,27,8.5,19.9,42.1,14.3,1.89
Darnell,Nurse,D,,1,2,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,5100,19,6.4,9.9,17.6,14.2,2.77
Antti,Raanta,G,,2,,,2021-03-10,Main,ARI,COL,+1.5,5.5,2.3,7300,26,-2.4,14.1,36.0,13.8,1.89
Samuel,Girard,D,,1,1,,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,5300,24,3.2,14.3,21.3,13.6,2.57
Gabriel,Landeskog,W,,1,1,,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,6400,27,3.2,16.5,44.5,13.6,2.12
J.T.,Miller,W,,2,1,,2021-03-10,Main,VAN,MTL,+1.5,6,2.8,5700,4,1.6,16.1,37.0,13.1,2.29
Thomas,Chabot,D,,1,1,,2021-03-10,Main,OTT,EDM,+1.5,6.5,2.6,5500,17,8.0,13.1,19.2,13.0,2.37
Tyler,Toffoli,W,,3,1,,2021-03-10,Main,MTL,VAN,-1.5,6,3.2,6600,12,6.4,15.2,23.2,12.7,1.92
Shea,Theodore,D,,1,1,,2021-03-10,Main,VGK,MIN,-1.5,5.5,2.8,5600,13,1.6,6.5,16.5,12.6,2.26
Drew,Doughty,D,,1,1,,2021-03-10,Main,LAK,ANA,-1.5,5.5,2.8,6100,20,8.0,16.8,25.8,12.5,2.05
Brendan,Gallagher,W,,1,2,,2021-03-10,Main,MTL,VAN,-1.5,6,3.2,6600,12,4.8,18.1,36.8,12.5,1.90
Jakob,Chychrun,D,,1,1,,2021-03-10,Main,ARI,COL,+1.5,5.5,2.3,4500,28,1.6,12.9,23.2,12.5,2.78
Kailer,Yamamoto,W,,1,2,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,4700,15,1.6,8.3,21.6,12.4,2.64
Brock,Boeser,W,,2,1,,2021-03-10,Main,VAN,MTL,+1.5,6,2.8,7100,7,3.2,15.2,32.2,12.4,1.75
Brady,Tkachuk,W,,1,1,,2021-03-10,Main,OTT,EDM,+1.5,6.5,2.6,6500,26,8.0,11.8,17.6,12.4,1.91
Matt,Murray,G,,1,,,2021-03-10,Main,OTT,EDM,+1.5,6.5,2.6,6600,31,-10.4,14.6,31.2,12.2,1.85
Tyson,Barrie,D,,1,1,,2021-03-10,Main,EDM,OTT,-1.5,6.5,3.9,5200,19,1.6,8.3,19.2,11.9,2.28
Quinn,Hughes,D,,2,1,,2021-03-10,Main,VAN,MTL,+1.5,6,2.8,5000,14,1.6,7.1,14.9,11.9,2.37
Drake,Batherson,W,,1,1,,2021-03-10,Main,OTT,EDM,+1.5,6.5,2.6,4700,26,1.6,9.9,28.8,11.9,2.53
Jeff,Petry,D,,2,2,,2021-03-10,Main,MTL,VAN,-1.5,6,3.2,6300,1,4.8,16.8,27.4,11.8,1.88
Bo,Horvat,C,,1,1,,2021-03-10,Main,VAN,MTL,+1.5,6,2.8,5800,4,3.2,14.0,30.6,11.7,2.02
Shea,Weber,D,,1,1,,2021-03-10,Main,MTL,VAN,-1.5,6,3.2,5100,1,3.2,8.3,14.4,11.7,2.28
Devon,Toews,D,,1,2,,2021-03-10,Main,COL,ARI,-1.5,5.5,3.2,4500,24,4.8,9.3,14.4,11.7,2.60
Alex,Tuch,W,,1,1,,2021-03-10,Main,VGK,MIN,-1.5,5.5,2.8,5300,21,3.2,20.0,38.4,11.6,2.19
