first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Jaden,Schwartz,W,,1,1,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,5600,24,1.6,8.6,12.8,11.4,2.04
Kyle,Connor,W,,2,1,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,6700,17,3.2,12.8,36.8,11.3,1.69
Timo,Meier,W,,2,2,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,5200,29,1.6,6.4,9.6,11.2,2.16
Neal,Pionk,D,,2,2,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,4900,28,0.0,7.8,14.9,11.2,2.29
Jakub,Vrana,W,,2,1,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,4600,22,0.0,3.0,8.5,11.0,2.39
Sean,Monahan,C,,1,1,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,5700,15,1.6,4.5,9.6,11.0,1.92
Conor,Garland,W,,2,1,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,5300,18,3.2,12.0,26.4,10.8,2.04
Tom,Wilson,W,,2,2,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,5000,22,0.0,7.0,19.2,10.8,2.16
Evgeny,Kuznetsov,C,,1,2,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,6100,11,0.0,13.9,30.4,10.7,1.75
Rickard,Rakell,W,,1,2,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,5300,13,1.6,6.8,21.3,10.6,1.99
Christian,Dvorak,C,,2,1,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,4500,19,1.6,5.1,11.2,10.5,2.34
Elias,Lindholm,C,,3,1,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,6500,15,3.2,9.8,24.8,10.4,1.60
Erik,Karlsson,D,,2,1,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,4400,14,1.6,5.2,10.1,10.4,2.35
Mikael,Backlund,C,,2,2,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,4500,15,6.4,10.5,18.4,10.3,2.28
Kevin,Shattenkirk,D,,3,1,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3700,11,3.2,5.9,10.1,10.2,2.76
Justin,Faulk,D,,1,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,4400,30,3.2,7.0,9.6,10.1,2.29
Kevin,Labanc,W,,1,1,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,4600,29,1.6,10.1,18.4,9.9,2.15
Andrew,Mangiapane,W,,2,2,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,4300,5,0.0,2.9,8.0,9.9,2.29
P.K.,Subban,D,,2,2,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,4200,1,0.0,6.3,18.9,9.8,2.32
Ryan,Getzlaf,C,,3,2,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,4700,26,1.6,5.8,9.6,9.7,2.07
Clayton,Keller,W,,1,1,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,6600,18,1.6,9.9,15.2,9.7,1.47
Pierre-Luc,Dubois,C,,2,2,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,5600,27,1.6,16.0,33.6,9.6,1.71
Josh,Morrissey,D,,1,1,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,4500,28,4.8,9.9,14.4,9.6,2.14
Mike,Hoffman,W,,3,2,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,4900,24,0.0,5.3,15.2,9.6,1.97
Ty,Smith,D,,1,1,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3600,1,3.2,11.3,16.0,9.6,2.68
Phil,Kessel,W,,1,2,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,6200,18,1.6,10.0,26.4,9.6,1.55
Damon,Severson,D,,1,2,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,4000,1,1.6,7.0,11.2,9.4,2.34
Jesper,Bratt,W,,2,1,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,4700,7,8.5,13.1,20.0,9.4,2.00
Adam,Henrique,C,,2,1,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,5000,26,1.6,14.3,32.8,9.4,1.89
Andrew,Copp,W,,3,2,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,4500,17,0.0,17.1,55.4,9.4,2.09
Paul,Stastny,W,,1,1,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,5400,17,0.0,8.8,15.2,9.2,1.71
Vince,Dunn,D,,2,2,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3800,30,3.2,12.9,25.3,9.2,2.41
Alex,Goligoski,D,,1,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3700,31,1.6,9.1,29.6,9.2,2.48
Cam,Fowler,D,,1,2,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,4000,11,1.6,4.5,6.4,9.1,2.27
Jordan,Kyrou,W,,2,2,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,4200,24,1.6,10.6,36.8,9.0,2.15
Oliver,Ekman-Larsson,D,,2,2,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,4600,31,0.0,7.1,17.3,8.8,1.91
Pavel,Zacha,W,,3,1,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,4200,3,0.0,6.2,16.0,8.8,2.09
Jordan,Oesterle,D,,3,2,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3700,31,1.6,3.5,6.4,8.8,2.38
Derek,Forbort,D,,2,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3700,28,3.2,7.7,19.2,8.6,2.33
Mario,Ferraro,D,,1,2,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3800,14,1.6,11.0,29.6,8.5,2.23
Noah,Hanifin,D,,2,1,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3900,5,1.6,8.4,11.7,8.5,2.17
Justin,Schultz,D,,2,2,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3900,23,3.2,12.3,19.2,8.5,2.18
Rasmus,Andersson,D,,1,2,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,4100,5,1.6,7.8,21.3,8.4,2.05
Janne,Kuokkanen,W,,1,1,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3700,7,1.6,8.7,19.7,8.4,2.27
Nick,Schmaltz,C,,4,1,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,4100,19,0.0,7.0,16.0,8.1,1.98
Jack,Hughes,C,,2,2,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,4700,3,1.6,8.6,25.3,8.0,1.71
Yegor,Sharangovich,W,,1,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3900,7,1.6,9.8,28.0,7.7,1.96
Lawson,Crouse,W,,3,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3300,18,1.6,9.4,28.0,7.4,2.24
Brenden,Dillon,D,,1,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3600,23,0.0,3.5,11.2,7.4,2.06
Trevor,Zegras,W,,2,1,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3500,13,0.0,8.5,15.2,7.3,2.08
Rudolfs,Balcers,W,,3,2,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3200,29,1.6,7.9,18.4,7.3,2.27
Max,Comtois,W,,1,2,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3800,13,1.6,5.0,16.8,7.3,1.93
Marco,Scandella,D,,2,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3900,30,0.0,2.6,6.4,7.2,1.84
Troy,Terry,W,,2,1,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3300,13,1.6,12.8,24.8,6.9,2.10
Robert,Thomas,C,,3,1,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3700,25,0.0,4.0,16.8,6.9,1.85
Adam,Lowry,C,,3,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3500,27,0.0,10.2,32.0,6.9,1.97
Dmitry,Orlov,D,,2,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3700,23,3.2,9.8,20.0,6.8,1.83
Conor,Sheary,W,,3,2,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3600,22,1.6,5.4,16.0,6.8,1.89
Travis,Zajac,C,,1,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3800,3,1.6,10.2,23.2,6.8,1.78
Milan,Lucic,W,,3,2,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3100,5,3.2,6.4,11.2,6.8,2.19
Ryan,Donato,W,,4,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3100,29,6.4,12.2,18.4,6.6,2.13
Dillon,Dube,W,,1,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,4100,5,0.0,4.8,9.6,6.5,1.59
Isac,Lundestrom,C,,1,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3300,26,0.0,3.5,11.2,6.3,1.90
Dmitry,Kulikov,D,,2,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3500,1,0.0,2.6,6.4,6.2,1.78
Christopher,Tanev,D,,2,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3600,5,1.6,6.6,18.4,6.1,1.70
Dylan,Gambrell,C,,3,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3700,17,1.6,8.5,18.4,5.8,1.56
Carl,Hagelin,W,,4,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3600,22,0.0,3.5,11.2,5.7,1.59
Johan,Larsson,C,,1,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3000,19,1.6,5.1,12.8,5.7,1.89
Miles,Wood,W,,4,2,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3600,7,1.6,7.2,21.6,5.7,1.59
Mason,Appleton,W,,3,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3800,17,1.6,6.4,11.2,5.6,1.47
Sami,Vatanen,D,,3,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3500,1,1.6,9.1,20.0,5.6,1.59
Nick,Jensen,D,,3,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3800,23,0.0,6.1,19.2,5.6,1.46
Patrick,Marleau,W,,2,2,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3000,29,0.0,1.3,3.2,5.5,1.85
Derick,Brassard,W,,3,2,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,4300,19,0.0,11.8,41.3,5.4,1.26
Josh,Manson,D,,2,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3500,11,0.0,6.7,14.4,5.4,1.54
Derek,Grant,W,,3,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3600,13,0.0,8.7,18.8,5.4,1.50
Ilya,Lyubushkin,D,,2,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3500,31,1.6,4.8,9.6,5.3,1.51
Jamie,Drysdale,D,,2,1,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3600,11,0.0,8.6,24.8,5.2,1.45
Nikolai,Knyzhov,D,,2,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3500,14,1.6,5.4,12.8,5.1,1.45
Nicholas,Merkley,W,,3,2,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3000,7,0.0,6.6,16.8,5.1,1.69
Mikhail,Maltsev,W,,3,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3000,7,0.0,4.2,9.6,5.0,1.67
Nikita,Nesterov,D,,3,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3500,5,0.0,6.1,14.4,5.0,1.41
John,Leonard,W,,4,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3100,29,1.6,6.1,12.8,5.0,1.62
Radim,Simek,D,,3,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3500,14,3.2,4.8,8.0,4.9,1.40
Zdeno,Chara,D,,3,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3600,23,1.6,6.4,12.8,4.9,1.36
Nic,Dowd,C,,4,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3400,11,1.6,4.8,11.2,4.9,1.45
Zach,Sanford,W,,3,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,4400,24,1.6,3.8,4.8,4.9,1.11
Marcus,Sorensen,W,,3,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3000,29,3.2,5.4,8.0,4.8,1.60
Daniel,Sprong,W,,1,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3400,22,1.6,7.8,17.6,4.8,1.42
Garnet,Hathaway,W,,4,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3200,22,1.6,5.6,16.8,4.6,1.45
Jani,Hakanpaa,D,,1,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3500,11,3.2,4.2,6.4,4.5,1.29
Logan,Stanley,D,,3,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3500,28,1.6,3.8,6.4,4.5,1.28
Marc-Edouard,Vlasic,D,,3,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3600,14,0.0,4.8,11.2,4.4,1.22
Juuso,Valimaki,D,,3,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3600,5,0.0,4.5,9.6,4.4,1.23
Tucker,Poolman,D,,1,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3500,28,0.0,3.8,9.6,4.3,1.24
Mathieu,Perreault,W,,4,2,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3300,17,1.6,7.0,16.8,4.2,1.26
Jakob,Silfverberg,W,,4,2,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,4600,13,1.6,3.2,6.4,4.1,0.88
Andy,Welinski,D,,3,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3500,11,0.0,3.5,6.4,4.0,1.15
Dryden,Hunt,W,,2,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3000,18,0.0,4.8,14.4,4.0,1.32
Sam,Steel,C,,4,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3300,26,0.0,4.3,15.2,3.8,1.14
Nicolas,Deslauriers,W,,4,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3000,13,0.0,3.2,6.4,3.8,1.25
Andreas,Johnsson,W,,4,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3500,7,0.0,3.5,9.6,3.8,1.09
Michael,McLeod,C,,4,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3100,3,0.0,5.3,16.8,3.8,1.24
Derek,Ryan,W,,4,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3100,15,0.0,5.3,20.0,3.7,1.20
Nate,Thompson,C,,4,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3000,27,0.0,3.5,8.0,3.6,1.20
Dylan,DeMelo,D,,3,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3500,28,3.2,3.8,4.8,3.6,1.03
Jake,Walman,D,,3,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3500,30,1.6,3.2,8.0,3.6,1.02
Sam,Bennett,C,,3,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3400,5,1.6,2.9,4.8,3.6,1.07
Trevor,Lewis,W,,4,,,2021-03-26,Main,WPG,CGY,+1.5,6,2.9,3000,17,0.0,4.2,11.2,3.5,1.16
Sammy,Blais,W,,4,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3000,24,0.0,4.3,15.2,3.5,1.18
Max,Jones,W,,3,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3200,13,1.6,2.6,3.2,3.3,1.02
Ryan,Murray,D,,3,,,2021-03-26,Main,NJD,WSH,+1.5,6,2.5,3500,1,0.0,1.6,4.8,3.3,0.95
Christian,Fischer,W,,4,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3000,18,1.6,3.2,6.4,3.3,1.11
Kyle,Clifford,W,,4,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3000,24,0.0,3.0,10.0,3.3,1.09
Richard,Panik,W,,3,,,2021-03-26,Main,WSH,NJD,-1.5,6,3.6,3100,22,0.0,4.0,15.2,3.2,1.03
Robert,Bortuzzo,D,,3,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3600,30,0.0,2.2,6.4,3.0,0.84
Antti,Suomela,C,,4,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3000,17,0.0,1.9,6.4,2.9,0.95
Zac,Rinaldo,W,,4,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3000,5,0.0,0.6,1.6,2.8,0.93
Dakota,Joshua,W,,4,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3000,24,0.0,1.9,3.2,2.7,0.91
Jason,Demers,D,,3,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3500,31,0.0,1.6,4.8,2.7,0.77
Josh,Leivo,W,,4,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3400,5,1.6,1.9,3.2,2.4,0.70
Drake,Caggiula,W,,3,2,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3000,18,0.0,0.6,1.6,1.9,0.62
John,Hayden,W,,4,,,2021-03-26,Main,ARI,SJS,-1.5,5.5,2.8,3000,18,0.0,3.2,9.6,0.6,0.18
Brett,Ritchie,W,O,,,,2021-03-26,Main,CGY,WPG,-1.5,6,3.1,3400,5,0.0,3.5,11.2,0.0,0.00
Maxim,Letunov,C,O,,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3000,17,0.0,6.1,16.8,0.0,0.00
Scott,Perunovich,D,O,,,,2021-03-26,Main,STL,ANA,-1.5,5.5,3.2,3500,30,,,,0.0,0.00
Alexander,Volkov,W,O,,,,2021-03-26,Main,ANA,STL,+1.5,5.5,2.3,3000,13,1.6,2.6,4.8,0.0,0.00
Matt,Nieto,W,O,,,,2021-03-26,Main,SJS,ARI,+1.5,5.5,2.7,3200,29,3.2,9.1,16.8,0.0,0.00
