first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Mitchell,Marner,W,,1,1,,2021-03-19,Main,TOR,CGY,-1.5,6.5,3.6,7600,9,9.6,17.6,28.0,21.3,2.80
Marc-Andre,Fleury,G,,1,,,2021-03-19,Main,VGK,LAK,-1.5,5.5,3.1,8400,14,4.0,19.2,35.2,19.5,2.32
Artemi,Panarin,W,,2,1,,2021-03-19,Main,NYR,WSH,+1.5,6.5,3.1,7700,7,9.6,20.4,31.2,18.8,2.44
Thatcher,Demko,G,,1,,YES,2021-03-19,Main,VAN,MTL,+1.5,6,2.6,7600,22,12.0,29.1,39.2,18.8,2.48
Jake,Allen,G,,2,,YES,2021-03-19,Main,MTL,VAN,-1.5,6,3.4,7900,11,2.4,10.1,16.8,18.8,2.37
Alex,Ovechkin,W,,1,1,,2021-03-19,Main,WSH,NYR,-1.5,6.5,3.5,8100,15,6.4,19.1,23.7,18.4,2.28
Auston,Matthews,C,,1,1,,2021-03-19,Main,TOR,CGY,-1.5,6.5,3.6,8800,19,3.2,16.6,34.1,18.3,2.08
Jordan,Binnington,G,,1,,,2021-03-19,Main,STL,SJS,-1.5,6,3.2,7500,3,-4.0,8.3,25.6,17.0,2.27
John,Carlson,D,,1,1,,2021-03-19,Main,WSH,NYR,-1.5,6.5,3.5,6600,3,3.2,16.7,22.9,16.6,2.51
Frederik,Andersen,G,,2,,YES,2021-03-19,Main,TOR,CGY,-1.5,6.5,3.6,8000,10,-0.8,7.7,19.2,16.4,2.05
Mark,Stone,W,,1,1,,2021-03-19,Main,VGK,LAK,-1.5,5.5,3.1,7600,21,9.6,19.4,33.6,16.3,2.15
Tyler,Toffoli,W,,1,1,,2021-03-19,Main,MTL,VAN,-1.5,6,3.4,6900,11,1.6,17.2,43.7,15.8,2.29
Max,Pacioretty,W,,1,1,,2021-03-19,Main,VGK,LAK,-1.5,5.5,3.1,7900,21,4.8,17.7,34.4,15.7,1.99
Evander,Kane,W,,1,1,,2021-03-19,Main,SJS,STL,+1.5,6,2.8,7100,24,6.4,21.9,36.5,15.6,2.20
David,Perron,W,,1,1,,2021-03-19,Main,STL,SJS,-1.5,6,3.2,7000,16,0.0,13.1,22.1,15.6,2.22
Anze,Kopitar,C,,1,1,,2021-03-19,Main,LAK,VGK,+1.5,5.5,2.4,7700,10,1.6,16.1,25.3,15.3,1.99
Jacob,Markstrom,G,,1,,YES,2021-03-19,Main,CGY,TOR,+1.5,6.5,2.9,7400,27,-9.6,13.0,27.2,15.3,2.07
Alexandar,Georgiev,G,,2,,YES,2021-03-19,Main,NYR,WSH,+1.5,6.5,3.1,7400,1,-9.6,9.0,40.8,14.2,1.92
William,Nylander,W,,2,2,,2021-03-19,Main,TOR,CGY,-1.5,6.5,3.6,6400,9,9.6,14.4,23.2,13.9,2.17
