first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Andrei,Vasilevskiy,G,,1,,,2021-03-13,All Day,TBL,NSH,-1.5,5.5,3.5,8500,27,16.0,28.8,42.4,23.4,2.75
Auston,Matthews,C,,1,1,,2021-03-13,All Day,TOR,WPG,-1.5,6.5,3.7,8800,23,4.8,18.5,34.1,21.7,2.46
Connor,McDavid,C,,1,1,,2021-03-13,All Day,EDM,VAN,-1.5,6.5,3.4,9000,21,1.6,26.4,36.5,21.0,2.33
Kevin,Lankinen,G,,1,,YES,2021-03-13,All Day,CHI,FLA,+1.5,6,2.7,7200,4,2.4,18.6,39.2,20.4,2.83
Leon,Draisaitl,W,,1,1,,2021-03-13,All Day,EDM,VAN,-1.5,6.5,3.4,8200,21,11.2,25.1,62.6,19.4,2.36
Jaroslav,Halak,G,,1,,YES,2021-03-13,All Day,BOS,NYR,-1.5,5.5,3.1,7900,15,-4.0,18.7,41.6,19.3,2.44
Ilya,Samsonov,G,,1,,,2021-03-13,All Day,WSH,PHI,+1.5,6,2.9,8000,22,0.8,17.6,36.8,18.5,2.32
Mitchell,Marner,W,,1,1,,2021-03-13,All Day,TOR,WPG,-1.5,6.5,3.7,7600,31,1.6,14.1,28.0,18.1,2.38
Semyon,Varlamov,G,,1,,,2021-03-13,All Day,NYI,NJD,-1.5,5.5,3.1,8700,29,5.6,24.2,33.6,18.1,2.08
David,Pastrnak,W,,1,1,,2021-03-13,All Day,BOS,NYR,-1.5,5.5,3.1,8600,17,11.2,16.6,20.5,17.9,2.08
Casey,DeSmith,G,,1,,,2021-03-13,All Day,PIT,BUF,-1.5,6,3.6,7700,20,8.8,18.1,26.4,17.4,2.26
Joonas,Korpisalo,G,,1,,,2021-03-13,All Day,CBJ,DAL,+1.5,5.5,2.6,7000,11,-1.6,12.6,23.2,17.1,2.45
Anton,Khudobin,G,,1,,,2021-03-13,All Day,DAL,CBJ,-1.5,5.5,2.9,7400,26,-12.8,2.7,24.8,16.7,2.25
Alex,Ovechkin,W,,1,1,,2021-03-13,All Day,WSH,PHI,+1.5,6,2.9,8000,22,6.4,13.8,23.2,16.5,2.06
Mikko,Koskinen,G,,1,,,2021-03-13,All Day,EDM,VAN,-1.5,6.5,3.4,8200,17,-6.4,19.5,42.4,16.5,2.01
Jake,Guentzel,W,,1,1,,2021-03-13,All Day,PIT,BUF,-1.5,6,3.6,7400,30,9.6,16.0,28.2,16.2,2.19
Steven,Stamkos,W,,2,1,,2021-03-13,All Day,TBL,NSH,-1.5,5.5,3.5,7900,11,1.6,13.0,28.5,16.1,2.03
Frederik,Andersen,G,,1,,,2021-03-13,All Day,TOR,WPG,-1.5,6.5,3.7,8100,9,-0.8,15.4,28.8,16.0,1.98
Carey,Price,G,,1,,,2021-03-13,All Day,MTL,CGY,-1.5,5.5,2.8,7800,19,-0.8,20.6,30.4,16.0,2.05
Thatcher,Demko,G,,1,,,2021-03-13,All Day,VAN,EDM,+1.5,6.5,3.1,7000,5,12.0,30.2,41.6,15.9,2.27
Jacob,Markstrom,G,,1,,,2021-03-13,All Day,CGY,MTL,+1.5,5.5,2.7,7500,14,-12.0,4.8,21.6,15.9,2.12
Ville,Husso,G,,2,,,2021-03-13,All Day,STL,VGK,+1.5,5.5,2.7,7600,10,1.6,17.6,26.4,15.9,2.09
Sidney,Crosby,C,,1,1,,2021-03-13,All Day,PIT,BUF,-1.5,6,3.6,8100,27,14.9,18.2,21.6,15.4,1.90
