first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Matthew,Tkachuk,W,,1,1,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,5400,23,4.8,8.4,19.7,14.3,2.65
Victor,Hedman,D,,1,1,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,7100,18,4.8,14.5,26.1,14.2,1.99
James,Reimer,G,,2,,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,8300,4,3.2,17.3,29.6,14.2,1.71
Mark,Stone,W,,1,1,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,7500,4,1.6,6.0,14.1,14.1,1.88
John,Tavares,C,,2,2,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,7300,28,8.0,11.1,16.5,14.0,1.92
Calvin,Petersen,G,,2,,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,7000,17,7.2,17.9,27.2,14.0,1.99
Elias,Lindholm,C,,2,1,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,6100,9,1.6,10.3,23.7,13.9,2.28
Aleksander,Barkov,C,,1,1,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,7000,20,4.8,17.1,34.9,13.9,1.99
Conor,Garland,W,,1,1,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,5400,30,1.6,8.6,16.8,13.5,2.50
Mikko,Rantanen,W,,1,1,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,7600,10,3.2,11.2,25.6,13.4,1.77
Anze,Kopitar,C,,1,1,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,7200,14,14.4,18.5,25.8,13.4,1.86
Johnny,Gaudreau,W,,2,1,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,7600,23,1.6,10.2,25.3,13.2,1.73
Sebastian,Aho,C,,1,1,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,7800,21,4.8,17.2,31.2,13.1,1.68
Cale,Makar,D,,1,1,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,6000,13,3.2,11.8,18.4,13.1,2.19
Jakob,Chychrun,D,,1,1,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,4300,3,0.0,8.0,19.2,13.1,3.05
Mathew,Barzal,C,,1,1,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,6800,11,4.8,9.5,14.1,13.1,1.92
Max,Pacioretty,W,,1,1,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,8000,4,4.8,11.9,20.5,13.0,1.62
Andrei,Svechnikov,W,,1,1,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,6600,5,1.6,10.2,14.4,13.0,1.98
Alex,Pietrangelo,D,,1,2,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,6500,25,6.4,9.9,16.0,12.9,1.98
Joe,Pavelski,C,,2,1,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,7200,23,3.2,11.7,18.9,12.9,1.78
David,Perron,W,,1,1,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,7200,2,0.0,13.6,35.4,12.7,1.77
Anders,Lee,W,,1,1,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,7300,29,1.6,14.3,28.8,12.6,1.72
Alex,Iafallo,W,,1,1,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,4900,12,1.6,16.4,27.7,12.5,2.56
Mark,Giordano,D,,2,2,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,6100,1,3.2,9.0,16.0,12.4,2.04
Ryan,O'Reilly,C,,1,1,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,6900,6,1.6,11.4,23.2,12.3,1.78
William,Nylander,W,,2,2,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,5900,21,3.2,7.9,23.7,12.2,2.07
Christian,Dvorak,C,,2,1,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,5200,12,1.6,3.2,4.8,12.2,2.34
Brock,Nelson,C,,2,2,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4900,11,4.8,14.1,18.9,12.1,2.47
Taylor,Hall,W,,2,1,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,6700,11,1.6,5.4,12.8,12.0,1.79
Jamie,Benn,W,,1,1,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,6800,18,3.2,8.9,18.4,11.9,1.75
Drew,Doughty,D,,1,1,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,6200,6,12.8,19.2,27.6,11.9,1.92
Gabriel,Landeskog,W,,3,1,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,6300,10,1.6,8.3,12.8,11.9,1.89
John,Klingberg,D,,1,1,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,6500,11,3.2,7.6,13.3,11.8,1.82
Sam,Reinhart,W,,1,1,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,5300,11,6.4,17.5,30.9,11.7,2.21
Morgan,Rielly,D,,1,1,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,5400,31,4.8,12.9,22.9,11.6,2.15
Rickard,Rakell,W,,1,1,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,5700,1,0.0,9.1,16.5,11.6,2.03
Rasmus,Dahlin,D,,2,1,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,4300,2,3.2,10.7,18.9,11.6,2.69
Brayden,Schenn,C,,2,2,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,6500,6,3.2,15.8,24.8,11.6,1.78
Vincent,Trocheck,C,,2,1,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,5800,21,10.1,15.8,21.3,11.4,1.97
Torey,Krug,D,,1,2,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,5300,5,6.4,11.6,16.0,11.4,2.15
Nick,Schmaltz,C,,1,1,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,4800,12,4.8,10.1,16.8,11.4,2.37
Patric,Hornqvist,W,,2,1,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,6100,27,6.4,14.2,29.3,11.3,1.85
Alec,Martinez,D,,1,,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,4300,25,3.2,12.2,23.4,11.3,2.62
Dustin,Brown,W,,1,1,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,6100,12,1.6,17.2,40.5,11.2,1.83
Miro,Heiskanen,D,,2,2,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,4800,11,4.8,7.5,9.6,11.2,2.34
Victor,Olofsson,W,,1,1,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,6600,11,1.6,11.6,20.2,11.2,1.69
Clayton,Keller,W,,1,1,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,6300,30,3.2,9.8,17.6,11.2,1.77
Mikhail,Sergachev,D,,3,2,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,4700,18,4.8,14.9,30.4,11.2,2.38
Shea,Theodore,D,,2,1,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,6400,25,9.6,10.7,12.8,11.2,1.75
Martin,Necas,W,,2,2,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,4100,5,4.8,14.5,29.0,11.1,2.70
Andrew,Mangiapane,W,,1,1,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,4700,23,1.6,8.7,17.3,11.1,2.36
Ondrej,Palat,W,,1,1,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,5800,26,1.6,14.8,28.5,11.0,1.90
Jordan,Eberle,W,,1,1,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,6200,29,4.8,10.7,25.3,11.0,1.78
William,Karlsson,C,,2,1,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,5100,4,1.6,7.9,22.9,10.9,2.13
Devon,Toews,D,,2,2,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,4900,13,4.8,14.4,24.8,10.9,2.22
Reilly,Smith,W,,2,2,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,4600,4,1.6,5.8,11.2,10.6,2.30
Phil,Kessel,W,,3,2,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,5600,30,1.6,9.5,25.8,10.5,1.87
Jeff,Carter,W,,2,2,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,4300,12,6.4,13.0,18.4,10.4,2.42
Blake,Coleman,W,,3,2,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,4300,26,0.0,5.0,15.2,10.4,2.42
Roope,Hintz,C,DTD,3,1,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,5000,23,1.6,13.4,18.4,10.4,2.08
Aaron,Ekblad,D,,1,1,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,5400,21,6.4,9.4,15.2,10.3,1.91
Mike,Hoffman,W,,2,1,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,5800,2,3.2,17.2,28.5,10.2,1.76
Denis,Gurianov,W,,3,1,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,5600,18,1.6,9.4,19.2,10.2,1.81
Ryan,McDonagh,D,,2,,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,4200,18,3.2,8.3,12.8,9.9,2.35
Josh,Bailey,W,,2,2,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4600,29,3.2,12.0,22.9,9.9,2.16
Kevin,Shattenkirk,D,,2,1,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3800,20,1.6,7.8,18.1,9.9,2.61
Jonathan,Marchessault,W,,2,2,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,6300,4,4.8,11.6,18.4,9.9,1.58
Ryan,Graves,D,,1,,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,4100,13,3.2,9.3,14.4,9.9,2.42
Rasmus,Andersson,D,,2,1,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,4300,1,3.2,13.3,21.6,9.9,2.31
Mikael,Backlund,C,,1,2,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,4400,9,0.0,3.5,6.4,9.8,2.22
Jakob,Silfverberg,W,,2,1,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,5100,1,3.2,9.0,14.4,9.8,1.93
Nino,Niederreiter,W,,2,2,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,4900,5,4.8,16.8,37.3,9.8,1.99
Ryan,Pulock,D,,1,1,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4700,9,4.8,11.2,17.6,9.8,2.09
Jordan,Kyrou,W,,1,2,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,4300,2,0.0,11.8,31.2,9.7,2.25
T.J.,Brodie,D,,1,2,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,3600,31,1.6,4.8,12.8,9.6,2.67
Oliver,Ekman-Larsson,D,,2,2,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,4700,3,1.6,8.5,18.6,9.6,2.04
Matt,Roy,D,,2,2,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3500,6,3.2,5.1,8.0,9.6,2.75
Ryan,Getzlaf,C,,3,1,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,4600,29,0.0,7.3,22.1,9.5,2.06
Jean-Gabriel,Pageau,C,,3,2,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4600,11,1.6,18.0,38.8,9.5,2.07
Jaccob,Slavin,D,,1,2,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,3900,14,3.2,9.4,23.2,9.4,2.40
Alex,Killorn,W,,2,1,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,5100,26,1.6,5.1,11.2,9.4,1.85
Yanni,Gourde,C,,3,2,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,4300,17,1.6,6.9,16.8,9.4,2.19
Vince,Dunn,D,,3,2,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,4000,5,3.2,6.7,16.0,9.3,2.32
Nazem,Kadri,C,,2,1,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,6300,3,1.6,7.8,16.8,9.3,1.47
Zach,Sanford,W,,2,2,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,3800,2,0.0,7.7,18.4,9.3,2.43
Andre,Burakovsky,W,,1,2,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,4700,10,0.0,2.6,6.4,9.2,1.96
Tyler,Pitlick,W,,2,2,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3800,30,1.6,5.4,9.6,9.2,2.41
Scott,Mayfield,D,,2,,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,3500,9,8.0,11.5,17.6,9.1,2.59
Brady,Skjei,D,,2,,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,3500,14,4.8,5.1,6.4,9.1,2.61
Adam,Pelech,D,,1,,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,3600,9,1.6,2.6,4.8,9.0,2.51
Esa,Lindell,D,,1,,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3600,11,1.6,6.1,9.6,9.0,2.49
Brett,Pesce,D,,2,,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,4000,14,3.2,10.6,22.4,9.0,2.25
Jordan,Oesterle,D,,3,,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3700,3,0.0,5.5,14.4,8.9,2.42
Anthony,Duclair,W,,1,2,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,4500,27,3.2,12.9,26.4,8.9,1.98
Cam,Fowler,D,,1,2,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,4300,20,1.6,5.4,11.2,8.9,2.07
Frank,Vatrano,W,,3,2,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3700,27,6.4,11.0,15.2,8.8,2.37
Brock,McGinn,W,,1,,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,4200,5,1.6,15.5,44.8,8.8,2.10
Noah,Hanifin,D,,1,,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,3700,1,1.6,4.8,8.0,8.7,2.36
Alex,Tuch,W,,3,2,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,4300,4,0.0,7.0,15.2,8.7,2.01
Jordan,Staal,C,,3,1,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,5100,5,4.8,18.1,32.5,8.6,1.69
Nick,Leddy,D,,2,2,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,3900,9,4.8,10.3,14.4,8.6,2.21
Alex,Goligoski,D,,1,,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3600,3,1.6,4.8,6.4,8.5,2.36
Colin,Miller,D,,1,2,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,3500,2,3.2,7.2,16.8,8.5,2.43
Carter,Verhaeghe,W,,1,2,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,4600,27,3.2,8.6,17.6,8.5,1.85
Mikey,Anderson,D,,1,,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3700,6,1.6,6.8,11.6,8.4,2.27
Keith,Yandle,D,,3,1,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,4500,21,3.2,10.1,26.1,8.4,1.87
Adrian,Kempe,W,,2,1,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,4600,12,0.0,8.9,16.5,8.4,1.82
Justin,Holl,D,,2,,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,4100,31,1.6,5.8,11.2,8.3,2.02
Dylan,Cozens,C,,2,2,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,3600,11,0.0,4.7,17.3,8.3,2.31
Justin,Faulk,D,,1,1,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,4400,5,1.6,12.3,42.1,8.3,1.89
Chandler,Stephenson,C,,1,2,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,4400,4,1.6,5.8,22.6,8.2,1.87
Erik,Cernak,D,,2,,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,3500,18,3.2,8.6,17.6,8.2,2.35
Lawson,Crouse,W,,2,,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3500,30,0.0,3.2,8.0,8.1,2.30
Joonas,Donskoi,W,,2,2,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,3700,10,1.6,9.8,17.6,8.1,2.20
Anthony,Beauvillier,W,,2,2,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4500,29,0.0,4.2,12.8,8.0,1.78
Radek,Faksa,C,,1,2,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3200,23,1.6,5.4,14.4,8.0,2.50
Max,Comtois,W,,1,2,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3600,1,1.6,9.9,18.4,7.9,2.21
Cody,Glass,C,,3,1,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,3500,4,0.0,2.7,10.1,7.9,2.25
Josh,Mahura,D,,2,,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3700,20,3.2,5.1,9.6,7.9,2.12
Eric,Staal,C,,2,2,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,4800,7,1.6,4.2,12.8,7.9,1.65
Samuel,Girard,D,,3,2,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,5100,13,1.6,9.9,18.1,7.8,1.52
Oskar,Sundqvist,W,,3,1,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,3100,6,1.6,6.8,14.9,7.7,2.47
Dillon,Dube,W,,3,2,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,3700,23,3.2,5.6,15.2,7.6,2.04
Tyler,Johnson,C,,2,2,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,4300,17,0.0,10.4,28.8,7.6,1.77
Derick,Brassard,W,,3,2,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3700,12,1.6,5.1,17.3,7.5,2.04
Brandon,Saad,W,,2,2,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,5100,10,1.6,10.2,28.0,7.4,1.45
Noah,Dobson,D,,3,1,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,4000,9,1.6,5.4,9.6,7.3,1.83
J.T.,Compher,C,,3,,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,4100,10,0.0,2.9,4.8,7.3,1.77
Alex,Wennberg,C,,2,2,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,4400,20,0.0,9.1,17.3,7.2,1.63
Sam,Steel,C,,2,2,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3200,29,0.0,7.4,16.8,7.1,2.21
Matt,Irwin,D,,3,,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,3600,2,3.2,7.4,12.8,7.0,1.94
Jamie,Oleksiak,D,,2,,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3500,11,1.6,4.5,9.6,6.9,1.97
MacKenzie,Weegar,D,,1,,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3700,21,1.6,8.8,21.6,6.9,1.86
Jason,Robertson,W,,3,2,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3300,18,0.0,12.2,20.8,6.7,2.02
Carl,Grundstrom,W,,3,2,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3400,12,1.6,7.2,23.2,6.7,1.96
Warren,Foegele,W,,3,,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,3200,5,1.6,7.8,16.8,6.6,2.07
Travis,Boyd,C,,4,1,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,3200,28,0.0,9.4,20.5,6.6,2.05
Gabriel,Vilardi,C,,2,2,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3300,14,1.6,8.3,15.2,6.6,2.01
Joel,Kiviranta,W,,2,2,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3500,18,0.0,7.9,25.3,6.5,1.85
David,Backes,W,,4,1,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3100,29,1.6,7.8,16.8,6.5,2.09
Nick,Holden,D,,2,,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,3500,25,1.6,4.5,8.0,6.4,1.82
Danton,Heinen,W,,3,2,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3700,1,1.6,6.7,11.2,6.4,1.73
Jonathan,Huberdeau,W,,2,1,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,7700,27,1.6,16.3,37.3,6.4,0.83
Jesper,Fast,W,,3,2,,2021-02-22,Main,CAR,TBL,+1.5,6,2.9,3000,21,0.0,4.9,11.2,6.3,2.10
Jason,Dickinson,W,,4,,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3700,23,1.6,8.6,16.8,6.3,1.71
Ilya,Lyubushkin,D,,2,,,2021-02-22,Main,ARI,ANA,-1.5,5,2.8,3500,3,1.6,4.2,4.8,6.2,1.77
Marco,Scandella,D,,2,,,2021-02-22,Main,STL,LAK,-1.5,5.5,3,3500,5,1.6,2.2,4.8,6.0,1.70
Troy,Terry,W,,3,,,2021-02-22,Main,ANA,ARI,+1.5,5,2.2,3600,1,0.0,5.3,21.6,5.9,1.63
Kyle,Okposo,W,,3,2,,2021-02-22,Main,BUF,NYI,+1.5,5.5,2.4,3000,11,0.0,2.6,4.8,5.9,1.97
Jan,Rutta,D,,1,,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,3500,18,1.6,4.8,11.2,5.8,1.65
Pierre,Engvall,W,,3,,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,3100,28,1.6,5.3,16.8,5.7,1.83
Milan,Lucic,W,,3,2,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,3200,23,0.0,5.0,13.6,5.7,1.79
Sam,Bennett,W,,3,,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,3300,9,3.2,7.5,20.0,5.7,1.73
Oliver,Wahlstrom,W,,3,,,2021-02-22,Main,NYI,BUF,-1.5,5.5,3.1,3000,29,4.8,7.1,14.9,5.7,1.90
Eetu,Luostarinen,W,,3,,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3200,20,1.6,5.8,12.8,5.7,1.78
Tobias,Bjornfot,D,,2,,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3600,6,0.0,5.4,11.2,5.7,1.59
Travis,Dermott,D,,3,,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,3600,31,1.6,3.5,4.8,5.7,1.59
Oliver,Kylington,D,,3,,,2021-02-22,Main,CGY,TOR,+1.5,6.5,2.9,3500,1,1.6,8.5,19.2,5.5,1.56
Trevor,Moore,W,,3,,,2021-02-22,Main,LAK,STL,+1.5,5.5,2.5,3000,12,1.6,10.0,20.4,5.4,1.81
Mathieu,Joseph,W,,2,,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,3400,26,1.6,13.1,29.3,5.4,1.59
Brett,Connolly,W,,4,,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3300,27,0.0,5.4,9.6,5.3,1.60
Blake,Comeau,W,,4,,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3200,18,1.6,5.8,11.2,5.3,1.67
Anton,Stralman,D,,2,2,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3600,21,1.6,8.5,24.8,5.3,1.48
Radko,Gudas,D,,3,,,2021-02-22,Main,FLA,DAL,-1.5,5.5,2.8,3500,21,1.6,5.8,9.6,5.3,1.51
Alexander,Kerfoot,W,,2,,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,4600,21,3.2,13.4,24.0,5.2,1.13
Mark,Pysyk,D,,3,,,2021-02-22,Main,DAL,FLA,+1.5,5.5,2.7,3700,11,1.6,6.6,18.4,5.2,1.40
Pat,Maroon,W,,4,2,,2021-02-22,Main,TBL,CAR,-1.5,6,3.1,3400,26,1.6,6.5,11.2,5.2,1.52
Zach,Whitecloud,D,,3,,,2021-02-22,Main,VGK,COL,+1.5,5.5,2.6,3500,25,0.0,5.8,14.4,5.1,1.46
Jimmy,Vesey,W,,4,,,2021-02-22,Main,TOR,CGY,-1.5,6.5,3.7,3300,21,1.6,2.6,4.8,5.1,1.53
Bowen,Byram,D,,2,,,2021-02-22,Main,COL,VGK,-1.5,5.5,2.9,3500,13,1.6,5.4,12.8,5.1,1.45
