first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Auston,Matthews,C,,1,1,,2021-02-15,All Day,TOR,OTT,-1.5,6.5,4.1,8600,22,16.0,24.2,35.2,23.4,2.72
Anton,Khudobin,G,,1,,,2021-02-15,All Day,DAL,NSH,-1.5,5.5,3.1,7900,26,-6.4,8.3,24.0,21.2,2.68
Connor,McDavid,C,,1,1,,2021-02-15,All Day,EDM,WPG,-1.5,6.5,3.4,9000,5,4.8,16.7,26.9,20.8,2.31
Andrei,Vasilevskiy,G,,1,,,2021-02-15,All Day,TBL,FLA,-1.5,6,3.4,8600,22,3.2,24.2,34.4,20.7,2.41
Frederik,Andersen,G,,1,,YES,2021-02-15,All Day,TOR,OTT,-1.5,6.5,4.1,8400,31,10.4,23.2,32.8,19.7,2.35
Leon,Draisaitl,C,,2,1,,2021-02-15,All Day,EDM,WPG,-1.5,6.5,3.4,8300,5,6.4,15.1,28.0,19.7,2.37
Jacob,Markstrom,G,,1,,,2021-02-15,All Day,CGY,VAN,-1.5,6,3.1,8100,29,6.4,21.9,34.4,18.6,2.30
James,Reimer,G,,1,,,2021-02-15,All Day,CAR,CBJ,-1.5,5.5,3.1,8200,5,3.2,16.2,27.2,18.6,2.27
Semyon,Varlamov,G,,1,,,2021-02-15,All Day,NYI,BUF,-1.5,5.5,2.9,8200,15,-0.8,21.1,44.0,18.6,2.26
Mitchell,Marner,W,,1,1,,2021-02-15,All Day,TOR,OTT,-1.5,6.5,4.1,7900,6,3.2,20.6,36.0,18.5,2.34
Connor,Hellebuyck,G,,1,,,2021-02-15,All Day,WPG,EDM,+1.5,6.5,3.1,7700,6,8.0,19.5,40.8,18.1,2.35
Martin,Jones,G,,1,,,2021-02-15,All Day,SJS,ANA,-1.5,5.5,2.8,6800,21,-8.8,6.2,22.4,17.3,2.54
Joonas,Korpisalo,G,,2,,YES,2021-02-15,All Day,CBJ,CAR,+1.5,5.5,2.4,7200,4,-8.0,10.6,21.6,17.3,2.40
John,Gibson,G,,1,,,2021-02-15,All Day,ANA,SJS,+1.5,5.5,2.7,6800,23,-9.6,11.0,36.8,17.1,2.52
Thatcher,Demko,G,,1,,,2021-02-15,All Day,VAN,CGY,+1.5,6,2.9,6900,8,-4.0,11.5,26.4,16.4,2.37
Patrick,Kane,W,,1,1,,2021-02-15,All Day,CHI,DET,-1.5,5.5,2.9,8500,1,8.0,25.6,42.9,16.4,1.93
Matt,Murray,G,DTD,1,,,2021-02-15,All Day,OTT,TOR,+1.5,6.5,2.4,6600,1,-2.4,14.2,32.8,16.0,2.43
Brayden,Point,C,,1,1,,2021-02-15,All Day,TBL,FLA,-1.5,6,3.4,7800,18,3.2,17.4,31.4,15.9,2.04
Thomas,Greiss,G,,1,,,2021-02-15,All Day,DET,CHI,+1.5,5.5,2.6,6700,7,-9.6,10.9,36.8,15.6,2.32
Linus,Ullmark,G,,1,,,2021-02-15,All Day,BUF,NYI,+1.5,5.5,2.6,7000,13,11.2,20.3,26.4,15.6,2.23
Mark,Scheifele,C,,1,1,,2021-02-15,All Day,WPG,EDM,+1.5,6.5,3.1,7600,9,9.6,14.4,17.6,15.6,2.05
Ryan,Nugent-Hopkins,W,,1,1,,2021-02-15,All Day,EDM,WPG,-1.5,6.5,3.4,6300,14,0.0,6.5,14.9,15.4,2.44
Roman,Josi,D,,1,1,,2021-02-15,All Day,NSH,DAL,+1.5,5.5,2.4,6700,17,4.8,13.5,24.5,15.3,2.28
Chris,Driedger,G,,2,,,2021-02-15,All Day,FLA,TBL,+1.5,6,2.6,7800,3,15.2,22.9,29.6,15.1,1.93
Sebastian,Aho,C,,1,1,,2021-02-15,All Day,CAR,CBJ,-1.5,5.5,3.1,7600,16,3.2,14.2,26.9,15.1,1.99
Joe,Pavelski,C,,1,1,,2021-02-15,All Day,DAL,NSH,-1.5,5.5,3.1,7200,31,3.2,11.7,18.9,15.1,2.09
Alex,DeBrincat,W,,1,1,,2021-02-15,All Day,CHI,DET,-1.5,5.5,2.9,6800,1,6.4,26.8,36.8,15.0,2.20
Kevin,Lankinen,G,,2,,,2021-02-15,All Day,CHI,DET,-1.5,5.5,2.9,7400,25,5.6,21.3,35.2,14.9,2.01
Logan,Couture,C,,1,1,,2021-02-15,All Day,SJS,ANA,-1.5,5.5,2.8,7200,10,0.0,15.0,29.6,14.7,2.04
Morgan,Rielly,D,,1,1,,2021-02-15,All Day,TOR,OTT,-1.5,6.5,4.1,5200,29,3.2,10.9,19.7,14.7,2.83
John,Tavares,C,,2,2,,2021-02-15,All Day,TOR,OTT,-1.5,6.5,4.1,7200,22,6.4,12.6,20.8,14.6,2.03
