first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
David,Pastrnak,W,,1,1,,2021-02-05,Main,BOS,PHI,-1.5,5.5,2.9,8300,18,9.6,27.0,56.7,22.1,2.67
Chris,Driedger,G,,1,,,2021-02-05,Main,FLA,NSH,-1.5,6,3.1,7500,22,15.2,26.9,34.4,20.0,2.66
Andrei,Vasilevskiy,G,,1,,,2021-02-05,Main,TBL,DET,-1.5,5.5,3.6,8600,27,2.4,18.2,27.2,19.9,2.32
Aleksander,Barkov,C,,1,1,,2021-02-05,Main,FLA,NSH,-1.5,6,3.1,7400,28,4.8,18.8,30.6,19.5,2.63
Patrice,Bergeron,C,,1,1,,2021-02-05,Main,BOS,PHI,-1.5,5.5,2.9,8200,6,6.4,24.0,45.5,19.2,2.34
Tuukka,Rask,G,,1,,YES,2021-02-05,Main,BOS,PHI,-1.5,5.5,2.9,8200,1,-0.8,13.1,26.4,18.6,2.27
Carter,Hart,G,,1,,,2021-02-05,Main,PHI,BOS,+1.5,5.5,2.6,7800,8,-8.0,15.0,34.4,18.2,2.34
Martin,Jones,G,,1,,,2021-02-05,Main,SJS,ANA,+1.5,5.5,2.7,6700,26,-8.8,12.0,27.2,18.2,2.71
Brad,Marchand,W,,1,1,,2021-02-05,Main,BOS,PHI,-1.5,5.5,2.9,8000,18,10.1,18.8,25.7,17.9,2.24
Brian,Elliott,G,,2,,,2021-02-05,Main,PHI,BOS,+1.5,5.5,2.6,7800,8,2.4,22.2,52.0,17.9,2.30
Robin,Lehner,G,,1,,,2021-02-05,Main,VGK,LAK,-1.5,5.5,3.3,8400,13,0.8,11.2,28.0,17.8,2.12
John,Gibson,G,,1,,,2021-02-05,Main,ANA,SJS,-1.5,5.5,2.8,6900,29,-9.6,14.2,44.8,17.5,2.53
Steven,Stamkos,W,,1,1,,2021-02-05,Main,TBL,DET,-1.5,5.5,3.6,7900,4,3.2,12.0,25.3,17.4,2.20
Shea,Theodore,D,,1,1,,2021-02-05,Main,VGK,LAK,-1.5,5.5,3.3,6400,14,6.4,21.2,32.0,17.3,2.70
Pekka,Rinne,G,,1,,,2021-02-05,Main,NSH,FLA,+1.5,6,2.9,7100,10,-3.2,9.6,21.6,17.1,2.41
Roman,Josi,D,,1,1,,2021-02-05,Main,NSH,FLA,+1.5,6,2.9,6600,16,9.6,15.8,24.8,17.0,2.58
Marc-Andre,Fleury,G,,2,,,2021-02-05,Main,VGK,LAK,-1.5,5.5,3.3,8400,13,15.2,23.2,32.8,16.8,2.00
