first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Andrei,Vasilevskiy,G,,1,,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,8800,28,9.6,25.0,32.0,20.8,2.36
Connor,Hellebuyck,G,,1,,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,8400,19,0.8,16.3,26.4,20.7,2.46
Tuukka,Rask,G,,1,,YES,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,8600,4,6.4,13.1,20.0,19.5,2.27
Thatcher,Demko,G,,1,,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,7200,8,5.6,28.2,58.4,18.7,2.59
Semyon,Varlamov,G,,1,,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,8100,1,13.6,32.0,41.6,18.7,2.30
Carter,Hart,G,,1,,YES,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,8600,31,-1.6,18.6,35.2,18.4,2.14
Nathan,MacKinnon,C,,1,1,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,8900,2,6.4,19.5,37.0,18.0,2.02
Mark,Scheifele,C,,1,1,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,7400,23,0.0,12.7,23.2,17.9,2.42
Jonathan,Quick,G,,1,,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,6800,2,2.4,25.1,48.8,17.5,2.58
Blake,Wheeler,W,,1,1,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,6600,25,4.8,12.0,28.5,17.5,2.65
Jake,Allen,G,,1,,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,8300,22,0.0,18.7,35.2,17.0,2.04
Matt,Murray,G,,1,,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,6900,26,3.2,14.2,28.8,16.6,2.41
Joonas,Korpisalo,G,,1,,YES,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,7000,10,-4.0,13.3,32.0,16.1,2.29
Brad,Marchand,W,,1,1,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,8300,14,0.0,9.1,24.2,15.8,1.90
Patrice,Bergeron,C,,1,1,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,7700,27,3.2,12.3,26.8,15.4,2.00
Kyle,Connor,W,,1,1,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,7400,25,4.8,16.0,33.3,14.9,2.02
Elias,Pettersson,C,,1,1,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,6900,26,3.2,6.1,11.2,14.4,2.08
Victor,Hedman,D,,1,1,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,7100,16,8.0,18.4,28.0,14.3,2.01
Steven,Stamkos,W,,1,1,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,8500,18,11.2,24.1,37.0,14.1,1.66
Nikolaj,Ehlers,W,,2,2,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,5800,25,4.8,13.1,21.6,14.1,2.43
Anze,Kopitar,C,,1,1,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,7300,18,3.2,10.8,22.9,13.9,1.90
Mikko,Rantanen,W,,1,1,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,7800,17,8.0,20.3,26.9,13.5,1.73
Quinn,Hughes,D,,3,1,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,5500,12,4.8,14.3,22.4,13.4,2.43
Brock,Boeser,W,,1,1,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,6700,4,0.0,15.6,39.4,13.2,1.96
Shea,Weber,D,,1,1,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,5600,24,11.2,13.7,20.5,13.0,2.33
Mathew,Barzal,C,,1,1,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,6500,20,0.0,8.9,21.6,12.8,1.96
J.T.,Miller,W,,1,1,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,6900,4,1.6,16.4,28.2,12.8,1.85
Josh,Morrissey,D,,1,1,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,4300,10,3.2,7.7,19.2,12.7,2.96
Brendan,Gallagher,W,,1,2,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,7100,12,4.8,15.5,26.4,12.7,1.79
Seth,Jones,D,,1,1,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,5300,7,3.2,8.1,14.9,12.7,2.40
Neal,Pionk,D,,2,2,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,4900,10,6.4,12.6,19.7,12.7,2.59
Bo,Horvat,C,,2,1,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,6400,26,1.6,16.1,39.9,12.6,1.97
Gabriel,Landeskog,W,,1,1,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,6800,17,4.8,13.9,30.4,12.6,1.85
Charlie,McAvoy,D,,1,2,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,4600,6,3.2,5.4,8.0,12.6,2.73
Kevin,Hayes,C,,1,2,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,5800,6,0.0,13.4,28.0,12.2,2.10
Zach,Werenski,D,,1,2,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,5600,7,0.0,4.8,9.6,11.9,2.12
Brayden,Point,C,,1,1,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,8000,24,0.0,17.4,29.6,11.9,1.49
Thomas,Chabot,D,,1,1,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,5300,25,1.6,10.8,20.5,11.7,2.21
Ivan,Provorov,D,,1,1,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,5300,21,1.6,7.8,15.2,11.6,2.18
Drew,Doughty,D,,1,1,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,5000,8,3.2,10.9,16.0,11.6,2.32
Cale,Makar,D,,1,1,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,5800,23,3.2,12.9,30.3,11.5,1.99
Nick,Suzuki,C,,2,1,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,5900,30,10.1,19.5,37.3,11.5,1.94
Alex,Iafallo,W,,1,1,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,4800,9,1.6,8.9,16.8,11.5,2.40
Devon,Toews,D,,1,2,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,4300,23,1.6,14.8,25.3,11.5,2.66
Paul,Stastny,C,,2,1,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,4900,23,0.0,7.5,16.0,11.4,2.32
Anders,Lee,W,,1,1,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,7400,10,1.6,14.2,37.3,11.3,1.52
Connor,Brown,W,,3,2,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,4900,28,0.0,8.6,14.4,11.2,2.28
Brady,Tkachuk,W,,1,1,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,6500,28,3.2,17.9,36.0,11.2,1.72
Evgenii,Dadonov,W,,2,1,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,4600,28,0.0,7.6,16.5,11.1,2.41
Jeff,Carter,W,,2,2,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,4600,9,3.2,15.2,31.2,10.9,2.37
Claude,Giroux,W,,3,1,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,6900,1,0.0,7.1,16.5,10.9,1.58
David,Krejci,C,,2,1,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,5600,27,1.6,9.6,25.3,10.8,1.94
Damon,Severson,D,,2,2,,2021-01-21,Main,NJD,NYI,+1.5,5.5,2.5,4100,11,6.4,11.2,19.2,10.8,2.62
Oliver,Bjorkstrand,W,,3,1,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,5000,5,4.8,13.8,28.0,10.7,2.14
Tyler,Myers,D,,1,,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,3700,12,3.2,9.2,22.0,10.7,2.90
Brock,Nelson,C,,2,2,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,5500,20,0.0,7.3,15.7,10.7,1.94
Nate,Schmidt,D,,1,2,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,4500,12,1.6,6.9,16.8,10.7,2.38
Jeff,Petry,D,,2,1,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,5700,24,9.6,19.5,35.7,10.6,1.86
Jack,Hughes,C,,1,1,,2021-01-21,Main,NJD,NYI,+1.5,5.5,2.5,5100,5,0.0,14.8,35.7,10.6,2.09
Anthony,Cirelli,C,,2,2,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,5000,24,6.4,16.0,28.0,10.5,2.10
Nazem,Kadri,C,,2,1,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,6200,2,1.6,13.7,31.7,10.4,1.67
Travis,Konecny,W,,2,2,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,7200,1,0.0,16.1,49.3,10.4,1.44
Cam,Atkinson,W,,2,1,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,6500,5,0.0,8.1,22.9,10.4,1.60
Tomas,Tatar,W,,1,2,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,6200,12,1.6,12.1,30.4,10.4,1.68
Mikhail,Sergachev,D,,3,2,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,4500,16,1.6,4.8,9.6,10.3,2.30
Anthony,Beauvillier,W,,2,2,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,5500,10,0.0,4.9,10.1,10.3,1.87
Ryan,Pulock,D,,1,1,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,4600,19,4.8,11.1,22.1,10.3,2.24
Tanner,Pearson,W,,2,2,,2021-01-21,Main,VAN,MTL,+1.5,6.5,3.1,4700,4,0.0,5.8,20.8,10.2,2.17
Derek,Stepan,C,,2,2,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,4800,29,4.8,11.1,18.4,10.2,2.13
Drake,Batherson,W,,1,1,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,3400,28,0.0,10.4,26.1,10.1,2.98
Tyler,Toffoli,W,,3,1,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,4900,12,1.6,13.8,47.7,10.1,2.06
Miles,Wood,W,,3,1,,2021-01-21,Main,NJD,NYI,+1.5,5.5,2.5,4000,6,11.2,17.4,26.9,10.1,2.53
Kyle,Palmieri,W,,1,1,,2021-01-21,Main,NJD,NYI,+1.5,5.5,2.5,6300,6,1.6,12.3,28.8,10.1,1.61
Ryan,McDonagh,D,,2,,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,4500,16,1.6,4.8,8.0,10.0,2.23
Dustin,Brown,W,,3,1,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,5400,9,1.6,9.0,15.7,9.9,1.84
Alexandre,Texier,C,,3,2,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,4400,3,1.6,13.0,26.4,9.9,2.24
Pierre-Luc,Dubois,C,,1,1,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,5600,3,1.6,8.2,18.4,9.8,1.75
Matt,Roy,D,,2,,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,3500,8,3.2,8.4,18.1,9.8,2.80
Ben,Chiarot,D,,1,,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,3600,24,0.0,3.5,4.8,9.7,2.70
Jonathan,Drouin,W,,2,1,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,4700,12,0.0,10.1,26.1,9.7,2.06
Tyler,Johnson,W,,2,2,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,3700,18,0.0,6.6,15.2,9.6,2.59
Oskar,Lindblom,W,,2,1,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,3800,1,0.0,10.2,20.0,9.6,2.51
James,van Riemsdyk,W,,3,,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,5000,1,3.2,9.9,22.4,9.5,1.90
Josh,Bailey,W,DTD,2,2,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,4200,10,1.6,3.2,6.4,9.4,2.24
Andrew,Copp,W,,2,2,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,3700,25,3.2,7.0,15.7,9.4,2.53
Jake,DeBrusk,W,,1,2,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,4800,14,1.6,7.0,17.3,9.3,1.93
Ondrej,Palat,W,,1,1,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,5600,18,8.0,16.3,28.0,9.3,1.65
Olli,Maatta,D,,1,,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,3900,8,1.6,6.1,11.2,9.3,2.39
Ty,Smith,D,,3,2,,2021-01-21,Main,NJD,NYI,+1.5,5.5,2.5,3600,11,9.6,13.1,16.8,9.2,2.54
Alex,Killorn,W,,2,1,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,5500,18,3.2,10.7,20.8,9.2,1.67
Charlie,Coyle,C,,3,2,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,4400,27,1.6,8.1,17.6,9.2,2.09
Chris,Tierney,C,,3,,,2021-01-21,Main,OTT,WPG,+1.5,6,2.9,4500,29,1.6,8.0,15.2,9.1,2.03
Travis,Sanheim,D,,2,,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,3900,21,1.6,5.1,12.8,8.9,2.27
Max,Domi,C,,2,2,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,4300,3,0.0,3.5,11.2,8.9,2.08
Craig,Smith,W,,3,2,,2021-01-21,Main,BOS,PHI,-1.5,5.5,2.9,4200,14,1.6,4.2,6.4,8.9,2.13
Phillip,Danault,C,,1,,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,4600,30,0.0,5.8,17.6,8.9,1.93
Scott,Mayfield,D,,2,,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,3800,19,1.6,6.7,9.6,8.8,2.32
Derek,Forbort,D,,2,,,2021-01-21,Main,WPG,OTT,-1.5,6,3.1,3500,10,0.0,6.4,16.0,8.8,2.52
Yanni,Gourde,C,,3,2,,2021-01-21,Main,TBL,CBJ,-1.5,5.5,3.1,4100,24,1.6,10.7,24.8,8.8,2.14
Jakub,Voracek,W,,1,2,,2021-01-21,Main,PHI,BOS,+1.5,5.5,2.6,6400,1,1.6,8.3,16.5,8.6,1.34
Ryan,Graves,D,,2,,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,3900,23,4.8,7.4,11.2,8.6,2.19
Nick,Leddy,D,,2,2,,2021-01-21,Main,NYI,NJD,-1.5,5.5,3,3800,19,4.8,10.1,21.3,8.5,2.23
Jesperi,Kotkaniemi,C,,3,2,,2021-01-21,Main,MTL,VAN,-1.5,6.5,3.4,3900,30,0.0,8.2,23.2,8.5,2.18
Andreas,Athanasiou,W,,2,2,,2021-01-21,Main,LAK,COL,+1.5,5.5,2.1,3700,9,1.6,9.8,15.2,8.5,2.29
Samuel,Girard,D,,2,2,,2021-01-21,Main,COL,LAK,-1.5,5.5,3.4,4800,23,4.8,12.8,27.7,8.5,1.76
Mikhail,Grigorenko,W,,1,2,,2021-01-21,Main,CBJ,TBL,+1.5,5.5,2.5,3200,5,0.0,4.8,12.8,8.4,2.63
