first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Carey,Price,G,,1,,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,7900,8,4.8,16.8,31.2,15.2,1.92
Sebastian,Aho,C,,1,1,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,7600,14,4.8,13.4,27.7,15.0,1.98
Jonathan,Quick,G,,1,,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,7200,26,4.0,16.6,44.8,14.6,2.02
Gabriel,Landeskog,W,,1,1,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,6600,28,6.4,19.7,36.5,14.5,2.19
Mark,Scheifele,C,,1,1,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,7100,15,1.6,10.6,25.3,14.4,2.03
Ryan,Nugent-Hopkins,W,,1,1,,2021-03-22,Main,EDM,MTL,+1.5,6,2.9,5600,26,3.2,13.2,25.3,14.0,2.49
Mark,Giordano,D,,1,2,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,5700,31,1.6,9.5,25.3,14.0,2.45
Matthew,Tkachuk,W,,1,1,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,6100,12,1.6,10.9,21.3,13.5,2.21
Adam,Fox,D,,1,1,,2021-03-22,Main,NYR,BUF,-1.5,5.5,3.3,5200,14,4.8,10.0,16.5,13.4,2.58
Blake,Wheeler,W,,1,1,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,5900,19,1.6,9.2,14.9,13.3,2.26
Alec,Martinez,D,,1,2,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,4700,22,4.8,14.0,25.3,13.2,2.81
Nikolaj,Ehlers,W,,2,2,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,6700,19,4.8,14.6,23.2,13.2,1.97
Bo,Horvat,C,,1,1,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,6000,23,0.0,17.6,26.4,13.1,2.18
Brendan,Gallagher,W,,1,2,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,6200,16,3.2,11.2,26.4,13.0,2.10
Shea,Theodore,D,,1,1,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,6400,22,11.2,19.5,38.6,13.0,2.03
Brock,Boeser,W,,1,1,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,7300,3,1.6,9.4,17.3,13.0,1.79
Seth,Jones,D,,1,2,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,5600,23,6.4,20.6,36.8,12.9,2.30
Kirill,Kaprizov,W,,1,1,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,5900,30,1.6,18.1,48.8,12.8,2.17
Johnny,Gaudreau,W,,2,1,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,7100,12,0.0,5.4,18.9,12.8,1.80
Carter,Hutton,G,,1,,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,6600,2,-4.8,5.3,20.8,12.8,1.94
Anze,Kopitar,C,,1,1,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,7800,9,1.6,15.7,26.1,12.8,1.64
Thomas,Chabot,D,,1,1,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,5300,20,1.6,6.2,15.2,12.8,2.41
Tyson,Barrie,D,,1,1,,2021-03-22,Main,EDM,MTL,+1.5,6,2.9,6400,19,1.6,15.7,41.5,12.7,1.98
Darnell,Nurse,D,,1,2,,2021-03-22,Main,EDM,MTL,+1.5,6,2.9,6000,19,4.8,15.4,29.6,12.7,2.12
Elias,Lindholm,C,,1,1,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,6400,31,3.2,15.5,24.8,12.6,1.97
Jeff,Petry,D,,2,2,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,6300,7,1.6,11.2,18.6,12.6,2.00
Brady,Tkachuk,W,,1,1,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,6500,11,4.8,15.6,31.7,12.5,1.93
Chris,Kreider,W,,1,1,,2021-03-22,Main,NYR,BUF,-1.5,5.5,3.3,6800,29,1.6,9.4,26.4,12.4,1.82
Shea,Weber,D,,1,1,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,4900,7,3.2,9.7,24.5,12.4,2.53
Quinn,Hughes,D,,2,1,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,5300,9,1.6,10.3,19.7,12.2,2.31
Kyle,Connor,W,,2,1,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,7100,19,1.6,16.8,36.8,12.2,1.72
J.T.,Miller,C,,2,1,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,5700,23,1.6,11.6,15.2,12.2,2.15
Vladimir,Tarasenko,W,,1,1,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,6800,17,0.0,11.1,23.7,12.2,1.79
Cale,Makar,D,,1,1,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,6300,24,3.2,12.2,28.5,12.2,1.93
Mats,Zuccarello,W,,1,1,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,5400,30,4.8,15.9,30.4,12.2,2.26
Claude,Giroux,W,,3,1,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,6600,7,0.0,13.8,26.4,12.2,1.85
Jonathan,Marchessault,W,,2,1,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,6400,23,9.6,11.5,12.8,12.2,1.90
Pavel,Buchnevich,W,,1,2,,2021-03-22,Main,NYR,BUF,-1.5,5.5,3.3,5600,29,1.6,20.2,44.8,12.1,2.16
Jakob,Chychrun,D,,1,1,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,4200,1,9.6,14.2,26.4,12.1,2.87
Brent,Burns,D,,1,2,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,5900,16,1.6,9.3,16.0,12.1,2.05
Filip,Gustavsson,G,,1,,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,6500,12,6.4,6.4,6.4,12.0,1.85
Logan,Couture,C,,1,1,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,6700,4,1.6,3.8,4.8,12.0,1.79
Mikael,Backlund,C,,3,2,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,4700,31,6.4,15.1,19.2,11.9,2.53
Jared,Spurgeon,D,,2,2,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,4400,25,4.8,10.1,16.8,11.9,2.70
Ryan,O'Reilly,C,,2,1,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,6600,12,1.6,13.5,39.7,11.8,1.79
Devon,Toews,D,,1,2,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,4900,24,6.4,15.9,29.3,11.8,2.41
Kevin,Fiala,W,,2,1,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,5700,30,1.6,8.9,23.7,11.8,2.07
Mathew,Barzal,C,,1,1,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,6400,29,1.6,6.1,14.4,11.8,1.85
Sean,Monahan,C,,2,1,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,5800,31,1.6,10.3,34.1,11.8,2.04
Andrei,Svechnikov,W,,2,1,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,5800,22,4.8,11.8,21.3,11.8,2.03
Tomas,Tatar,W,,1,2,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,5100,16,1.6,10.2,21.6,11.7,2.30
Samuel,Girard,D,,2,2,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,4600,24,1.6,12.6,26.4,11.7,2.53
Alex,Tuch,W,,1,2,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,4600,23,4.8,8.2,15.2,11.7,2.55
Zach,Werenski,D,,1,1,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,4900,23,6.4,14.5,24.8,11.7,2.38
Nazem,Kadri,C,,2,1,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,6700,8,4.8,21.0,49.6,11.7,1.74
James,van Riemsdyk,W,,1,2,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,5700,21,1.6,10.9,20.0,11.6,2.04
Cam,Atkinson,W,,1,1,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,6300,5,4.8,10.8,16.5,11.6,1.84
Reilly,Smith,W,,2,2,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,4700,23,0.0,5.4,11.2,11.6,2.47
Oliver,Bjorkstrand,W,,3,2,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,6100,5,6.4,21.0,40.0,11.4,1.86
Neal,Pionk,D,,2,2,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,4800,13,4.8,9.1,16.5,11.4,2.36
Ryan,Strome,C,,2,1,,2021-03-22,Main,NYR,BUF,-1.5,5.5,3.3,5900,25,11.2,16.7,21.6,11.4,1.92
Alex,Iafallo,W,,1,1,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,4800,24,8.5,13.3,20.0,11.3,2.36
Ryan,Miller,G,,1,,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,6600,19,-5.6,4.6,22.4,11.3,1.71
Jonas,Brodin,D,,1,,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,4200,25,4.8,9.5,20.0,11.3,2.70
Nick,Suzuki,C,,2,1,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,5300,18,0.0,11.8,20.5,11.2,2.11
Andre,Burakovsky,W,,2,2,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,4700,28,0.0,12.5,26.4,11.2,2.38
Brock,Nelson,C,,2,2,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,5600,29,1.6,8.5,21.6,11.2,2.00
Patrik,Laine,W,,2,1,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,7100,5,4.8,9.9,23.7,11.2,1.58
Ryan,Pulock,D,,1,1,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,4600,27,3.2,6.4,9.6,11.1,2.40
Brayden,Schenn,C,,1,1,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,5700,12,0.0,3.3,13.3,11.1,1.95
David,Perron,W,,2,1,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,6700,17,0.0,15.9,44.5,11.0,1.64
Josh,Morrissey,D,,1,1,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,4600,13,4.8,15.3,28.2,11.0,2.39
Timo,Meier,W,,2,2,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,5600,25,3.2,8.5,15.2,11.0,1.96
Jacob,Trouba,D,,2,2,,2021-03-22,Main,NYR,BUF,-1.5,5.5,3.3,4200,14,1.6,10.7,26.4,10.9,2.60
Torey,Krug,D,,1,1,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,5100,17,1.6,6.4,12.8,10.9,2.13
Conor,Garland,W,,1,1,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,5300,1,1.6,9.4,26.4,10.8,2.04
Taylor,Hall,W,,1,1,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,6200,6,1.6,2.9,6.4,10.7,1.73
Andrew,Mangiapane,W,,3,2,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,4300,12,0.0,8.8,23.2,10.7,2.48
Ryan,Suter,D,,1,2,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,3900,25,1.6,4.8,11.2,10.7,2.73
Alexander,Edler,D,,1,,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,4200,9,3.2,9.3,14.4,10.7,2.55
Jordan,Staal,C,,2,1,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,4900,14,1.6,4.5,8.0,10.6,2.16
Drew,Doughty,D,,1,1,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,6700,28,3.2,10.2,25.3,10.6,1.58
Sam,Reinhart,W,,1,1,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,5000,6,0.0,1.3,3.2,10.5,2.09
Jonathan,Drouin,W,,2,1,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,4800,16,6.4,10.7,14.4,10.5,2.19
Kevin,Hayes,C,,2,1,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,5900,7,0.0,4.5,9.6,10.4,1.76
Brett,Pesce,D,,2,2,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,3900,21,0.0,8.4,14.4,10.4,2.66
Martin,Necas,W,,1,1,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,4400,22,4.8,10.3,17.3,10.4,2.36
Rickard,Rakell,W,,1,2,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,5600,27,1.6,8.4,21.3,10.3,1.84
Dustin,Brown,W,,1,1,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,5400,24,4.8,10.4,17.3,10.3,1.91
Tomas,Hertl,C,,2,2,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,5900,4,1.6,12.1,19.7,10.2,1.73
Pierre-Luc,Dubois,C,,2,2,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,5400,15,1.6,14.0,33.6,10.2,1.89
Noah,Hanifin,D,,2,1,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,3900,31,6.4,11.1,18.4,10.1,2.59
Chandler,Stephenson,C,,1,2,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,4700,24,1.6,10.2,16.0,10.1,2.15
Erik,Karlsson,D,,2,1,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,4600,16,4.8,7.1,10.1,10.1,2.19
Jordan,Eberle,W,,1,1,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,5800,31,3.2,12.0,24.0,10.1,1.75
Phillip,Danault,C,,1,,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,3700,18,0.0,10.4,27.2,10.1,2.72
Travis,Konecny,W,,3,1,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,5500,21,0.0,9.7,30.4,10.0,1.81
Adam,Henrique,C,,2,1,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,4600,2,0.0,15.3,32.8,9.9,2.14
Evgenii,Dadonov,W,,3,1,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,5100,11,1.6,6.2,15.2,9.9,1.95
Ryan,Getzlaf,C,,1,2,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,4900,2,3.2,4.8,9.6,9.9,2.02
Jaden,Schwartz,W,,1,2,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,5400,17,1.6,6.7,12.8,9.9,1.83
Christian,Dvorak,C,,2,1,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,4600,6,1.6,2.6,3.2,9.9,2.14
Rasmus,Andersson,D,,1,2,,2021-03-22,Main,CGY,OTT,-1.5,6,3.3,4200,31,1.6,6.5,21.3,9.9,2.37
Victor,Olofsson,W,,2,1,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,5300,6,1.6,6.6,15.2,9.9,1.86
Paul,Stastny,W,,1,1,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,5400,19,0.0,9.5,16.5,9.8,1.81
Nick,Schmaltz,C,,1,1,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,4300,6,3.2,8.3,16.0,9.8,2.28
Jean-Gabriel,Pageau,C,,3,2,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,4500,29,0.0,5.4,17.3,9.8,2.18
Joel,Farabee,W,,1,2,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,5100,21,1.6,10.3,28.5,9.7,1.90
Andrew,Copp,W,,3,2,,2021-03-22,Main,WPG,VAN,-1.5,6,3.1,3800,19,0.0,8.4,19.7,9.7,2.55
Jaccob,Slavin,D,,1,,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,3900,21,1.6,7.4,12.8,9.7,2.50
Rasmus,Ristolainen,D,,1,1,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,4000,5,0.0,5.1,9.6,9.7,2.42
Tyler,Myers,D,,3,2,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,4400,9,3.2,7.8,18.4,9.7,2.21
Nino,Niederreiter,W,,1,2,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,4900,22,4.8,11.7,18.9,9.6,1.97
Jack,Roslovic,C,,1,1,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,4500,10,3.2,12.5,27.2,9.6,2.13
Joel,Eriksson Ek,C,,3,,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,4700,26,1.6,5.9,13.6,9.6,2.04
Rasmus,Dahlin,D,,2,1,,2021-03-22,Main,BUF,NYR,+1.5,5.5,2.2,4200,5,1.6,2.9,4.8,9.6,2.28
Ivan,Provorov,D,,1,1,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,5300,8,1.6,11.8,26.9,9.6,1.81
Zach,Parise,W,,2,2,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,4600,30,0.0,6.1,19.2,9.5,2.06
Adrian,Kempe,W,,2,1,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,5100,24,1.6,3.2,4.8,9.4,1.85
William,Karlsson,C,,2,1,,2021-03-22,Main,VGK,STL,-1.5,5.5,2.9,5800,24,1.6,9.4,13.6,9.3,1.60
Ryan,Donato,W,,3,1,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,3100,25,6.4,12.0,18.4,9.3,2.99
Boone,Jenner,C,,3,2,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,4200,5,0.0,3.2,6.4,9.3,2.21
Jeff,Carter,W,,2,2,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,4200,24,4.8,7.5,16.8,9.2,2.19
Justin,Faulk,D,,1,,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,4500,17,3.2,9.9,16.0,9.2,2.05
Phil,Kessel,W,,2,2,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,5700,1,1.6,7.3,15.2,9.1,1.60
Jakub,Voracek,W,,2,1,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,6300,21,3.2,14.0,33.8,9.1,1.45
Oliver,Wahlstrom,W,,3,2,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,3800,31,4.8,15.4,20.5,9.1,2.38
Connor,Brown,W,,1,2,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,4200,11,3.2,5.4,9.6,9.1,2.17
Kevin,Labanc,W,,1,1,,2021-03-22,Main,SJS,LAK,-1.5,6,3.1,4700,25,1.6,9.3,18.4,9.1,1.94
Jimmy,Vesey,W,,2,1,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,3400,3,0.0,2.6,6.4,9.1,2.68
Andreas,Athanasiou,W,,2,2,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,3700,24,1.6,5.4,12.8,9.0,2.43
Josh,Bailey,W,,2,2,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,4500,31,3.2,12.1,25.3,9.0,2.00
Joel,Edmundson,D,,1,,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,3600,7,1.6,10.1,20.0,9.0,2.51
Drake,Batherson,W,,2,1,,2021-03-22,Main,OTT,CGY,+1.5,6,2.7,4800,11,1.6,11.1,32.5,8.9,1.84
Ian,Cole,D,,2,,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,3600,25,0.0,4.5,9.6,8.8,2.44
Vince,Dunn,D,,2,2,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,3800,17,3.2,10.5,25.3,8.8,2.31
Scott,Laughton,W,,1,,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,4200,21,3.2,6.4,9.6,8.8,2.09
Alex,Goligoski,D,,1,,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,3600,1,1.6,4.5,6.4,8.8,2.44
Mike,Hoffman,W,,3,2,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,4900,17,1.6,7.3,15.2,8.8,1.79
Tyler,Pitlick,W,,3,2,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,3900,1,1.6,5.1,12.8,8.8,2.25
Clayton,Keller,W,,1,1,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,6400,1,1.6,8.3,15.2,8.8,1.38
Nils,Hoglander,W,,1,2,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,3700,3,0.0,8.8,15.2,8.7,2.35
Jakob,Silfverberg,W,,3,2,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,5000,27,1.6,2.9,6.4,8.7,1.75
Adam,Larsson,D,,2,,,2021-03-22,Main,EDM,MTL,+1.5,6,2.9,3600,19,1.6,5.9,15.2,8.7,2.42
Brady,Skjei,D,,2,,,2021-03-22,Main,CAR,CBJ,-1.5,5.5,3,3500,21,0.0,5.4,8.0,8.7,2.49
Anthony,Beauvillier,W,,3,1,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,4200,31,1.6,7.2,16.8,8.7,2.07
Jaret,Anderson-Dolan,C,,3,2,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,3300,9,1.6,10.2,23.7,8.6,2.62
Jordan,Oesterle,D,,3,2,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,3700,1,0.0,3.5,6.4,8.5,2.31
Jake,Virtanen,W,,2,2,,2021-03-22,Main,VAN,WPG,+1.5,6,2.9,3800,3,1.6,5.9,16.8,8.5,2.24
Scott,Mayfield,D,,2,,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,3500,27,0.0,3.5,6.4,8.5,2.43
Jesperi,Kotkaniemi,C,,3,2,,2021-03-22,Main,MTL,EDM,-1.5,6,3.1,4200,18,1.6,5.3,15.2,8.5,2.02
Jesse,Puljujarvi,W,,1,2,,2021-03-22,Main,EDM,MTL,+1.5,6,2.9,4100,26,3.2,9.9,22.1,8.5,2.06
Brandon,Saad,W,,2,2,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,5400,28,1.6,10.8,23.7,8.4,1.55
Cam,Fowler,D,,1,2,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,4300,15,1.6,4.5,6.4,8.4,1.95
Matt,Roy,D,,2,,,2021-03-22,Main,LAK,SJS,+1.5,6,2.9,3700,28,1.6,5.4,11.2,8.4,2.26
Ryan,Graves,D,,3,,,2021-03-22,Main,COL,ARI,-1.5,5.5,3.3,3900,24,1.6,11.8,25.6,8.4,2.15
Oliver,Ekman-Larsson,D,,2,2,,2021-03-22,Main,ARI,COL,+1.5,5.5,2.2,4400,1,0.0,5.2,13.3,8.3,1.88
Nick,Foligno,C,,2,1,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,4100,10,1.6,5.9,15.2,8.3,2.03
David,Savard,D,,2,,,2021-03-22,Main,CBJ,CAR,+1.5,5.5,2.5,3500,23,3.2,8.3,14.4,8.3,2.36
Jordan,Kyrou,W,,2,2,,2021-03-22,Main,STL,VGK,+1.5,5.5,2.6,4000,17,3.2,12.3,36.8,8.2,2.05
Travis,Sanheim,D,,2,2,,2021-03-22,Main,PHI,NYI,+1.5,5.5,2.7,3900,8,3.2,7.7,19.2,8.2,2.10
Kevin,Shattenkirk,D,,2,1,,2021-03-22,Main,ANA,MIN,+1.5,5.5,2.2,3800,15,3.2,9.1,19.2,8.2,2.16
Adam,Pelech,D,,1,,,2021-03-22,Main,NYI,PHI,-1.5,5.5,2.9,3600,27,1.6,4.2,8.0,8.2,2.28
Ryan,Hartman,W,,2,2,,2021-03-22,Main,MIN,ANA,-1.5,5.5,3.3,3400,26,3.2,8.8,16.8,8.1,2.37
