first_name,last_name,position,injury_status,reg_line,pp_line,starting_goalie,game_date,slate,team,opp,spread,over_under,implied_team_score,salary,L5_dvp_rank,L5_ppg_floor,L5_ppg_avg,L5_ppg_max,ppg_projection,value_projection,ppg_actual,value_actual
Connor,Hellebuyck,G,,1,,,2021-03-06,Main,WPG,MTL,+1.5,5.5,2.6,8200,24,0.0,21.1,40.0,20.8,2.54
Connor,McDavid,C,,1,1,,2021-03-06,Main,EDM,CGY,-1.5,6.5,3.4,8700,13,1.6,12.7,33.3,19.9,2.29
Auston,Matthews,C,,1,1,,2021-03-06,Main,TOR,VAN,-1.5,6.5,3.7,8800,27,6.4,20.8,49.5,19.4,2.20
Frederik,Andersen,G,,1,,,2021-03-06,Main,TOR,VAN,-1.5,6.5,3.7,8200,21,-4.0,17.8,29.6,19.0,2.31
Marc-Andre,Fleury,G,,1,,,2021-03-06,Main,VGK,SJS,-1.5,6,3.5,8300,19,16.8,28.8,47.2,18.8,2.27
Jonathan,Quick,G,,1,,,2021-03-06,Main,LAK,STL,+1.5,5.5,2.5,7000,3,4.0,24.2,44.8,18.4,2.62
Hunter,Miska,G,,1,,,2021-03-06,Main,COL,ANA,-1.5,5.5,3.3,8100,27,2.4,8.2,16.8,18.4,2.28
Jordan,Binnington,G,,1,,YES,2021-03-06,Main,STL,LAK,-1.5,5.5,3,7500,25,-4.0,8.0,25.6,18.3,2.44
Jacob,Markstrom,G,,1,,,2021-03-06,Main,CGY,EDM,+1.5,6.5,3.1,7700,29,-12.0,14.4,34.4,17.8,2.32
Mikko,Rantanen,W,,1,1,,2021-03-06,Main,COL,ANA,-1.5,5.5,3.3,8100,22,6.4,21.3,46.9,17.4,2.15
Cam,Talbot,G,,1,,,2021-03-06,Main,MIN,ARI,-1.5,5.5,2.9,7300,14,2.4,14.4,29.6,17.4,2.38
Darcy,Kuemper,G,,1,,,2021-03-06,Main,ARI,MIN,+1.5,5.5,2.6,7600,12,2.4,15.7,39.2,16.9,2.22
Mitchell,Marner,W,,1,1,,2021-03-06,Main,TOR,VAN,-1.5,6.5,3.7,7800,16,1.6,12.6,25.3,16.8,2.16
