date,name,position,evG/60,evA/60,evSH/60,evBkS/60,evixG/60,lmevixG/60,pplmevixG/60,implied_team_score,FP/60
21_01_23,Erik Gustafsson,D,0.1181877872619826,1.0636900853578437,3.427445830597496,3.663821405121461,0.190282337491792,0.1896044458973517,0.7109673850383592,2.5,10.444242973707862
21_01_23,Ivan Provorov,D,0.4239658471956429,0.5299573089945536,4.557632857353162,4.027675548358608,0.2427204475195055,0.2637906423473437,0.6337414325496469,2.5,4.257206208425797
21_01_23,Jakub Zboril,D,0.1134472943598098,0.4011615946105769,3.556629534235592,3.098062877910764,0.1382900759815998,0.1456647387897384,0.6710213656053958,3.0,40.2015113350132
21_01_23,Jeff Petry,D,0.542511829771842,0.7595165616805789,4.557099370083472,2.8210615148135787,0.2235148738659989,0.3594009983361053,0.6999189498655761,3.5,4.8607594936708125
21_01_23,Jeremy Lauzon,D,0.1728179134233953,0.3875660182281545,4.765183592003007,3.663727094116785,0.2384201026350071,0.2330393487109892,0.0,3.0,44.35033686236758
21_01_23,Joel Edmundson,D,0.5097886501221351,0.8921301377137365,5.2253336637518855,4.078309200977081,0.3594009983361053,0.2235148738659989,0.0,3.5,74.29975429975248
21_01_23,Josh Brown,D,0.1543143726692095,0.4629431180076289,4.01217368939945,5.092374298083919,0.273136439624501,0.0,0.0,2.8,6.567844925883545
21_01_23,Josh Morrissey,D,0.1988510826336723,0.4971277065841807,4.37472381794079,2.485638532920904,0.1580866106937695,0.0,0.8513996015827014,3.2,8.451944240645771
21_01_23,Justin Braun,D,0.3922850604772794,1.0460934946060785,3.9228506047727936,4.445897352075833,0.1896044458973517,0.190282337491792,0.0,2.5,4.902127659574477
21_01_23,Justin Faulk,D,0.3226191898673685,0.215079459911579,6.882542717170528,3.333731628629475,0.2376628032022948,0.2824689881930969,0.0,3.2,24.269662921347948
21_01_23,Kale Clague,D,0.1043993209657841,0.3691670066812302,3.6908841381158215,3.2242298551631934,0.1344064575286376,0.3146944083224974,0.6354330677196656,2.3,5.847715736040729
21_01_23,Kevan Miller,D,0.1134472943598098,0.5363245571885246,3.545958094062649,2.931479888092373,0.1456647387897384,0.1382900759815998,0.0,3.0,9.713322091062576
21_01_23,Kurtis MacDermid,D,0.1585553842765901,0.6342215371063605,4.915216912574294,2.695441532702032,0.1506276150627606,0.0,0.0,2.3,13.364269141531013
21_01_23,Logan Stanley,D,0.1179694736310547,0.4171524973271621,4.234094550165725,3.340705391686588,0.1497573702056008,0.1229353030696707,0.0,3.2,33.922261484099735
21_01_23,Marco Scandella,D,0.1229214327175877,0.3687642981527631,4.302250145115569,2.581350087069341,0.2015911496568438,0.0,0.0,3.2,22.641509433962263
21_01_23,Mark Friedman,D,0.0998735258796852,0.5101686298244013,2.997751640075878,3.0087871955882948,0.1134781945317356,0.1205145565335141,0.0,2.5,0.0
21_01_23,Matt Roy,D,0.0,0.6855184233076265,4.684375892602114,3.5418451870894034,0.1291059697229363,0.1211601253493075,0.0,2.3,37.05882352941244
21_01_23,Mike Reilly,D,0.0,0.3594009983361046,5.031613976705464,3.8336106489184494,0.1677204658901821,0.1459032755648311,0.6866599306797625,2.8,34.97975708501953
21_01_23,Mikey Anderson,D,0.2058870011909347,0.4247247530404278,3.379034474696456,3.715260052030437,0.1211601253493075,0.1291059697229363,0.0,2.3,4.982698961937812
21_01_23,Nate Schmidt,D,0.3210368300585591,0.856098213489491,4.601527897506015,3.8524419607027096,0.2150946761392345,0.1445049283245794,0.773707350693333,3.0,51.98555956678791
21_01_23,Nathan Beaulieu,D,0.1336253294235551,0.8017519765413311,4.676886529824431,4.276010541553765,0.1229353030696707,0.1497573702056008,0.0,3.2,34.204275534442615
21_01_23,Neal Pionk,D,0.1027104136947219,0.9243937232524974,6.573466476462203,3.18402282453638,0.2331526390870187,0.119639169806933,0.7235537047621555,3.2,32.60061919504694
21_01_23,Nikita Zaitsev,D,0.1088830414662918,0.8710643317303349,3.266491243988756,4.573087741584258,0.1459032755648311,0.1677204658901821,0.0,2.8,9.142857142857144
21_01_23,Olli Juolevi,D,0.1089239102985632,0.3851664316295142,3.504686453578441,3.548747187520666,0.1320518604938321,0.2553989436509675,0.0,3.0,7.119901112484725
21_01_23,Quinn Hughes,D,0.4225228132977301,1.2675684398931906,4.753381649599465,1.9013526598397856,0.184853730817757,0.1364238553848575,0.7241001399345001,3.0,11.48172757475082
21_01_23,Robert Hagg,D,0.1354096140826001,0.8124576844956007,2.979011509817203,5.416384563304006,0.1205145565335141,0.1134781945317356,0.0,2.5,17.50759878419453
21_01_23,Sean Walker,D,0.1300390117035113,0.2600780234070227,5.331599479843965,3.771131339401829,0.3146944083224974,0.1344064575286376,0.5903610800212006,2.3,16.551724137930684
21_01_23,Shea Weber,D,0.3327376917863076,0.1109125639287691,6.543841271797382,3.771027173578153,0.1719144740895922,0.200871277675001,0.7128190498096777,3.5,18.48523748395376
21_01_23,Thomas Chabot,D,0.1869304462964406,0.7477217851857625,5.794843835189661,2.6170262481501685,0.2467481891113016,0.1739522597687089,0.740919887402305,2.8,19.88950276243064
21_01_23,Torey Krug,D,0.3605528476998068,0.8412899779662159,6.970688388862933,2.403685651332045,0.2788275355545173,0.2535690190257735,0.5522054760617335,3.2,55.63368765331161
21_01_23,Travis Sanheim,D,0.4567803330689934,0.7993655828707386,4.453608247422685,4.111022997620941,0.2637906423473437,0.2427204475195055,0.0,2.5,0.0
21_01_23,Tyler Myers,D,0.2250210957277246,0.5625527393193115,5.40050629746539,5.287995749601529,0.2553989436509675,0.1320518604938321,0.0,3.0,14.781864841744804
21_01_23,Vince Dunn,D,0.2690180839934256,0.672545209983564,6.321924973845502,3.093707965924395,0.2824689881930969,0.2376628032022948,0.6415399105184512,3.2,69.7263157894722
21_02_01,Adam Gaudette,C,1.242736321270351,1.242736321270351,7.456417927622107,2.278349922328977,0.8181347448363145,0.6615963577768496,0.6052114965482549,2.7,88.9411764705885
21_02_01,Adam Lowry,C,0.6707657909446636,0.8384572386808294,7.043040804918966,1.3415315818893272,0.6707657909446637,0.4962483513126609,0.6359020090886923,2.9,25.152838427947543
21_02_01,Alex Killorn,W,1.080432172869146,1.080432172869146,6.173898130680832,0.6173898130680834,0.6590636254501788,0.5565945064315674,0.7157292457732334,3.1,29.59943780744913
21_02_01,Alex Ovechkin,W,2.553734837199404,0.5107469674398808,11.619493509257286,2.1706746116194933,1.145350074483933,0.6273186454445294,0.5056484835191023,2.5,20.82429501084626
21_02_01,Anders Bjork,W,0.5348123204912348,1.0696246409824697,3.0306031494503305,1.426166187976626,0.3084084381499454,0.6628913385333908,0.0,3.0,0.0
