date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_02_28,PHI,Jakub Voracek,R,11.766666666667,0,3,2,0,0.08,2.9333333333333,0.0,1.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,27.2,10.1,0.0,14.7000000000003,37.3,152.24489795918055
20_02_28,MIN,Zach Parise,L,14.883333333333,1,1,1,0,0.13,2.3166666666667,0.0,1.0,1.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,21.6,10.1,0.0,17.1999999999997,31.700000000000003,110.58139534883914
20_02_28,VGK,Reilly Smith,R,15.133333333333,2,0,2,0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.68333333333333,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,15.81666666666633,27.2,103.18229715490209
20_02_28,PHI,Sean Couturier,C,12.283333333333,1,1,3,0,0.23,3.25,0.0,0.0,0.0,0.0,0.0,2.2166666666667,0.0,0.0,0.0,1.0,0.0,24.8,0.0,1.6,17.749999999999698,26.400000000000002,89.23943661971983
20_02_28,PHI,Scott Laughton,C,12.616666666667,0,2,0,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.166666666666998,16.0,63.296703296701914
20_02_28,CAR,Teuvo Teravainen,L,15.3,2,0,5,1,0.45,3.0833333333333,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,20.5833333333333,33.6,97.94331983805684
20_02_28,MIN,Jordan Greenway,L,13.216666666667,0,2,3,3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666667,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,14.683333333333701,25.6,104.60839954596787
20_02_28,CAR,Sebastian Aho,C,15.983333333333,0,2,1,1,0.03,3.0833333333333,0.0,0.0,3.0,0.0,0.47,2.8333333333333,0.0,0.0,0.0,0.0,0.0,19.200000000000003,4.800000000000001,0.0,21.8999999999996,24.000000000000004,65.75342465753546
20_02_28,COL,Tyson Jost,C,9.7333333333333,2,0,4,1,0.31,3.3666666666667,0.0,0.0,0.0,0.0,0.0,1.7833333333333,0.0,0.0,0.0,1.0,0.0,32.0,0.0,1.6,14.8833333333333,33.6,135.45352743561062
20_02_28,COL,Samuel Girard,D,15.883333333333,1,1,2,2,0.13,2.2833333333333,0.0,0.0,1.0,0.0,0.02,0.016666666666667,0.0,0.0,0.0,0.0,0.0,26.4,1.6,0.0,18.183333333332968,28.0,92.39230064161507
20_02_28,MIN,Mikko Koivu,C,10.95,0,1,2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.5666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.5166666666667,11.2,53.68841544607176
20_02_28,MIN,Ryan Suter,D,16.283333333333,0,1,0,0,0.25,2.3833333333333,0.0,0.0,0.0,0.0,0.0,1.4333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.099999999999604,8.0,23.880597014925844
20_02_28,VGK,Paul Stastny,C,14.066666666667,0,1,2,0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.78333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.85000000000033,11.2,45.25252525252425
20_02_28,COL,Erik Johnson,D,16.516666666667,0,1,3,0,0.07,0.05,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,20.316666666667,12.8,37.801476620179855
20_02_28,PHI,Claude Giroux,C,12.016666666667,1,0,4,0,0.36,2.6166666666667,1.0,0.0,1.0,0.0,0.13,0.066666666666667,0.0,0.0,0.0,0.0,0.0,18.4,14.1,0.0,14.700000000000365,32.5,132.6530612244865
20_02_28,PHI,James van Riemsdyk,L,12.45,1,0,6,0,0.36,2.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,14.7833333333333,21.6,87.6662908680949
20_02_28,VGK,Max Pacioretty,L,17.933333333333,0,1,3,4,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,17.933333333333,19.200000000000003,64.23791821561458
20_02_28,VGK,Nick Holden,D,17.116666666667,0,1,3,1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,0.0,2.0,0.0,14.4,0.0,3.2,18.3333333333337,17.6,57.59999999999884
20_02_28,MIN,Greg Pateryn,D,16.85,0,1,1,1,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,18.833333333333332,11.2,35.68141592920354
20_02_28,MIN,Jared Spurgeon,D,17.683333333333,1,0,2,3,0.09,2.5666666666667,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.799999999999702,20.0,57.69230769230852
