date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_02_07,WSH,Alex Ovechkin,L,19.466666666667,1,2,3,1,0.25,0.38333333333333,1.0,0.0,1.0,0.0,0.07,0.18333333333333,0.0,0.0,0.0,0.0,0.0,34.4,14.1,0.0,20.03333333333366,48.5,145.257903494174
21_02_07,WSH,Nicklas Backstrom,C,19.833333333333,1,2,3,0,0.32,0.38333333333333,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,21.28333333333303,32.8,92.4667188723584
21_02_07,PHI,Sean Couturier,C,13.683333333333,2,1,2,0,0.89,1.8333333333333,0.0,0.0,0.0,0.0,0.0,0.38333333333333,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,15.899999999999629,35.2,132.8301886792484
21_02_07,PHI,Scott Laughton,C,15.016666666667,3,0,3,0,0.7,0.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,15.30000000000033,40.8,159.99999999999656
21_02_07,WSH,Tom Wilson,R,17.083333333333,1,2,3,1,0.37,0.38333333333333,0.0,1.0,0.0,0.0,0.0,3.5666666666667,0.0,0.0,1.0,0.0,0.05,34.4,8.5,1.6,21.033333333333033,44.5,126.94136291600815
21_02_07,PHI,Joel Farabee,L,14.266666666667,0,3,3,0,0.19,1.8166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,16.083333333333698,28.8,107.44041450776959
21_02_07,CBJ,Nick Foligno,L,12.7,1,1,3,0,0.17,3.7833333333333,0.0,0.0,0.0,0.0,0.0,1.1333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,17.6166666666666,24.8,84.46546830652822
21_02_07,CAR,Jordan Staal,C,12.633333333333,0,2,1,0,0.02,2.3,1.0,0.0,1.0,0.0,0.14,3.2166666666667,0.0,0.0,0.0,0.0,0.0,17.6,14.1,0.0,18.1499999999997,31.700000000000003,104.7933884297538
21_02_07,PHI,James van Riemsdyk,L,14.0,1,1,2,0,0.18,4.4333333333333,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,18.4333333333333,23.2,75.51537070524425
21_02_07,CBJ,David Savard,D,15.266666666667,0,2,0,0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,17.23333333333367,16.0,55.705996131526966
