date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
21_03_05,BOS,Brad Marchand,L,12.55,2.0,1.0,2.0,1.0,0.15,2.4,0.0,0.0,0.0,0.0,0.0,0.96666666666667,0.0,0.0,0.0,0.0,0.0,36.800000000000004,0.0,0.0,15.916666666666671,36.800000000000004,138.72251308900522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,VGK,Max Pacioretty,L,14.4,2.0,1.0,3.0,0.0,0.09,4.35,0.0,0.0,2.0,0.0,0.13,0.21666666666667,0.0,0.0,0.0,0.0,0.0,36.8,3.2,0.0,18.96666666666667,40.0,126.53778558875219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,COL,Brandon Saad,L,14.016666666667,1.0,2.0,2.0,0.0,0.44,1.2666666666667,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,15.2833333333337,31.2,122.48636859323588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,BOS,Patrice Bergeron,C,11.316666666667,1.0,1.0,2.0,0.0,0.19,2.0166666666667,0.0,0.0,0.0,0.0,0.0,0.96666666666667,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,14.30000000000037,23.2,97.34265734265482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,S.J,Erik Karlsson,D,17.533333333333,0.0,2.0,0.0,4.0,0.01,5.85,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,23.433333333333,22.4,57.35419630156554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,STL,Mike Hoffman,C,16.183333333333,1.0,1.0,1.0,1.0,0.03,1.1333333333333,0.0,0.0,0.0,0.0,0.0,0.26666666666667,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,17.58333333333297,23.200000000000003,79.16587677725283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,STL,Ryan O'Reilly,C,17.916666666667,0.0,2.0,1.0,0.0,0.17,2.5833333333333,0.0,1.0,1.0,0.0,0.1,2.7333333333333,0.0,0.0,0.0,0.0,0.0,17.6,10.1,0.0,23.233333333333597,27.700000000000003,71.5351506456233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,MIN,Marcus Foligno,L,12.316666666667,0.0,2.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.866666666667,16.0,60.504201680671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,MIN,Mats Zuccarello,R,13.116666666667,1.0,1.0,1.0,0.0,0.05,5.8,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,18.916666666667,23.200000000000003,73.58590308369915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,VGK,Mark Stone,R,10.933333333333,0.0,2.0,2.0,0.0,0.04,3.7333333333333,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,19.0666666666663,19.2,60.41958041958157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,COL,Valeri Nichushkin,R,13.266666666667,2.0,0.0,7.0,0.0,0.44,1.2666666666667,0.0,0.0,0.0,0.0,0.0,0.46666666666667,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,15.00000000000037,35.2,140.79999999999654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,MIN,Jordan Greenway,L,12.15,1.0,1.0,1.0,0.0,0.12,0.93333333333333,0.0,0.0,1.0,0.0,0.14,0.91666666666667,0.0,0.0,0.0,1.0,0.0,21.6,1.6,1.6,14.0,24.800000000000004,106.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,MIN,Kirill Kaprizov,L,13.183333333333,0.0,2.0,1.0,0.0,0.06,5.8,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.2,0.0,18.983333333333,20.8,65.74187884108983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,BOS,Charlie McAvoy,D,17.666666666667,0.0,2.0,1.0,1.0,0.05,2.0166666666667,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,22.1833333333337,19.200000000000003,51.930879038316206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,CHI,Duncan Keith,D,18.683333333333,0.0,1.0,2.0,1.0,0.03,2.8833333333333,0.0,0.0,0.0,0.0,0.0,4.4166666666667,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,25.983333333333,12.799999999999999,29.557408595253744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,L.A,Jeff Carter,C,16.716666666667,1.0,0.0,2.0,0.0,0.09,0.85,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,18.216666666667,15.2,50.064043915827085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,BOS,David Krejci,C,12.383333333333,0.0,1.0,2.0,0.0,0.2,1.3666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.749999999999702,11.2,48.87272727272833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,WSH,T.J. Oshie,R,11.966666666667,0.0,1.0,1.0,0.0,0.06,3.6666666666667,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,15.6333333333337,11.2,42.98507462686466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,ARI,Niklas Hjalmarsson,D,12.866666666667,0.0,1.0,0.0,0.0,0.0,0.083333333333333,0.0,0.0,0.0,0.0,0.0,5.1666666666667,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.6,18.11666666666703,9.6,31.793928242869644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_05,VGK,Ryan Reaves,R,7.7,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,7.8,9.6,73.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
