date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_10_11,BUF,Kyle Okposo,R,12.166666666667,0.0,2.0,1.0,1.0,0.1,0.21666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,12.38333333333367,19.200000000000003,93.02826379542144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Evgenii Dadonov,R,14.366666666667,1.0,1.0,2.0,0.0,0.5,1.3666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,15.7333333333337,23.2,88.47457627118438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Nino Niederreiter,R,12.816666666667,0.0,2.0,3.0,1.0,0.37,0.91666666666667,0.0,0.0,1.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,1.6,0.0,13.73333333333367,24.000000000000004,104.85436893203628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Dougie Hamilton,D,18.733333333333,1.0,1.0,4.0,0.0,0.08,2.35,0.0,0.0,0.0,0.0,0.0,2.3333333333333,0.0,0.0,0.0,1.0,0.0,26.4,0.0,1.6,23.416666666666302,28.0,71.743772241994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,BUF,Zemgus Girgensons,C,13.466666666667,0.0,2.0,2.0,0.0,0.26,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,14.983333333333672,19.2,76.88542825361338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Andrei Svechnikov,R,14.8,1.0,1.0,2.0,0.0,0.95,2.2,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,23.2,1.6,0.0,17.0,24.8,87.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Jordan Staal,C,13.733333333333,0.0,1.0,2.0,0.0,0.15,0.91666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,16.983333333332972,12.799999999999999,45.22080471050145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,BUF,Marco Scandella,D,16.166666666667,1.0,0.0,3.0,0.0,0.09,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,17.683333333333668,16.8,57.00282752120534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Mike Hoffman,C,18.5,1.0,0.0,8.0,0.0,0.35,1.6,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,20.1,26.400000000000002,78.80597014925374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Erik Haula,L,14.033333333333,1.0,0.0,3.0,1.0,0.47,2.2,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,17.783333333333,18.400000000000002,62.08059981255974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,BUF,Johan Larsson,L,12.633333333333,1.0,0.0,1.0,1.0,0.17,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,14.249999999999671,15.2,64.00000000000148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,ANA,Cam Fowler,D,17.8,1.0,0.0,2.0,3.0,0.08,1.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.8833333333333,20.0,63.54810238305395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Vincent Trocheck,C,17.35,0.0,1.0,4.0,2.0,0.12,0.65,0.0,0.0,0.0,0.0,0.0,2.3833333333333,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,20.3833333333333,17.6,51.80703188879812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Jonathan Huberdeau,C,18.533333333333,0.0,1.0,2.0,0.0,0.1,1.6,0.0,0.0,1.0,0.0,0.04,0.21666666666667,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,20.34999999999967,12.799999999999999,37.73955773955834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Teuvo Teravainen,L,15.45,1.0,0.0,2.0,2.0,0.21,2.2,0.0,0.0,0.0,0.0,0.0,0.63333333333333,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,18.283333333333328,18.4,60.38286235186875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Jaccob Slavin,D,18.15,0.0,1.0,1.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,20.45,11.2,32.86063569682151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Brett Pesce,D,16.833333333333,1.0,0.0,6.0,2.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,2.7833333333333,0.0,0.0,0.0,1.0,0.0,24.8,0.0,1.6,19.6166666666663,26.400000000000002,80.74766355140338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CBJ,Seth Jones,D,20.5,0.0,1.0,2.0,4.0,0.24,3.9,0.0,0.0,0.0,0.0,0.0,1.2333333333333,0.0,0.0,1.0,0.0,0.02,17.6,0.0,1.6,25.633333333333297,19.200000000000003,44.94148244473349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,ANA,Ondrej Kase,R,14.633333333333,0.0,1.0,3.0,0.0,0.2,1.2,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.6,0.0,15.833333333333,14.4,54.56842105263273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,ANA,Jacob Larsson,D,14.833333333333,0.0,1.0,3.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.9666666666667,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,17.7999999999997,12.8,43.14606741573107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Denis Malgin,C,12.666666666667,0.0,1.0,5.0,0.0,0.43,0.61666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.28333333333367,16.0,72.27101631116504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CBJ,Pierre-Luc Dubois,L,18.05,1.0,0.0,3.0,1.0,0.15,3.5166666666667,0.0,0.0,0.0,0.0,0.0,0.016666666666667,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,21.583333333333368,18.400000000000002,51.15057915057908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CAR,Martin Necas,C,13.2,0.0,1.0,1.0,1.0,0.21,0.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.116666666666669,11.2,47.60330578512396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,NYI,Johnny Boychuk,D,15.833333333333,0.0,0.0,2.0,3.0,0.01,0.65,1.0,0.0,1.0,0.0,0.04,1.2333333333333,0.0,0.0,0.0,0.0,0.0,8.0,14.1,0.0,17.7166666666663,22.1,74.84477892756505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,ANA,Ryan Getzlaf,C,13.766666666667,0.0,0.0,1.0,0.0,0.02,1.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,15.216666666666999,1.6,6.308871851040388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Keith Yandle,D,16.366666666667,0.0,0.0,1.0,1.0,0.08,1.6166666666667,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,17.9833333333337,4.800000000000001,16.014828544948703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,BUF,Vladimir Sobotka,C,14.716666666667,0.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,15.316666666667,1.6,6.2676822633295695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,FLA,Anton Stralman,D,18.7,0.0,0.0,1.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3.5333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,22.2333333333333,3.2,8.635682158920554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CBJ,Nick Foligno,L,14.183333333333,0.0,0.0,0.0,0.0,0.0,2.3166666666667,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,NYI,Leo Komarov,C,11.366666666667,0.0,0.0,0.0,0.0,0.0,0.16666666666667,0.0,0.0,0.0,0.0,0.0,1.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.10000000000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,NYI,Cal Clutterbuck,R,10.516666666667,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.71666666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.23333333333367,1.6,8.545994065281644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,NYI,Derick Brassard,C,10.983333333333,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.033333333333001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,ANA,Korbinian Holzer,D,13.95,0.0,0.0,1.0,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.9666666666667,0.0,0.0,0.0,1.0,0.0,4.800000000000001,0.0,1.6,16.9166666666667,6.4,22.69950738916252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_11,CBJ,Riley Nash,C,9.95,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
