date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
20_02_13,STL,Zach Sanford,L,14.516666666667,4.0,0.0,6.0,1.0,0.68,1.0333333333333,0.0,0.0,0.0,0.0,0.11,0.8,0.0,0.0,0.0,0.0,0.0,59.2,0.0,0.0,16.3500000000003,59.2,217.24770642201437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,PHI,James van Riemsdyk,L,11.416666666667,1.0,2.0,3.0,0.0,0.37,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,13.166666666667,32.8,149.46835443037597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,NSH,Craig Smith,R,12.95,3.0,0.0,3.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0,12.95,40.8,189.03474903474904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,PHI,Matt Niskanen,D,22.15,0.0,2.0,0.0,2.0,0.0,1.6333333333333,0.0,0.0,1.0,0.0,0.15,1.2333333333333,0.0,0.0,0.0,0.0,0.0,19.2,1.6,0.0,25.016666666666598,20.8,49.88674217188555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,PHI,Justin Braun,D,17.066666666667,0.0,2.0,0.0,2.0,0.0,0.46666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,8.5,0.0,17.53333333333367,27.7,94.79087452471302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,STL,Alex Pietrangelo,D,21.083333333333,0.0,2.0,1.0,2.0,0.01,2.4,0.0,0.0,0.0,0.0,0.03,1.8,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,25.283333333333,20.8,49.36058009228806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,CGY,TJ Brodie,D,17.8,0.0,2.0,0.0,1.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,4.5166666666667,0.0,0.0,0.0,2.0,0.0,17.6,0.0,3.2,22.45000000000003,20.8,55.59020044543422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,STL,Ryan O'Reilly,C,14.416666666667,0.0,2.0,0.0,0.0,0.0,2.2333333333333,0.0,0.0,0.0,0.0,0.0,3.3666666666667,0.0,0.0,0.0,2.0,0.0,16.0,0.0,3.2,20.016666666667,19.2,57.552039966693464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,NSH,Rocco Grimaldi,R,13.616666666667,1.0,1.0,2.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,13.616666666667,23.2,102.22766217870006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_13,MIN,Jonas Brodin,D,21.25,1.0,1.0,4.0,1.0,0.4,1.8833333333333,0.0,0.0,0.0,0.0,0.05,0.81666666666667,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,23.94999999999997,28.0,70.14613778705645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
