date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_12_27,L.A,Jeff Carter,C,13.083333333333,1.0,2.0,3.0,0.0,0.61,0.85,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,14.333333333333,32.8,137.30232558139852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,N.J,Kyle Palmieri,R,13.033333333333,1.0,2.0,2.0,0.0,0.27,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,16.333333333332998,31.2,114.61224489796153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,CGY,Andrew Mangiapane,L,14.983333333333,1.0,2.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,14.983333333333,29.6,118.53170189099262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,N.J,Jesper Bratt,L,14.183333333333,1.0,2.0,3.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,14.333333333333,32.8,137.30232558139852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,S.J,Joe Thornton,C,16.216666666667,1.0,1.0,3.0,2.0,0.24,0.48333333333333,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.75000000000033,28.0,100.2985074626846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,S.J,Patrick Marleau,L,15.55,0.0,2.0,1.0,0.0,0.21,0.46666666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,16.06666666666667,17.6,65.72614107883817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,CHI,Duncan Keith,D,17.266666666667,0.0,2.0,1.0,3.0,0.04,3.8,0.0,0.0,1.0,0.0,0.06,2.6,0.0,0.0,0.0,0.0,0.0,22.400000000000002,1.6,0.0,23.666666666667002,24.000000000000004,60.845070422534356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,MIN,Zach Parise,L,13.533333333333,0.0,2.0,1.0,0.0,0.32,2.3666666666667,0.0,0.0,0.0,0.0,0.0,0.43333333333333,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,16.33333333333303,17.6,64.653061224491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,BOS,Brad Marchand,L,13.416666666667,0.0,2.0,3.0,0.0,0.2,3.7666666666667,0.0,1.0,0.0,0.0,0.02,0.61666666666667,0.0,0.0,0.0,0.0,0.0,20.8,8.5,0.0,17.80000000000037,29.3,98.76404494381816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_27,STL,Alex Pietrangelo,D,24.6,1.0,1.0,4.0,3.0,0.23,2.85,0.0,0.0,0.0,0.0,0.0,1.7833333333333,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,29.233333333333302,31.2,64.03648802736609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
