date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_01_31,ANA,Ryan Getzlaf,C,16.283333333333,0,2,1,1,0.25,3.3166666666667,0.0,0.0,1.0,0.0,0.06,0.96666666666667,0.0,0.0,0.0,0.0,0.0,19.200000000000003,1.6,0.0,20.56666666666637,20.800000000000004,60.680713128039784
20_01_31,ANA,Michael Del Zotto,D,17.366666666667,1,1,3,3,0.24,0.11666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,17.68333333333367,29.6,100.43355325164747
20_01_31,NYR,Chris Kreider,L,14.083333333333,1,1,1,1,0.1,3.35,0.0,0.0,3.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,4.800000000000001,0.0,17.433333333333,28.000000000000004,96.36711281070932
20_01_31,VGK,Reilly Smith,R,14.6,0,2,4,0,1.02,1.4666666666667,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,22.4,0.0,1.6,16.6666666666667,24.0,86.39999999999982
20_01_31,PHI,Tyler Pitlick,C,8.5333333333333,1,1,2,1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,9.0833333333333,24.8,163.81651376146849
20_01_31,T.B,Nikita Kucherov,R,16.283333333333,1,1,1,1,0.07,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,19.233333333333,23.200000000000003,72.37435008665638
20_01_31,EDM,Ryan Nugent-Hopkins,C,17.433333333333,0,2,5,1,0.3,1.5666666666667,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,22.7999999999997,25.6,67.36842105263247
20_01_31,NYR,Mika Zibanejad,C,17.716666666667,0,2,2,1,0.28,3.35,1.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,20.8,14.1,0.0,21.066666666667,34.9,99.39873417721361
20_01_31,ANA,Rickard Rakell,L,16.1,1,1,2,1,0.37,2.0666666666667,0.0,0.0,1.0,0.0,0.28,0.2,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,18.3666666666667,26.400000000000002,86.24319419237735
20_01_31,VGK,Jonathan Marchessault,C,15.066666666667,1,1,4,0,0.17,1.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,16.7333333333337,26.4,94.66135458167122
