date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_02_28,CHI,Patrick Kane,R,20.166666666667,1,2,3,0,0.42,0.51666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,20.683333333333668,32.8,95.14907332795977
21_02_28,CHI,Alex DeBrincat,L,18.766666666667,1,2,4,1,0.22,0.51666666666667,0.0,1.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.1,0.0,19.28333333333367,46.1,143.4399308556587
21_02_28,PHI,James van Riemsdyk,L,11.3,1,1,2,0,0.09,2.9833333333333,0.0,0.0,2.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,23.2,3.2,0.0,14.283333333333301,26.4,110.89848308051366
21_02_28,WSH,Tom Wilson,R,9.7666666666667,0,2,2,0,0.03,3.0333333333333,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,13.899999999999999,19.2,82.87769784172663
21_02_28,WSH,Jakub Vrana,L,8.9166666666667,1,1,2,0,0.35,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,11.5666666666667,23.2,120.34582132564807
21_02_28,BOS,David Pastrnak,R,14.983333333333,0,2,4,2,0.16,0.21666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599999999999998,0.0,0.0,15.19999999999967,25.599999999999998,101.05263157894954
21_02_28,BOS,Charlie McAvoy,D,20.1,1,1,3,0,0.08,0.21666666666667,0.0,0.0,0.0,0.0,0.04,2.0333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,22.34999999999997,24.8,66.57718120805379
21_02_28,PHI,Joel Farabee,L,10.783333333333,0,2,1,0,0.08,2.9833333333333,0.0,0.0,2.0,0.0,0.13,2.0166666666667,0.0,0.0,1.0,0.0,0.0,17.6,3.2,1.6,15.783333333333,22.400000000000002,85.1531151003186
21_02_28,WSH,Alex Ovechkin,L,16.733333333333,1,0,5,3,0.18,5.95,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,22.683333333333,26.400000000000002,69.83100661278574
21_02_28,N.J,Travis Zajac,C,11.066666666667,0,1,1,1,0.06,0.81666666666667,0.0,0.0,0.0,0.0,0.0,1.8833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.766666666666971,11.2,48.813559322032816
