date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
20_01_02,VAN,J.T. Miller,C,17.35,1.0,2.0,2.0,0.0,0.16,1.7166666666667,0.0,1.0,1.0,0.0,0.06,0.86666666666667,0.0,0.0,1.0,0.0,0.07,31.2,10.1,1.6,19.933333333333373,42.9,129.13043478260843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,VAN,Tanner Pearson,L,13.8,1.0,2.0,2.0,1.0,0.29,1.4333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,15.2333333333333,32.8,129.19037199124753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,CHI,Dominik Kubalik,L,10.716666666667,0.0,3.0,1.0,0.0,0.01,1.5,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.6,0.0,12.216666666667,27.200000000000003,133.58799454297045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,VAN,Bo Horvat,C,16.416666666667,2.0,1.0,9.0,3.0,1.89,1.7166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0.0,18.1333333333337,51.2,169.41176470587897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,TOR,William Nylander,R,16.633333333333,2.0,1.0,3.0,0.0,0.39,2.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,19.5999999999997,36.8,112.65306122449152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,COL,Samuel Girard,D,17.1,0.0,3.0,3.0,2.0,0.06,2.9166666666667,0.0,1.0,0.0,0.0,0.0,0.16666666666667,0.0,0.0,0.0,0.0,0.0,32.0,8.5,0.0,20.183333333333373,40.5,120.39636663914098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,VAN,Alexander Edler,D,20.466666666667,0.0,2.0,3.0,2.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,4.9333333333333,0.0,0.0,1.0,2.0,0.01,24.0,0.0,4.800000000000001,25.400000000000297,28.8,68.03149606299132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,FLA,Anton Stralman,D,17.816666666667,0.0,2.0,4.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,21.066666666667,22.4,63.79746835442936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,PIT,Patric Hornqvist,R,13.933333333333,2.0,0.0,7.0,2.0,0.4,2.15,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,1.6,0.0,16.083333333332998,40.00000000000001,149.22279792746428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,CHI,Jonathan Toews,C,13.016666666667,1.0,1.0,1.0,1.0,0.03,4.9166666666667,0.0,0.0,0.0,0.0,0.0,1.4833333333333,0.0,0.0,0.0,1.0,0.0,23.200000000000003,0.0,1.6,19.416666666667,24.800000000000004,76.63519313304592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,PHI,Jakub Voracek,R,17.166666666667,0.0,2.0,1.0,0.0,0.03,4.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,21.733333333333697,17.6,48.58895705521392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,OTT,Tyler Ennis,R,12.166666666667,1.0,1.0,3.0,0.0,0.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,15.566666666667,24.8,95.5888650963577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,COL,Nazem Kadri,C,13.616666666667,2.0,0.0,3.0,0.0,0.12,2.9166666666667,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.6,0.0,16.5333333333337,30.400000000000002,110.32258064515885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,CGY,Johnny Gaudreau,L,13.75,1.0,1.0,1.0,0.0,0.1,3.8333333333333,0.0,0.0,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,21.6,3.2,0.0,17.5833333333333,24.8,84.62559241706178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,PHI,Sean Couturier,C,17.466666666667,1.0,1.0,1.0,1.0,0.25,4.7666666666667,1.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,14.1,0.0,22.2333333333337,37.300000000000004,100.65967016491588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,TOR,Alexander Kerfoot,C,14.183333333333,0.0,2.0,1.0,0.0,0.24,0.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,15.11666666666633,17.6,69.85667034178768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,COL,Nathan MacKinnon,C,13.35,1.0,1.0,2.0,0.0,0.26,5.0166666666667,0.0,2.0,4.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,23.2,23.4,0.0,18.3666666666667,46.599999999999994,152.2323049001812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,TOR,Kasperi Kapanen,R,12.533333333333,1.0,1.0,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,13.933333333333,21.6,93.01435406698788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,VAN,Elias Pettersson,C,15.583333333333,1.0,1.0,1.0,0.0,0.07,1.7166666666667,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,21.6,8.5,0.0,17.2999999999997,30.1,104.39306358381684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,STL,Robert Thomas,C,13.3,2.0,0.0,4.0,0.0,0.25,1.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,14.4166666666667,30.4,126.52023121387253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,S.J,Patrick Marleau,L,17.616666666667,0.0,1.0,2.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,17.80000000000033,12.799999999999999,43.14606741572953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,TOR,Jason Spezza,C,13.433333333333,0.0,1.0,2.0,1.0,0.08,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,13.933333333333,12.799999999999999,55.119617224881694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,CHI,Duncan Keith,D,21.45,0.0,1.0,1.0,0.0,0.02,1.6666666666667,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,25.299999999999997,9.6,22.766798418972336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,S.J,Brent Burns,D,22.116666666667,0.0,1.0,2.0,1.0,0.05,1.2666666666667,1.0,0.0,1.0,0.0,0.11,0.93333333333333,0.0,0.0,0.0,0.0,0.0,12.799999999999999,14.1,0.0,24.316666666667032,26.9,66.37422892391949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_02,FLA,Brian Boyle,C,9.6833333333333,0.0,1.0,3.0,1.0,0.33,0.53333333333333,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.6,0.0,10.21666666666663,16.0,93.96411092985352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
