date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_01_27,VAN,Jay Beagle,C,11.683333333333,0,2,2,0,0.56,0.53333333333333,0.0,0.0,0.0,0.0,0.0,4.1166666666667,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,16.33333333333303,19.2,70.53061224489927
21_01_27,VAN,J.T. Miller,C,13.783333333333,2,0,3,0,0.62,5.2166666666667,0.0,1.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,28.8,10.1,0.0,18.999999999999698,38.9,122.84210526315984
21_01_27,VAN,Tyler Motte,C,11.85,2,0,6,2,0.53,0.53333333333333,0.0,0.0,0.0,0.0,0.0,4.1166666666667,0.0,0.0,0.0,0.0,0.04,36.800000000000004,0.0,0.0,16.50000000000003,36.800000000000004,133.8181818181816
21_01_27,VAN,Tyler Myers,D,17.716666666667,0,1,1,0,0.09,0.91666666666667,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,24.58333333333367,9.6,23.430508474575948
21_01_27,VAN,Jordie Benn,D,14.25,0,1,0,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,15.75,12.8,48.76190476190476
21_01_27,NSH,Matt Duchene,C,15.05,0,1,1,0,0.05,3.2166666666667,0.0,0.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.2,0.0,18.2666666666667,12.8,42.043795620437876
21_01_27,NSH,Nick Cousins,C,12.616666666667,1,0,4,0,0.2,5.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,17.9500000000003,18.4,61.504178272979466
21_01_27,CHI,Ryan Carpenter,C,10.316666666667,1,0,4,0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,4.8666666666667,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,15.1833333333337,18.4,72.71130625685883
21_01_27,CHI,Brandon Hagel,L,12.95,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8833333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,15.8333333333333,9.6,36.37894736842113
21_01_27,VAN,Elias Pettersson,C,13.333333333333,0,1,1,0,0.22,5.5666666666667,1.0,0.0,3.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,9.6,17.3,0.0,18.8999999999997,26.9,85.39682539682674
