date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_12_13,VGK,Max Pacioretty,L,14.483333333333,1.0,1.0,3.0,0.0,0.42,2.0333333333333,0.0,0.0,2.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,24.8,3.2,0.0,16.5166666666663,28.0,101.71543895055726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,VGK,Mark Stone,R,14.616666666667,0.0,2.0,2.0,2.0,0.27,2.0333333333333,0.0,0.0,0.0,0.0,0.08,1.9666666666667,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,18.616666666667,22.4,72.19337511190558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,VGK,Shea Theodore,D,19.566666666667,0.0,2.0,2.0,0.0,0.06,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,21.866666666667,19.2,52.68292682926749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,DAL,Alexander Radulov,R,15.433333333333,0.0,1.0,1.0,0.0,0.1,2.0166666666667,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,17.4499999999997,11.2,38.510028653295784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,DAL,Jamie Benn,L,14.366666666667,1.0,0.0,1.0,0.0,0.29,1.9833333333333,0.0,0.0,1.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,13.6,1.6,0.0,16.5000000000003,15.2,55.27272727272627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,N.J,Wayne Simmonds,R,12.633333333333,0.0,1.0,2.0,1.0,0.1,3.6166666666667,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,16.299999999999702,12.799999999999999,47.116564417178765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,COL,Mark Barberio,D,13.666666666667,0.0,1.0,2.0,0.0,0.09,0.41666666666667,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.73333333333367,11.2,40.15936254979999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,DAL,Tyler Seguin,C,15.3,0.0,1.0,1.0,1.0,0.04,1.9833333333333,0.0,0.0,1.0,0.0,0.06,1.2166666666667,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,18.5,12.799999999999999,41.51351351351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,DAL,Taylor Fedun,D,13.65,1.0,0.0,2.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,13.65,15.2,66.8131868131868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_13,COL,Matt Nieto,L,10.4,0.0,1.0,2.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,3.4833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.8833333333333,11.2,48.40336134453792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
