date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_03_11,WPG,Blake Wheeler,R,19.3,1,1,2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,19.3,23.2,72.1243523316062
20_03_11,WPG,Kyle Connor,L,19.016666666667,2,0,4,0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,19.016666666667,30.4,95.91586327782478
20_03_11,NYR,Adam Fox,D,19.733333333333,0,2,0,2,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.38333333333333,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,20.96666666666633,19.2,54.944356120827585
20_03_11,CHI,Alex Nylander,L,13.916666666667,1,1,2,1,0.23,0.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,14.50000000000033,24.8,102.62068965517007
20_03_11,OTT,Bobby Ryan,R,13.516666666667,1,0,1,0,0.05,1.8166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,15.3333333333337,13.6,53.217391304346556
20_03_11,L.A,Trevor Lewis,C,12.866666666667,1,0,3,0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,14.0833333333337,16.8,71.57396449703957
20_03_11,CHI,Jonathan Toews,C,14.033333333333,0,1,2,1,0.17,2.3333333333333,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,12.799999999999999,8.5,0.0,17.6666666666663,21.299999999999997,72.33962264151093
20_03_11,CHI,Patrick Kane,R,15.4,1,0,9,1,0.8,2.65,1.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.7,0.0,18.05,43.7,145.26315789473685
20_03_11,L.A,Drew Doughty,D,18.066666666667,0,1,1,1,0.02,5.4333333333333,0.0,0.0,3.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,11.2,4.800000000000001,0.0,23.5000000000003,16.0,40.85106382978671
20_03_11,STL,Alex Pietrangelo,D,20.283333333333,1,0,3,0,0.51,1.9,1.0,0.0,2.0,0.0,0.25,0.43333333333333,0.0,0.0,0.0,0.0,0.0,16.8,15.7,0.0,22.61666666666633,32.5,86.21960206337637
20_03_11,EDM,Tyler Ennis,C,16.983333333333,1,0,6,2,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,16.983333333333,24.8,87.61530912659642
20_03_11,ANA,Adam Henrique,C,15.833333333333,0,1,0,1,0.0,1.5666666666667,0.0,0.0,1.0,0.0,0.33,1.0833333333333,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,18.483333333333,11.2,36.35707844905385
20_03_11,STL,Ryan O'Reilly,C,15.15,0,1,0,2,0.04,1.9,0.0,1.0,0.0,0.0,0.0,1.5666666666667,0.0,0.0,0.0,0.0,0.0,11.2,8.5,0.0,18.6166666666667,19.7,63.491495076096584
20_03_11,S.J,Evander Kane,L,15.833333333333,0,1,6,0,0.78,3.3,1.0,0.0,1.0,0.0,0.17,0.23333333333333,0.0,0.0,0.0,0.0,0.0,17.6,14.1,0.0,19.36666666666633,31.700000000000003,98.20998278829776
20_03_11,EDM,Zack Kassian,R,14.35,0,1,3,0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,14.35,12.8,53.51916376306621
