date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
21_01_15,PHI,Travis Konecny,R,9.9333333333333,2.0,1.0,2.0,0.0,0.39,4.6833333333333,1.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,35.2,14.1,0.0,14.6166666666666,49.300000000000004,202.37172177879228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,OTT,Brady Tkachuk,L,11.283333333333,1.0,2.0,3.0,0.0,1.08,5.6,0.0,0.0,2.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,32.8,3.2,0.0,16.883333333333,36.0,127.9368213228061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,PHI,James van Riemsdyk,L,12.533333333333,0.0,2.0,2.0,1.0,0.13,3.4666666666667,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.6,0.0,15.9999999999997,22.400000000000002,84.00000000000158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,T.B,Steven Stamkos,C,12.266666666667,1.0,1.0,2.0,1.0,0.12,4.4666666666667,0.0,0.0,2.0,0.0,0.12,1.2666666666667,0.0,0.0,0.0,0.0,0.0,24.8,3.2,0.0,18.0000000000004,28.0,93.33333333333125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,T.B,Ondrej Palat,L,12.266666666667,1.0,1.0,1.0,0.0,0.13,2.9333333333333,0.0,0.0,0.0,0.0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,15.41666666666697,21.6,84.06486486486322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,T.B,Blake Coleman,C,10.333333333333,1.0,1.0,4.0,0.0,0.42,0.4,0.0,0.0,0.0,0.0,0.0,2.3333333333333,0.0,0.0,1.0,0.0,0.04,26.4,0.0,1.6,13.0666666666663,28.0,128.57142857143216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,COL,Gabriel Landeskog,L,9.45,2.0,0.0,3.0,0.0,0.21,5.3833333333333,0.0,0.0,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.6,0.0,14.8333333333333,30.400000000000002,122.96629213483175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,T.B,Barclay Goodrow,C,9.4666666666667,0.0,2.0,0.0,0.0,0.03,0.56666666666667,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.23333333333337,16.0,72.54408060453382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,T.B,Yanni Gourde,C,11.116666666667,1.0,1.0,3.0,0.0,0.33,2.3666666666667,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,14.3333333333337,24.8,103.81395348836944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,WSH,Tom Wilson,R,13.966666666667,1.0,1.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,4.7666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,18.7333333333337,21.6,69.18149466192035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,OTT,Nikita Zaitsev,D,15.966666666667,0.0,2.0,0.0,1.0,0.01,1.6,0.0,0.0,0.0,0.0,0.0,4.0166666666667,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,21.5833333333337,17.6,48.9266409266401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_01_15,OTT,Braydon Coburn,D,10.6,0.0,1.0,2.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.9833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.5833333333333,11.2,46.0800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
