date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_10_12,L.A,Dustin Brown,L,18.033333333333,1.0,2.0,6.0,1.0,0.76,0.63333333333333,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.0,0.0,39.2,0.0,1.6,20.01666666666633,40.800000000000004,122.2980849292277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MTL,Brendan Gallagher,R,15.1,1.0,2.0,7.0,0.0,0.56,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,18.15,39.2,129.58677685950417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,OTT,Vladislav Namestnikov,C,15.933333333333,2.0,1.0,3.0,2.0,1.36,3.6166666666667,0.0,0.0,0.0,0.0,0.0,2.2333333333333,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,21.783333333332997,40.0,110.17597551645159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,PIT,Sam Lafferty,C,12.55,1.0,2.0,3.0,1.0,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.36666666666667,0.0,0.0,0.0,0.0,0.0,34.4,0.0,0.0,13.066666666666672,34.4,157.9591836734693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,L.A,Ilya Kovalchuk,L,11.016666666667,1.0,1.0,1.0,0.0,0.24,1.4166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,12.4333333333337,21.6,104.23592493297281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,L.A,Anze Kopitar,C,16.916666666667,1.0,1.0,5.0,0.0,0.2,0.63333333333333,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.90000000000033,28.0,88.88888888888734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,DET,Justin Abdelkader,L,13.083333333333,0.0,2.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,15.533333333333001,19.2,74.16309012875695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,PIT,Kris Letang,D,20.316666666667,1.0,1.0,3.0,0.0,0.06,2.8,0.0,0.0,1.0,0.0,0.03,0.36666666666667,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,23.483333333333672,26.400000000000002,67.4520936834625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,FLA,Evgenii Dadonov,R,17.133333333333,1.0,1.0,4.0,1.0,0.31,3.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,20.249999999999698,28.0,82.9629629629642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,VGK,Max Pacioretty,L,14.283333333333,0.0,2.0,2.0,0.0,0.13,3.3833333333333,0.0,0.0,1.0,0.0,0.1,0.96666666666667,0.0,0.0,0.0,0.0,0.0,19.2,1.6,0.0,18.633333333332967,20.8,66.97674418604782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,L.A,Alec Martinez,D,16.783333333333,0.0,2.0,0.0,1.0,0.04,1.1,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,1.0,0.0,17.6,0.0,1.6,19.833333333333,19.200000000000003,58.08403361344636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MIN,Jared Spurgeon,D,21.033333333333,1.0,1.0,2.0,0.0,0.1,0.7,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,23.2,8.5,0.0,23.433333333333,31.7,81.16642958748338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,NSH,Ryan Ellis,D,20.266666666667,0.0,2.0,0.0,0.0,0.02,1.8666666666667,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,23.833333333333698,16.0,40.27972027971966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MTL,Tomas Tatar,L,13.35,1.0,1.0,2.0,0.0,0.22,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,18.3,23.2,76.0655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,VAN,Christopher Tanev,D,18.866666666667,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,1.0,0.0,20.8,0.0,1.6,21.766666666667,22.400000000000002,61.745788667686654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,VGK,Mark Stone,R,14.85,1.0,1.0,2.0,1.0,0.21,3.3833333333333,0.0,0.0,0.0,0.0,0.07,2.8833333333333,0.0,0.0,1.0,0.0,0.05,24.8,0.0,1.6,21.1166666666666,26.400000000000002,75.01183898973979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,OTT,Jean-Gabriel Pageau,C,11.383333333333,1.0,1.0,2.0,1.0,0.13,0.8,0.0,0.0,0.0,0.0,0.0,2.0666666666667,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,14.249999999999702,24.8,104.42105263158113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MTL,Phillip Danault,L,15.133333333333,1.0,1.0,2.0,0.0,0.11,1.5666666666667,0.0,0.0,0.0,0.0,0.0,2.0166666666667,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,18.716666666666402,23.2,74.37221727515688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,CBJ,Ryan Murray,D,18.75,0.0,2.0,2.0,2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,21.15,22.4,63.54609929078014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,COL,Andre Burakovsky,L,12.933333333333,1.0,1.0,4.0,0.0,0.26,2.8666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,15.799999999999699,26.4,100.25316455696394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,DET,Jacob de la Rose,L,12.6,1.0,1.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4166666666667,0.0,0.0,0.0,0.0,0.06,24.8,0.0,0.0,15.0166666666667,24.8,99.08990011098757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,VGK,William Carrier,L,6.2833333333333,1.0,1.0,3.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.68333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,6.96666666666663,24.8,213.5885167464126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MTL,Jonathan Drouin,L,11.433333333333,1.0,1.0,3.0,0.0,0.13,2.6,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,14.033333333333,26.400000000000002,112.87410926366066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,MTL,Max Domi,C,11.866666666667,1.0,1.0,1.0,0.0,0.78,5.4,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,17.266666666667,23.200000000000003,80.61776061775907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,CBJ,Alexander Wennberg,C,15.333333333333,0.0,2.0,2.0,0.0,0.08,3.1166666666667,0.0,0.0,0.0,0.0,0.0,1.2833333333333,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,19.733333333333,19.2,58.37837837837936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,EDM,Leon Draisaitl,C,18.266666666667,2.0,0.0,4.0,0.0,1.33,2.7,0.0,1.0,0.0,0.0,0.17,2.45,0.0,0.0,0.0,0.0,0.0,30.4,8.5,0.0,23.416666666667,38.9,99.67259786476727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,L.A,Michael Amadio,C,11.833333333333,1.0,1.0,1.0,0.0,0.1,1.4166666666667,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,13.2499999999997,23.200000000000003,105.0566037735873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,TOR,Dmytro Timashov,L,9.9833333333333,0.0,2.0,1.0,0.0,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,10.1833333333333,17.6,103.69885433715255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_12,PIT,Adam Johnson,C,7.6,1.0,1.0,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,7.6,23.2,183.1578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
