date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_01_28,STL,Jaden Schwartz,19.033333333333,0,0,3,0,0.23,1.45,1.0,0.0,2.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,15.7,0.0,20.483333333333,20.5,60.0488201790083
20_01_28,BUF,Jeff Skinner,16.266666666667,0,0,1,0,0.06,2.2833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,18.5500000000003,1.6,5.175202156334149
20_01_28,OTT,Dylan DeMelo,15.533333333333,0,0,1,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.6166666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,19.1499999999997,1.6,5.0130548302872855
20_01_28,CGY,Johnny Gaudreau,15.683333333333,0,0,3,0,0.46,3.4833333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,17.0,0.0,19.1666666666663,21.8,68.24347826087089
20_01_28,OTT,Jean-Gabriel Pageau,12.016666666667,0,0,2,0,0.08,3.1166666666667,1.0,0.0,1.0,0.0,0.14,1.8833333333333,0.0,0.0,0.0,0.0,0.0,3.2,14.1,0.0,17.016666666667,17.3,60.999020568069334
20_01_28,OTT,Mike Reilly,13.25,0,0,1,1,0.02,2.7333333333333,1.0,1.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3.2,22.6,0.0,15.9833333333333,25.8,96.85088633993763
20_01_28,OTT,Vladislav Namestnikov,9.8166666666667,0,0,0,0,0.7,1.9,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.0,0.0,0.05,0.0,0.0,1.6,14.516666666666701,1.6,6.6130884041331655
20_01_28,BUF,Colin Miller,10.15,0,0,1,1,0.01,1.9166666666667,0.0,0.0,1.0,0.0,0.06,0.3,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,12.366666666666701,4.800000000000001,23.288409703503984
20_01_28,STL,Colton Parayko,23.35,0,0,3,4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,0.0,0.0,24.35,11.200000000000001,27.59753593429158
20_01_28,BUF,Jimmy Vesey,14.816666666667,0,0,0,0,0.05,0.28333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.10000000000033,0.0,0.0
20_01_28,OTT,Chris Tierney,11.033333333333,0,0,0,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,4.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5999999999997,0.0,0.0
20_01_28,BUF,Jake McCabe,11.8,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,13.8,1.6,6.956521739130435
20_01_28,OTT,Connor Brown,14.966666666667,0,0,2,0,0.76,2.5166666666667,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,20.3333333333337,3.2,9.442622950819501
20_01_28,OTT,Scott Sabourin,7.2333333333333,0,0,1,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,7.2333333333333,1.6,13.271889400921722
20_01_28,CGY,Buddy Robinson,14.15,0,0,2,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666667,0.0,0.0,0.0,1.0,0.0,3.2,0.0,1.6,15.516666666666701,4.800000000000001,18.560687432867844
20_01_28,OTT,Anthony Duclair,12.033333333333,0,0,5,0,0.3,2.3666666666667,0.0,0.0,4.0,0.0,0.23,0.8,0.0,0.0,0.0,0.0,0.0,8.0,6.4,0.0,15.1999999999997,14.4,56.84210526315902
20_01_28,STL,Jacob de la Rose,10.3,0,0,1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,10.3,1.6,9.320388349514563
20_01_28,CGY,Elias Lindholm,16.833333333333,0,0,2,1,0.12,2.8666666666667,0.0,1.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,8.5,0.0,19.83333333333303,13.3,40.235294117647676
20_01_28,CGY,Sean Monahan,16.433333333333,0,0,2,0,0.26,1.9166666666667,2.0,0.0,2.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,3.2,28.2,0.0,18.3499999999997,31.4,102.6702997275221
20_01_28,BUF,Rasmus Ristolainen,14.366666666667,0,0,1,0,0.13,4.3333333333333,0.0,0.0,1.0,0.0,0.14,1.55,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,20.250000000000302,3.2,9.48148148148134
20_01_28,BUF,Curtis Lazar,12.333333333333,0,0,1,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,14.483333333333,1.6,6.628308400460452
20_01_28,BUF,Conor Sheary,10.066666666667,0,0,1,0,0.01,2.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,12.1833333333337,1.6,7.879616963064059
20_01_28,BUF,Sam Reinhart,15.533333333333,0,0,3,0,0.05,4.3333333333333,1.0,0.0,2.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,15.7,0.0,19.866666666666298,20.5,61.9127516778535
20_01_28,STL,Ivan Barbashev,12.916666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45000000000033,0.0,0.0
20_01_28,STL,Sammy Blais,11.016666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.016666666667,0.0,0.0
20_01_28,CGY,Andrew Mangiapane,15.916666666667,0,0,4,1,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.916666666667,8.0,30.15706806282659
20_01_28,CGY,Noah Hanifin,18.516666666667,0,0,1,1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.63333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,19.15000000000033,3.2,10.02610966057424
20_01_28,CGY,Rasmus Andersson,17.9,0,0,0,1,0.0,0.86666666666667,0.0,0.0,1.0,0.0,0.1,0.13333333333333,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,18.9,3.2,10.15873015873016
20_01_28,OTT,Colin White,15.516666666667,0,0,1,0,0.03,2.2333333333333,0.0,0.0,3.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.800000000000001,0.0,17.7500000000003,6.4,21.633802816901046
20_01_28,STL,Vince Dunn,14.833333333333,0,0,1,0,0.04,0.68333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,15.51666666666633,1.6,6.186895810956096
20_01_28,CGY,Oliver Kylington,15.133333333333,0,0,0,1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,15.133333333333,1.6,6.343612334801902
20_01_28,OTT,Thomas Chabot,20.516666666667,0,0,2,1,0.03,2.6166666666667,0.0,1.0,0.0,0.0,0.0,0.16666666666667,0.0,0.0,0.0,0.0,0.0,4.800000000000001,8.5,0.0,23.30000000000037,13.3,34.24892703862607
20_01_28,OTT,Filip Chlapik,10.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,10.0,1.6,9.6
20_01_28,CGY,Derek Ryan,13.5,0,0,2,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666667,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,14.8666666666667,3.2,12.914798206277998
20_01_28,CGY,Matthew Tkachuk,16.8,0,0,1,0,0.04,3.2,1.0,1.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.6,22.6,0.0,20.0,24.200000000000003,72.60000000000001
20_01_28,CGY,Dillon Dube,11.7,0,0,1,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.7,1.6,8.205128205128206
20_01_28,STL,Jordan Kyrou,13.633333333333,0,0,2,1,0.06,0.68333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,14.31666666666633,4.800000000000001,20.116414435390464
20_01_28,BUF,Henri Jokiharju,11.233333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4166666666663,0.0,0.0
20_01_28,OTT,Drake Batherson,12.25,0,0,1,0,0.01,2.8333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,17.0,0.0,15.0833333333333,18.6,73.98895027624326
20_01_28,OTT,Brady Tkachuk,15.733333333333,0,0,7,0,0.45,3.4,0.0,1.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,11.200000000000001,10.1,0.0,19.133333333333,21.3,66.79442508710918
20_01_28,BUF,Rasmus Dahlin,16.633333333333,0,0,1,1,0.01,4.5333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,21.1666666666663,3.2,9.070866141732441
20_01_28,BUF,Lawrence Pilut,14.116666666667,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,16.8500000000003,3.2,11.394658753708995
