date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
21_03_21,T.B,Blake Coleman,C,11.883333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4333333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.3166666666663,16.0,62.676822633298556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,T.B,Brayden Point,C,12.0,1.0,1.0,1.0,0.0,0.9,6.2166666666667,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,18.2166666666667,21.6,71.14364135407124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,NSH,Eeli Tolvanen,R,15.75,1.0,1.0,1.0,1.0,0.08,1.7833333333333,0.0,1.0,0.0,0.0,0.0,0.066666666666667,0.0,0.0,0.0,0.0,0.0,23.200000000000003,8.5,0.0,17.599999999999966,31.700000000000003,108.06818181818204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,L.A,Jeff Carter,C,11.333333333333,1.0,0.0,3.0,0.0,0.19,0.76666666666667,0.0,0.0,0.0,0.0,0.0,0.41666666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,12.516666666666339,16.8,80.53262316910997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,DAL,Joe Pavelski,C,17.983333333333,0.0,1.0,2.0,0.0,0.25,2.2333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,20.2166666666663,11.2,33.23990107172361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,N.J,Travis Zajac,C,16.566666666667,0.0,1.0,1.0,0.0,0.02,0.28333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,19.01666666666703,9.6,30.289219982470932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,PIT,Sidney Crosby,C,19.016666666667,1.0,0.0,4.0,1.0,0.32,2.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,21.0500000000003,20.0,57.00712589073553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,L.A,Anze Kopitar,C,16.6,0.0,1.0,4.0,2.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,2.4166666666667,0.0,0.0,0.0,0.0,0.0,17.6,8.5,0.0,21.0166666666667,26.1,74.51229183187934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,T.B,Alex Killorn,L,11.35,1.0,0.0,1.0,0.0,0.22,6.2166666666667,0.0,0.0,2.0,0.0,0.26,2.4833333333333,0.0,0.0,1.0,0.0,0.09,13.6,3.2,1.6,20.049999999999997,18.400000000000002,55.06234413965089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,T.B,Pat Maroon,L,6.8666666666667,0.0,1.0,0.0,0.0,0.0,2.5166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.3833333333334,8.0,51.154529307282054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,N.J,Sami Vatanen,D,14.1,1.0,0.0,2.0,3.0,0.07,0.066666666666667,0.0,0.0,0.0,0.0,0.0,2.2166666666667,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.383333333333365,20.0,73.24516785350951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,NSH,Ryan Johansen,C,18.233333333333,0.0,1.0,0.0,1.0,0.0,1.7833333333333,1.0,0.0,1.0,0.0,0.09,0.46666666666667,0.0,0.0,0.0,0.0,0.0,9.6,14.1,0.0,20.48333333333297,23.7,69.42229454841458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,PIT,Bryan Rust,R,17.316666666667,0.0,1.0,2.0,0.0,0.12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,19.516666666667,11.2,34.43210930828293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_21,DAL,John Klingberg,D,21.016666666667,0.0,1.0,4.0,2.0,0.18,2.2333333333333,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.6,0.0,23.2500000000003,19.200000000000003,49.54838709677357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
