date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_02_18,TOR,Mitchell Marner,R,13.933333333333,1,3,2,0,0.12,3.8666666666667,0.0,0.0,1.0,0.0,0.03,1.1333333333333,0.0,0.0,0.0,0.0,0.0,39.2,1.6,0.0,18.933333333333,40.800000000000004,129.29577464788963
21_02_18,TOR,Joe Thornton,C,11.633333333333,1,1,1,0,0.06,3.7166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,8.5,0.0,15.349999999999701,30.1,117.65472312703812
21_02_18,PIT,Evgeni Malkin,C,14.4,0,2,1,0,0.02,4.55,0.0,0.0,3.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,17.6,4.800000000000001,0.0,18.95,22.400000000000002,70.92348284960424
21_02_18,PIT,Jason Zucker,L,15.116666666667,1,1,4,1,0.4,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16.116666666667,28.0,104.23991726990477
21_02_18,PHI,Kevin Hayes,C,16.833333333333,0,2,2,0,0.19,3.5166666666667,0.0,0.0,0.0,0.0,0.0,1.7333333333333,0.0,0.0,0.0,0.0,0.06,19.2,0.0,0.0,22.083333333333,19.2,52.166037735849834
21_02_18,PIT,Bryan Rust,R,13.316666666667,1,1,3,0,0.99,3.7833333333333,0.0,0.0,1.0,0.0,0.43,0.2,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,17.3000000000003,26.400000000000002,91.56069364161692
21_02_18,TOR,Alexander Kerfoot,C,15.366666666667,0,2,3,2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666667,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,17.2333333333337,24.0,83.5589941972903
21_02_18,TOR,Auston Matthews,C,12.8,1,1,1,1,0.21,3.8166666666667,1.0,1.0,3.0,0.0,0.23,0.2,0.0,0.0,0.0,0.0,0.0,23.200000000000003,25.8,0.0,16.816666666666702,49.0,174.8265609514367
21_02_18,OTT,Tim Stützle,L,13.216666666667,1,1,3,0,0.16,2.3166666666667,0.0,0.0,1.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,24.8,1.6,0.0,15.533333333333701,26.400000000000002,101.97424892703623
21_02_18,S.J,Patrick Marleau,C,14.316666666667,0,1,1,1,0.18,0.16666666666667,0.0,0.0,0.0,0.0,0.0,0.76666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.25000000000034,11.2,44.06557377049082
21_02_18,L.A,Jeff Carter,C,15.066666666667,1,0,3,1,0.41,2.5166666666667,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,19.0833333333337,18.400000000000002,57.85152838427837
21_02_18,L.A,Dustin Brown,R,15.466666666667,1,0,3,0,0.27,3.25,0.0,0.0,0.0,0.0,0.0,0.18333333333333,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,18.900000000000333,16.8,53.3333333333324
21_02_18,MIN,Zach Parise,L,8.2,0,1,0,0,0.0,5.3833333333333,0.0,0.0,0.0,0.0,0.0,0.51666666666667,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.6,14.09999999999997,9.6,40.85106382978732
21_02_18,PIT,Sidney Crosby,C,16.466666666667,1,0,1,0,0.07,4.55,0.0,0.0,5.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,13.6,8.0,0.0,21.016666666667,21.6,61.66534496431306
21_02_18,L.A,Anze Kopitar,C,17.666666666667,0,1,3,1,0.24,3.25,0.0,0.0,0.0,0.0,0.0,1.4333333333333,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,22.3500000000003,14.4,38.65771812080485
21_02_18,ARI,Phil Kessel,R,13.083333333333,1,0,3,0,0.28,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,15.983333333333,16.8,63.06569343065826
21_02_18,MIN,Nick Bonino,C,10.133333333333,0,1,0,2,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.033333333333001,11.2,55.84487534626193
21_02_18,CBJ,Riley Nash,C,11.4,0,1,1,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,11.61666666666667,9.6,49.58393113342896
21_02_18,NYR,Brendan Smith,D,14.133333333333,1,0,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,14.983333333333,13.6,54.46051167964526
21_02_18,STL,David Perron,L,18.733333333333,0,1,3,0,0.08,3.0,1.0,1.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,12.8,22.6,0.0,21.733333333333,35.400000000000006,97.73006134969476
21_02_18,TOR,Jake Muzzin,D,18.3,0,1,1,1,0.02,0.13333333333333,0.0,0.0,0.0,0.0,0.0,3.2166666666667,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,21.65000000000003,12.799999999999999,35.47344110854498
21_02_18,WSH,Lars Eller,C,13.966666666667,0,1,2,0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,2.1333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.1000000000003,11.2,41.73913043478183
21_02_18,L.A,Drew Doughty,D,20.333333333333,0,1,1,0,0.06,3.95,0.0,0.0,1.0,0.0,0.16,2.9833333333333,0.0,0.0,0.0,1.0,0.0,9.6,1.6,1.6,27.2666666666663,12.799999999999999,28.16625916870453
21_02_18,WSH,Justin Schultz,D,18.066666666667,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,18.066666666667,9.6,31.8819188191876
21_02_18,OTT,Derek Stepan,C,11.633333333333,0,1,4,0,0.11,1.4833333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,1.0,0.0,0.16,14.4,0.0,1.6,14.7166666666663,16.0,65.23216308040932
21_02_18,CBJ,Cam Atkinson,R,15.833333333333,1,0,4,1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.91666666666667,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.74999999999967,20.0,71.64179104477753
21_02_18,STL,Mike Hoffman,C,16.55,0,1,2,0,0.04,3.0,1.0,0.0,3.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,11.2,17.3,0.0,19.55,28.5,87.46803069053709
21_02_18,N.J,Kyle Palmieri,R,11.883333333333,1,0,1,1,0.05,4.3,0.0,0.0,0.0,0.0,0.09,1.5666666666667,1.0,0.0,1.0,0.0,0.09,15.2,0.0,15.6,17.749999999999698,30.799999999999997,104.1126760563398
21_02_18,ANA,Jakob Silfverberg,R,8.5666666666667,0,1,1,0,0.1,1.8333333333333,0.0,0.0,1.0,0.0,0.07,3.6166666666667,0.0,0.0,1.0,0.0,0.03,9.6,1.6,1.6,14.016666666666701,12.799999999999999,54.79191438763363
21_02_18,TOR,John Tavares,C,15.9,1,0,1,0,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,16.4,13.6,49.75609756097561
21_02_18,STL,Brayden Schenn,C,19.633333333333,1,0,4,0,0.33,2.8166666666667,0.0,0.0,1.0,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,18.4,1.6,0.0,22.649999999999697,20.0,52.98013245033184
21_02_18,MIN,Marcus Foligno,L,14.633333333333,1,0,2,1,0.13,0.41666666666667,0.0,0.0,0.0,0.0,0.0,0.91666666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,15.96666666666634,16.8,63.131524008352024
21_02_18,MIN,Mats Zuccarello,R,12.266666666667,0,1,1,1,0.22,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.516666666667,11.2,40.686175580221175
21_02_18,ARI,Tyler Pitlick,C,12.716666666667,0,1,0,0,0.0,2.95,0.0,0.0,0.0,0.0,0.0,3.6666666666667,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.3333333333337,8.0,24.82758620689608
21_02_18,OTT,Matthew Peca,C,11.133333333333,0,1,1,0,0.13,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,11.333333333333,9.6,50.823529411766195
21_02_18,OTT,Mike Reilly,D,16.4,0,1,1,0,0.13,0.2,0.0,0.0,0.0,0.0,0.0,1.2333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,17.833333333333297,9.6,32.299065420560815
21_02_18,NYR,Ryan Strome,C,16.083333333333,0,1,3,0,0.27,3.55,0.0,0.0,0.0,0.0,0.0,1.0333333333333,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,20.666666666666302,12.8,37.16129032258131
21_02_18,PHI,Sean Couturier,C,14.4,0,1,1,0,0.04,5.0833333333333,0.0,0.0,1.0,0.0,0.2,4.1666666666667,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,23.65,11.2,28.414376321353064
21_02_18,TOR,Morgan Rielly,D,15.683333333333,0,1,1,2,0.04,3.8166666666667,0.0,1.0,0.0,0.0,0.0,0.78333333333333,0.0,0.0,1.0,0.0,0.08,12.8,8.5,1.6,20.283333333333033,22.900000000000002,67.74034511092952
21_02_18,PIT,Mike Matheson,D,19.033333333333,0,1,3,1,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,20.033333333333,14.4,43.128119800333494
21_02_18,CBJ,Mikhail Grigorenko,C,16.0,0,1,3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,16.0,12.8,48.0
21_02_18,OTT,Chris Tierney,C,10.65,0,1,1,1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.6833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.3333333333333,11.2,54.486486486486626
21_02_18,PIT,Teddy Blueger,C,11.5,1,0,4,0,0.43,1.15,0.0,0.0,0.0,0.0,0.0,2.4333333333333,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,15.0833333333333,18.4,73.193370165746
21_02_18,OTT,Connor Brown,R,16.183333333333,1,0,2,0,0.15,0.2,0.0,0.0,0.0,0.0,0.0,1.7666666666667,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,18.1499999999997,15.2,50.24793388429835
21_02_18,PHI,Michael Raffl,L,15.266666666667,0,1,0,1,0.0,2.3833333333333,0.0,0.0,1.0,0.0,0.24,2.9,0.0,0.0,0.0,2.0,0.0,9.6,1.6,3.2,20.5500000000003,14.399999999999999,42.043795620437336
