date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_10_21,PHI,Michael Raffl,L,9.7833333333333,1.0,2.0,2.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,11.383333333333299,31.2,164.45095168374866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,TOR,Andreas Johnsson,L,13.616666666667,0.0,2.0,1.0,0.0,0.03,2.6,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.6,0.0,16.216666666667,19.200000000000003,71.03802672147852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,TOR,Auston Matthews,C,17.183333333333,1.0,1.0,3.0,0.0,0.16,2.6,0.0,0.0,3.0,0.0,0.34,0.05,0.0,0.0,0.0,0.0,0.0,24.8,4.800000000000001,0.0,19.833333333333,29.6,89.54621848739646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,CBJ,Nick Foligno,L,12.85,0.0,1.0,1.0,1.0,0.09,3.4166666666667,0.0,0.0,1.0,0.0,0.09,1.4333333333333,0.0,1.0,0.0,0.0,0.0,11.2,1.6,10.0,17.700000000000003,22.799999999999997,77.28813559322032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,PHI,Chris Stewart,R,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.2,8.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,STL,David Perron,L,12.266666666667,1.0,0.0,2.0,0.0,0.18,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,15.816666666667,15.2,57.66069546891343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,PHI,Jakub Voracek,R,12.533333333333,0.0,1.0,2.0,0.0,0.04,2.6833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.216666666666299,11.2,44.162102957284745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,TOR,Jake Muzzin,D,17.316666666667,0.0,1.0,2.0,1.0,0.01,0.21666666666667,0.0,0.0,0.0,0.0,0.0,5.3666666666667,0.0,1.0,0.0,0.0,0.0,12.799999999999999,0.0,10.0,22.900000000000368,22.799999999999997,59.73799126637458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,VGK,Nick Holden,D,15.066666666667,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,18.2333333333337,9.6,31.590493601461887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_10_21,CBJ,Cam Atkinson,R,12.166666666667,0.0,1.0,1.0,1.0,0.13,4.0333333333333,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,17.416666666667002,11.2,38.58373205741552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
