date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_12_14,BOS,Patrice Bergeron,13.116666666667,0,1,5,0,0.44,3.65,0.0,0.0,1.0,0.0,0.17,2.0166666666667,0.0,0.0,2.0,1.0,0.04,16.0,1.6,4.800000000000001,18.7833333333337,22.400000000000002,71.5527950310545
19_12_14,MTL,Shea Weber,18.6,0,1,5,1,0.16,1.0833333333333,0.0,0.0,0.0,0.0,0.0,5.8166666666667,0.0,0.0,1.0,0.0,0.01,17.6,0.0,1.6,25.5,19.200000000000003,45.1764705882353
19_12_14,DET,Mike Green,18.166666666667,0,1,1,0,0.03,3.6833333333333,1.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,9.6,14.1,0.0,21.8500000000003,23.7,65.08009153317988
19_12_14,PIT,Jack Johnson,16.833333333333,1,0,2,2,0.2,0.11666666666667,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,19.13333333333297,18.4,57.70034843205684
19_12_14,DAL,Andrew Cogliano,13.283333333333,1,0,2,1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,14.533333333333,16.8,69.35779816513922
19_12_14,S.J,Marc-Edouard Vlasic,16.083333333333,0,1,1,3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,3.3833333333333,0.0,0.0,0.0,1.0,0.0,14.4,0.0,1.6,19.466666666666303,16.0,49.31506849315161
19_12_14,BOS,Brad Marchand,12.583333333333,0,1,3,0,0.23,3.7,0.0,1.0,0.0,0.0,0.06,2.1833333333333,0.0,0.0,1.0,0.0,0.09,12.8,8.5,1.6,18.4666666666663,22.900000000000002,74.40433212996538
19_12_14,OTT,Artem Anisimov,12.183333333333,0,1,1,0,0.36,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,12.633333333332999,9.6,45.59366754617535
19_12_14,T.B,Alex Killorn,14.1,0,1,3,0,0.16,5.0833333333333,0.0,1.0,1.0,0.0,0.11,1.2833333333333,0.0,0.0,0.0,0.0,0.0,12.8,10.1,0.0,20.4666666666666,22.9,67.13355048859957
19_12_14,PHI,James van Riemsdyk,11.6,1,0,1,0,0.0,3.8,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,15.399999999999999,13.6,52.98701298701299
19_12_14,CHI,Patrick Kane,16.05,1,0,1,0,0.12,4.8166666666667,0.0,0.0,2.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.2,0.0,20.866666666666703,16.8,48.30670926517564
19_12_14,WSH,Lars Eller,10.4,1,0,2,2,0.14,0.68333333333333,0.0,0.0,0.0,0.0,0.0,4.1333333333333,0.0,0.0,1.0,0.0,0.0,18.4,0.0,1.6,15.21666666666663,20.0,78.86089813800677
19_12_14,L.A,Drew Doughty,23.95,0,1,1,2,0.03,3.5333333333333,0.0,0.0,2.0,0.0,0.06,2.4666666666667,0.0,0.0,0.0,0.0,0.0,12.8,3.2,0.0,29.95,16.0,32.053422370617696
19_12_14,S.J,Erik Karlsson,17.1,0,1,0,0,0.0,3.9166666666667,0.0,0.0,1.0,0.0,0.09,4.1333333333333,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,25.150000000000002,9.6,22.902584493041747
19_12_14,NYI,Jordan Eberle,12.516666666667,1,0,3,0,0.19,4.3,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,16.816666666667,16.8,59.940535183348665
19_12_14,ANA,Adam Henrique,15.716666666667,0,1,3,0,0.22,4.5166666666667,0.0,0.0,0.0,0.0,0.08,0.61666666666667,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,20.85000000000037,12.8,36.834532374100064
19_12_14,CBJ,Gustav Nyquist,15.05,0,1,2,1,0.25,3.1666666666667,0.0,0.0,1.0,0.0,0.03,0.13333333333333,0.0,0.0,0.0,0.0,0.0,12.799999999999999,1.6,0.0,18.35000000000003,14.399999999999999,47.08446866485005
19_12_14,CBJ,Cam Atkinson,17.9,1,0,4,2,0.51,2.2,0.0,0.0,1.0,0.0,0.05,1.1,0.0,0.0,0.0,0.0,0.0,21.599999999999998,1.6,0.0,21.2,23.2,65.66037735849056
19_12_14,N.J,Kyle Palmieri,11.3,1,0,1,1,0.3,3.0833333333333,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,14.4833333333333,15.2,62.96892980437298
19_12_14,STL,Ryan O'Reilly,17.166666666667,0,1,2,0,0.1,2.7333333333333,0.0,0.0,0.0,0.0,0.0,3.1833333333333,0.0,0.0,0.0,1.0,0.86,11.2,0.0,1.6,23.0833333333336,12.799999999999999,33.270758122743295
19_12_14,L.A,Kyle Clifford,11.566666666667,1,0,2,0,0.16,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,11.966666666667,15.2,76.21169916434327
19_12_14,MTL,Tomas Tatar,14.916666666667,1,0,2,0,0.11,1.1166666666667,0.0,0.0,0.0,0.0,0.0,0.083333333333333,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,16.116666666667033,15.2,56.58738366080533
19_12_14,WSH,Dmitry Orlov,18.666666666667,0,1,2,0,0.14,0.68333333333333,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,1.0,1.0,0.05,11.2,0.0,3.2,21.53333333333363,14.399999999999999,40.12383900928737
19_12_14,WSH,Richard Panik,7.9333333333333,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,8.16666666666663,9.6,70.53061224489826
19_12_14,DAL,Justin Dowling,10.933333333333,0,1,0,0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.483333333333,8.0,38.45126835781144
19_12_14,WSH,Radko Gudas,13.966666666667,0,1,4,4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,1.0,0.0,0.0,20.8,0.0,1.6,17.316666666667,22.400000000000002,77.61308950914193
19_12_14,VAN,Christopher Tanev,13.966666666667,0,1,0,0,0.01,0.2,0.0,0.0,0.0,0.0,0.0,2.6166666666667,0.0,0.0,2.0,0.0,0.04,8.0,0.0,3.2,16.7833333333337,11.2,40.0397219463745
19_12_14,WSH,Evgeny Kuznetsov,13.716666666667,0,1,0,1,0.0,1.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,15.6333333333337,9.6,36.84434968016971
19_12_14,STL,Justin Faulk,19.616666666667,1,0,5,2,0.25,1.95,0.0,0.0,0.0,0.0,0.0,1.1666666666667,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,22.7333333333337,23.2,61.231671554251214
19_12_14,NSH,Austin Watson,11.366666666667,1,0,1,0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666667,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,12.5333333333337,13.6,65.10638297872151
19_12_14,ANA,Erik Gudbranson,15.033333333333,1,0,2,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666667,0.0,0.0,0.0,2.0,0.0,18.4,0.0,3.2,16.6499999999997,21.599999999999998,77.83783783783923
19_12_14,DAL,Tyler Seguin,14.4,0,1,1,0,0.02,2.0666666666667,0.0,0.0,1.0,0.0,0.07,1.2833333333333,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,17.75,11.2,37.859154929577464
19_12_14,FLA,Mark Pysyk,6.75,1,0,1,1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,6.75,15.2,135.1111111111111
19_12_14,FLA,Vincent Trocheck,19.483333333333,0,1,3,1,0.26,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,22.683333333333,14.4,38.089639970610406
19_12_14,NYR,Ryan Strome,15.733333333333,0,1,0,1,0.0,1.5666666666667,0.0,0.0,0.0,0.0,0.0,3.7833333333333,0.0,0.0,0.0,1.0,0.03,9.6,0.0,1.6,21.083333333332998,11.2,31.873517786561766
19_12_14,MIN,Jonas Brodin,15.533333333333,0,1,1,2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.3166666666667,0.0,1.0,0.0,1.0,0.0,12.8,0.0,11.6,17.8499999999997,24.4,82.01680672269045
19_12_14,DAL,Jamie Oleksiak,15.05,1,0,1,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,15.05,15.2,60.59800664451827
19_12_14,MTL,Joel Armia,12.966666666667,0,1,4,1,0.23,0.88333333333333,0.0,0.0,0.0,0.0,0.0,4.0333333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,17.88333333333363,16.0,53.68126747437003
19_12_14,ANA,Rickard Rakell,17.683333333333,0,1,2,0,0.17,3.0,0.0,2.0,1.0,0.0,0.03,0.61666666666667,0.0,0.0,0.0,0.0,0.0,11.2,18.6,0.0,21.29999999999967,29.8,83.94366197183228
19_12_14,S.J,Barclay Goodrow,14.016666666667,0,1,2,2,0.13,0.0,0.0,0.0,0.0,0.0,0.0,3.2166666666667,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,0.0,17.2333333333337,14.399999999999999,50.13539651837417
19_12_14,BOS,Torey Krug,12.816666666667,0,1,1,2,0.05,3.65,0.0,1.0,1.0,0.0,0.06,0.26666666666667,0.0,0.0,0.0,0.0,0.0,12.8,10.1,0.0,16.73333333333367,22.9,82.11155378485891
19_12_14,T.B,Yanni Gourde,13.3,0,1,1,0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,9.6,0.0,1.6,14.15,11.2,47.49116607773851
19_12_14,CBJ,Ryan Murray,10.75,0,1,1,0,0.01,0.51666666666667,0.0,0.0,0.0,0.0,0.0,0.31666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,11.58333333333334,9.6,49.726618705035946
19_12_14,TOR,Morgan Rielly,21.033333333333,0,1,4,2,0.06,1.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,23.383333333333002,17.6,45.160370634355594
19_12_14,WSH,Tom Wilson,16.933333333333,1,0,3,0,0.78,0.68333333333333,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,1.0,0.0,0.0,16.8,0.0,1.6,20.06666666666633,18.400000000000002,55.016611295682
19_12_14,S.J,Tomas Hertl,13.5,1,0,3,2,0.2,1.9833333333333,0.0,0.0,0.0,0.0,0.0,1.2833333333333,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.7666666666666,20.0,71.57057654075574
19_12_14,WSH,Brendan Leipsic,9.9333333333333,0,1,3,0,0.13,0.61666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,10.54999999999997,12.8,72.7962085308059
19_12_14,CAR,Jordan Martinook,9.9,0,1,1,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,1.0,0.0,1.0,0.0,9.6,0.0,11.6,12.25,21.2,103.83673469387755
19_12_14,PIT,Teddy Blueger,15.333333333333,1,0,2,1,0.29,0.15,0.0,0.0,0.0,0.0,0.0,2.7833333333333,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,18.2666666666663,16.8,55.18248175182593
19_12_14,CAR,Brock McGinn,10.35,1,0,2,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.5666666666667,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,14.9166666666667,15.2,61.13966480446913
19_12_14,CHI,Erik Gustafsson,17.15,0,1,1,0,0.04,4.8666666666667,0.0,0.0,2.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,9.6,3.2,0.0,22.016666666666698,12.8,34.8826646479939
19_12_14,OTT,Connor Brown,16.6,1,0,4,1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.6166666666667,0.0,0.0,0.0,0.0,0.07,20.0,0.0,0.0,18.2166666666667,20.0,65.8737419945104
19_12_14,STL,Jacob de la Rose,8.0166666666667,1,0,3,0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,8.45000000000003,16.8,119.28994082840195
19_12_14,DET,Tyler Bertuzzi,13.45,1,0,1,0,0.12,4.05,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,17.5,13.6,46.628571428571426
19_12_14,VAN,Bo Horvat,16.2,1,0,3,0,0.31,4.95,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1.6,0.0,21.15,18.400000000000002,52.1985815602837
19_12_14,TOR,Frederik Gauthier,9.5166666666667,1,0,2,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,9.5166666666667,16.8,105.9194395796844
19_12_14,WSH,Garnet Hathaway,11.133333333333,1,0,2,2,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666667,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,11.29999999999967,18.4,97.69911504425063
19_12_14,NYI,Michael Dal Colle,3.5833333333333,1,0,1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,3.5833333333333,13.6,227.72093023256022
19_12_14,VAN,Jake Virtanen,11.316666666667,1,0,1,0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,11.466666666667,13.6,71.16279069767235
19_12_14,MIN,Kevin Fiala,11.25,0,1,1,1,0.13,4.0333333333333,0.0,0.0,0.0,0.0,0.0,0.11666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.39999999999997,11.2,43.63636363636372
19_12_14,WSH,Jakub Vrana,12.683333333333,0,1,2,0,0.17,0.68333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.499999999999659,11.2,49.777777777779036
19_12_14,DET,Dylan Larkin,16.366666666667,0,1,1,2,0.04,3.5833333333333,0.0,0.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,12.8,1.6,0.0,19.9500000000003,14.4,43.30827067669107
19_12_14,NYR,Tony DeAngelo,18.866666666667,0,1,1,0,0.05,2.4333333333333,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,21.300000000000303,11.2,31.549295774647437
19_12_14,PIT,Jared McCann,17.066666666667,0,1,3,0,0.2,4.2833333333333,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,22.2000000000003,12.8,34.59459459459413
19_12_14,BOS,David Pastrnak,13.05,1,0,4,0,0.53,3.65,1.0,0.0,1.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,18.4,14.1,0.0,16.7,32.5,116.76646706586827
19_12_14,L.A,Adrian Kempe,10.566666666667,0,1,1,0,0.06,3.0833333333333,0.0,0.0,2.0,0.0,0.16,2.2833333333333,0.0,0.0,0.0,0.0,0.0,9.6,3.2,0.0,15.9333333333336,12.8,48.20083682008288
19_12_14,MIN,Ryan Donato,10.816666666667,0,1,2,0,0.31,3.4333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.2500000000003,11.2,47.15789473684111
19_12_14,L.A,Michael Amadio,8.1166666666667,1,0,1,0,0.3,1.4333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,9.549999999999999,13.6,85.44502617801048
19_12_14,S.J,Timo Meier,13.1,1,0,3,0,0.19,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,14.25,16.8,70.73684210526316
19_12_14,CHI,Dylan Strome,14.7,0,1,0,1,0.17,3.45,0.0,0.0,1.0,0.0,0.37,0.066666666666667,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,18.216666666666665,11.2,36.88929551692589
19_12_14,VAN,Brock Boeser,16.683333333333,0,1,1,0,0.07,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,21.633333333333,9.6,26.6255778120189
19_12_14,DAL,Roope Hintz,13.533333333333,1,0,1,2,0.08,2.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,15.5999999999997,16.8,64.61538461538586
19_12_14,L.A,Austin Wagner,11.65,1,0,4,1,0.42,0.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,11.81666666666667,20.0,101.55148095909729
19_12_14,NYR,Artemi Panarin,18.283333333333,1,0,4,0,0.46,2.4333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,20.7166666666663,18.4,53.29042638777246
19_12_14,TOR,Dmytro Timashov,9.65,0,1,1,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,9.65,9.6,59.689119170984455
19_12_14,VAN,Adam Gaudette,11.7,0,1,0,0,0.03,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.549999999999999,8.0,38.247011952191244
19_12_14,BOS,Charlie McAvoy,22.383333333333,0,1,0,3,0.07,1.0166666666667,0.0,0.0,0.0,0.0,0.0,1.7166666666667,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,25.1166666666664,12.8,30.577305905773382
