date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_01_17,FLA,Jonathan Huberdeau,L,11.583333333333,0,2,0,0,0.0,3.35,1.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.1,0.0,14.933333333333,30.1,120.93750000000271
21_01_17,FLA,Eetu Luostarinen,C,12.25,1,1,1,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,1.0,0.0,0.02,23.200000000000003,0.0,1.6,13.4666666666667,24.800000000000004,110.49504950495023
21_01_17,CHI,Duncan Keith,D,18.066666666667,0,1,1,1,0.03,1.3,0.0,1.0,0.0,0.0,0.0,2.6166666666667,0.0,0.0,0.0,0.0,0.0,11.2,8.5,0.0,21.9833333333337,19.7,53.76800606520001
21_01_17,WSH,Alex Ovechkin,L,19.466666666667,1,0,4,2,0.73,4.3666666666667,0.0,1.0,2.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,21.599999999999998,11.7,0.0,23.833333333333698,33.3,83.83216783216653
21_01_17,FLA,Keith Yandle,D,12.233333333333,1,0,1,1,0.02,3.7,0.0,0.0,2.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.2,3.2,0.0,15.933333333333,18.4,69.28870292887174
21_01_17,FLA,Anton Stralman,D,17.0,0,1,2,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.98333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,17.98333333333333,11.2,37.36793327154773
21_01_17,FLA,Patric Hornqvist,R,10.8,1,0,3,1,0.09,3.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,8.5,0.0,14.15,26.900000000000002,114.0636042402827
21_01_17,PIT,Colton Sceviour,C,3.95,1,0,1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.05,13.6,0.0,1.6,6.95,15.2,131.2230215827338
21_01_17,PIT,Brian Dumoulin,D,19.983333333333,0,1,0,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,21.583333333333,9.6,26.687258687259096
21_01_17,WSH,Nic Dowd,C,8.0,1,0,1,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666667,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,11.1666666666667,13.6,73.07462686567142
21_01_17,FLA,Radko Gudas,D,12.966666666667,0,1,4,1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.183333333333701,16.0,63.227222832051154
21_01_17,PIT,Jason Zucker,L,16.916666666667,0,1,5,0,0.3,3.3666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.283333333333697,16.0,47.32949876746012
