date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_13,CHI,Patrick Kane,R,17.666666666667,1,2,4,0,0.14,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0.0,0.0,19.216666666667,34.4,107.40676496096951
19_11_13,OTT,Jean-Gabriel Pageau,C,17.15,3,0,3,1,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666666667,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,19.0666666666667,42.4,133.4265734265732
19_11_13,CHI,Dylan Strome,C,13.7,1,2,1,1,0.26,1.55,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,31.200000000000003,1.6,0.0,15.25,32.800000000000004,129.04918032786887
19_11_13,CHI,Zack Smith,C,11.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,11.21666666666667,16.0,85.58692421991083
19_11_13,TOR,John Tavares,C,15.483333333333,1,1,2,0,0.3,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,17.733333333333,23.2,78.49624060150522
19_11_13,OTT,Connor Brown,R,17.966666666667,0,2,0,0,0.05,0.76666666666667,0.0,0.0,0.0,0.0,0.0,2.2833333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,21.016666666666968,16.0,45.678033306898634
19_11_13,CHI,Alex DeBrincat,R,14.916666666667,0,2,1,0,0.03,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,16.466666666667,17.6,64.12955465586916
19_11_13,CHI,Kirby Dach,C,12.6,1,1,3,0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,12.6,24.8,118.0952380952381
19_11_13,DAL,Joe Pavelski,C,12.3,1,0,2,0,0.81,2.6666666666667,1.0,0.0,3.0,0.0,0.52,2.0666666666667,0.0,0.0,0.0,0.0,0.0,15.2,17.3,0.0,17.033333333333402,32.5,114.48140900195648
19_11_13,NYI,Cal Clutterbuck,R,14.816666666667,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,16.4500000000003,9.6,35.015197568388416
19_11_13,NYI,Derick Brassard,C,11.8,0,1,4,0,0.36,2.8166666666667,1.0,1.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,14.4,22.6,0.0,14.616666666666701,37.0,151.88141391106006
19_11_13,TOR,Jake Muzzin,D,17.833333333333,0,1,1,1,0.01,1.0,0.0,0.0,0.0,0.0,0.0,1.6333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,20.466666666666303,11.2,32.833876221498954
19_11_13,N.J,Wayne Simmonds,R,12.933333333333,1,0,1,1,0.18,3.7,0.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1.6,0.0,16.633333333333,16.8,60.60120240481084
19_11_13,NYI,Josh Bailey,C,12.6,0,1,0,1,0.0,1.3166666666667,0.0,0.0,0.0,0.0,0.0,1.2333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,15.15,9.6,38.01980198019802
19_11_13,NYI,Jordan Eberle,C,13.65,0,1,1,1,0.03,1.7833333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,15.4333333333333,12.799999999999999,49.76241900647959
19_11_13,WSH,John Carlson,D,20.916666666667,0,1,4,1,0.4,3.8833333333333,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,25.866666666666998,16.0,37.1134020618552
19_11_13,OTT,Mark Borowiecki,D,17.666666666667,1,0,2,1,0.06,0.2,0.0,0.0,0.0,0.0,0.0,1.3166666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,19.183333333333696,16.8,52.54561251085913
19_11_13,CHI,Calvin de Haan,D,19.783333333333,1,0,1,3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,21.683333333333,18.4,50.91468101460493
19_11_13,VGK,Brayden McNabb,D,12.933333333333,0,1,1,1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.2833333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.216666666666299,11.2,47.268464243846466
19_11_13,NYI,Casey Cizikas,C,14.966666666667,1,0,1,1,0.17,0.1,0.0,0.0,0.0,0.0,0.0,1.7166666666667,0.0,0.0,2.0,0.0,0.2,15.2,0.0,3.2,16.7833333333337,18.4,65.77954319761523
19_11_13,WSH,Nic Dowd,C,4.75,0,1,1,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,2.3666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,7.1166666666667,9.6,80.93676814988252
19_11_13,DAL,Justin Dowling,C,8.1333333333333,1,0,3,0,0.19,3.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,11.3,16.8,89.20353982300884
19_11_13,TOR,Justin Holl,D,14.466666666667,1,0,2,0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,15.966666666667,15.2,57.11899791231613
19_11_13,NYI,Brock Nelson,C,14.2,0,1,3,0,0.4,2.45,0.0,0.0,1.0,0.0,0.1,1.2333333333333,0.0,0.0,0.0,1.0,0.0,12.8,1.6,1.6,17.883333333333297,16.0,53.681267474371026
19_11_13,N.J,Blake Coleman,C,12.15,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,13.08333333333333,9.6,44.02547770700638
19_11_13,TOR,Nick Shore,C,9.8333333333333,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666667,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.94999999999997,8.0,48.2412060301509
19_11_13,VGK,William Karlsson,C,17.716666666667,0,1,4,0,0.65,1.3,1.0,0.0,1.0,0.0,0.09,0.93333333333333,0.0,0.0,0.0,0.0,0.0,14.4,14.1,0.0,19.95000000000033,28.5,85.7142857142843
19_11_13,TOR,Morgan Rielly,D,19.583333333333,0,1,1,0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.0,0.0,9.6,0.0,1.6,24.683333333333003,11.2,27.22484807562494
