date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_30,WSH,Alex Ovechkin,L,15.583333333333,3,1,4,1,2.02,4.3333333333333,0.0,0.0,0.0,0.0,0.07,0.63333333333333,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,20.54999999999963,52.0,151.82481751825088
19_11_30,COL,Joonas Donskoi,R,11.1,2,2,3,0,0.26,3.3666666666667,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,15.6666666666667,44.8,171.57446808510602
19_11_30,VAN,Bo Horvat,C,16.483333333333,0,3,3,0,0.31,4.0833333333333,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,1.0,0.0,0.01,28.8,0.0,1.6,22.9666666666663,30.400000000000002,79.41944847605352
19_11_30,COL,Mikko Rantanen,R,8.3833333333333,1,2,1,0,0.16,2.3333333333333,0.0,1.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,29.6,10.1,0.0,10.716666666666601,39.7,222.2706065318832
19_11_30,FLA,Anton Stralman,D,18.55,2,0,4,0,0.39,0.066666666666667,0.0,0.0,0.0,0.0,0.0,2.5333333333333,0.0,0.0,0.0,1.0,0.0,30.4,0.0,1.6,21.149999999999967,32.0,90.78014184397178
19_11_30,S.J,Logan Couture,C,14.233333333333,2,0,3,0,0.17,1.3166666666667,0.0,0.0,1.0,0.0,0.04,1.95,0.0,0.0,0.0,0.0,0.0,28.8,1.6,0.0,17.4999999999997,30.400000000000002,104.22857142857322
19_11_30,WSH,Evgeny Kuznetsov,C,15.783333333333,0,2,0,1,0.0,2.4166666666667,0.0,1.0,0.0,0.0,0.0,0.38333333333333,0.0,0.0,0.0,0.0,0.0,17.6,8.5,0.0,18.583333333333027,26.1,84.26905829596552
19_11_30,VAN,Tanner Pearson,L,13.65,1,1,3,0,0.24,1.3666666666667,0.0,1.0,0.0,0.0,0.0,2.0333333333333,1.0,0.0,1.0,0.0,0.14,24.8,8.5,15.6,17.05,48.9,172.08211143695013
19_11_30,S.J,Tomas Hertl,C,15.25,0,2,1,0,0.01,1.3166666666667,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,17.266666666666698,17.6,61.15830115830105
19_11_30,CAR,Jaccob Slavin,D,19.55,1,1,2,1,0.06,0.58333333333333,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,23.93333333333333,24.8,62.17270194986073
19_11_30,COL,Nathan MacKinnon,C,10.2,1,1,5,0,0.27,2.3333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.5,0.0,12.5333333333333,36.5,174.73404255319195
19_11_30,EDM,Connor McDavid,C,16.783333333333,1,1,1,0,0.08,5.35,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,22.133333333333,23.200000000000003,62.89156626506119
19_11_30,NYI,Mathew Barzal,C,18.266666666667,1,1,2,0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,18.266666666667,23.2,76.2043795620424
19_11_30,COL,Samuel Girard,D,15.783333333333,0,2,1,1,0.03,3.15,0.0,0.0,0.0,0.0,0.0,0.083333333333333,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,19.01666666666633,19.200000000000003,60.57843996494411
19_11_30,STL,Jay Bouwmeester,D,20.466666666667,0,1,0,3,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,22.166666666667,12.8,34.64661654135286
19_11_30,L.A,Dustin Brown,R,16.516666666667,0,1,2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.516666666667,11.2,40.686175580221175
19_11_30,VAN,Loui Eriksson,L,14.733333333333,1,0,2,2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,16.0666666666663,18.4,68.71369294605965
19_11_30,MTL,Shea Weber,D,22.25,0,1,3,3,0.16,2.7333333333333,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,27.5333333333333,17.6,38.35351089588382
19_11_30,PIT,Evgeni Malkin,C,15.333333333333,0,1,1,0,0.09,3.1,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,18.433333333333,11.2,36.45569620253231
19_11_30,DET,Mike Green,D,19.533333333333,0,1,0,1,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,21.683333333333,9.6,26.564181398924312
19_11_30,WSH,T.J. Oshie,R,12.483333333333,0,1,1,1,0.08,2.3166666666667,1.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,11.2,14.1,0.0,14.7999999999997,25.299999999999997,102.56756756756963
19_11_30,S.J,Marc-Edouard Vlasic,D,20.466666666667,0,1,0,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,23.816666666667,8.0,20.15395381385556
19_11_30,PIT,Kris Letang,D,21.95,1,0,4,1,0.12,3.2833333333333,0.0,0.0,0.0,0.0,0.04,3.15,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,28.383333333333297,20.0,42.27833235466829
19_11_30,FLA,Keith Yandle,D,20.383333333333,0,1,1,0,0.06,4.8833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,25.2666666666663,9.6,22.796833773087403
19_11_30,L.A,Trevor Lewis,C,8.9333333333333,0,1,3,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,9.2333333333333,12.8,83.1768953068595
19_11_30,PHI,Claude Giroux,C,15.4,0,1,2,0,0.05,1.6333333333333,0.0,0.0,1.0,0.0,0.02,1.1166666666667,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,18.15,12.799999999999999,42.31404958677686
19_11_30,COL,Ian Cole,D,14.266666666667,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2833333333333,0.0,0.0,0.0,4.0,0.0,11.2,0.0,6.4,21.5500000000003,17.6,49.002320185614174
19_11_30,PHI,Justin Braun,D,16.6,0,1,3,3,0.03,0.28333333333333,0.0,0.0,0.0,0.0,0.0,2.4833333333333,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,19.36666666666663,17.6,54.526678141136074
19_11_30,EDM,Sam Gagner,C,13.716666666667,0,1,1,0,0.14,1.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.8500000000003,9.6,38.78787878787801
19_11_30,FLA,Colton Sceviour,C,12.016666666667,0,1,3,0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333,0.0,0.0,0.0,1.0,0.0,12.8,0.0,1.6,14.7500000000003,14.4,58.576271186439484
19_11_30,FLA,Evgenii Dadonov,R,14.383333333333,0,1,1,1,0.03,3.1333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,17.5166666666663,11.2,38.363463368221545
19_11_30,PHI,Jakub Voracek,R,12.966666666667,0,1,1,0,0.07,1.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.933333333333701,9.6,38.571428571427624
19_11_30,NYI,Josh Bailey,R,17.4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.4,8.0,27.586206896551726
19_11_30,S.J,Erik Karlsson,D,19.8,0,1,2,1,0.04,0.43333333333333,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,12.799999999999999,0.0,1.6,21.43333333333333,14.399999999999999,40.31104199066875
19_11_30,WSH,John Carlson,D,17.116666666667,0,1,1,4,0.05,3.15,0.0,0.0,1.0,0.0,0.22,2.5333333333333,0.0,0.0,0.0,0.0,0.0,16.0,1.6,0.0,22.8000000000003,17.6,46.31578947368361
19_11_30,ARI,Derek Stepan,C,13.233333333333,1,0,2,1,0.09,2.85,0.0,0.0,0.0,0.0,0.0,0.23333333333333,0.0,0.0,1.0,0.0,0.01,16.8,0.0,1.6,16.316666666666332,18.400000000000002,67.6608784473967
19_11_30,CGY,Michael Stone,D,13.5,0,1,2,1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666667,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,14.9166666666667,12.799999999999999,51.486033519552954
19_11_30,T.B,Tyler Johnson,C,12.683333333333,1,0,4,0,0.27,1.9333333333333,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.6,0.0,14.6166666666663,20.0,82.09806157354824
19_11_30,STL,Ryan O'Reilly,C,15.533333333333,0,1,0,0,0.0,3.6833333333333,0.0,1.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,8.0,8.5,0.0,21.4666666666663,16.5,46.11801242236103
19_11_30,TOR,John Tavares,C,19.3,1,0,2,1,0.19,1.3333333333333,0.0,1.0,0.0,0.0,0.0,0.11666666666667,0.0,0.0,0.0,0.0,0.0,16.8,8.5,0.0,20.74999999999997,25.3,73.1566265060242
19_11_30,S.J,Evander Kane,L,15.266666666667,0,1,3,1,0.13,1.3166666666667,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,18.9333333333337,14.4,45.63380281690053
19_11_30,COL,Nazem Kadri,C,11.05,1,0,3,1,0.26,3.3666666666667,1.0,0.0,1.0,0.0,0.11,0.16666666666667,0.0,0.0,0.0,0.0,0.0,18.400000000000002,14.1,0.0,14.58333333333337,32.5,133.71428571428538
19_11_30,EDM,Zack Kassian,R,14.816666666667,1,0,1,0,0.06,2.2666666666667,0.0,0.0,2.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.2,0.0,17.0833333333337,16.8,59.00487804877922
19_11_30,MTL,Tomas Tatar,L,13.883333333333,1,0,3,1,0.45,1.1333333333333,1.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,14.1,0.0,15.0166666666663,32.5,129.85571587125733
19_11_30,NYI,Anders Lee,L,15.066666666667,1,0,4,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,15.066666666667,18.4,73.27433628318421
19_11_30,WSH,Radko Gudas,D,18.45,0,1,1,1,0.03,0.13333333333333,0.0,0.0,0.0,0.0,0.0,1.3666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,19.950000000000028,11.2,33.68421052631574
19_11_30,STL,Justin Faulk,D,19.516666666667,1,0,2,1,0.08,0.05,0.0,0.0,1.0,0.0,0.03,1.45,0.0,0.0,0.0,0.0,0.0,16.8,1.6,0.0,21.016666666667,18.400000000000002,52.52973830293335
19_11_30,PHI,Kevin Hayes,R,16.25,1,0,3,1,0.3,0.28333333333333,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,18.73333333333333,18.400000000000002,58.932384341637025
19_11_30,STL,Jaden Schwartz,L,12.9,0,1,2,0,0.18,3.6333333333333,1.0,0.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,11.2,14.1,0.0,16.5333333333333,25.299999999999997,91.81451612903243
