date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
21_03_24,S.J,Brent Burns,D,21.333333333333,0.0,2.0,0.0,3.0,0.04,2.6166666666667,0.0,0.0,0.0,1.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,20.8,1.6,0.0,26.2499999999997,22.400000000000002,51.20000000000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,PIT,Sidney Crosby,C,13.383333333333,1.0,1.0,2.0,0.0,0.21,5.5666666666667,0.0,0.0,5.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.0,0.0,18.9499999999997,31.2,98.78627968337887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,L.A,Drew Doughty,D,22.1,0.0,2.0,0.0,0.0,0.04,2.2833333333333,0.0,0.0,2.0,0.0,0.1,3.1,0.0,0.0,1.0,0.0,0.0,16.0,3.2,1.6,27.483333333333302,20.8,45.40933899332934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,S.J,Evander Kane,L,14.966666666667,2.0,0.0,4.0,0.0,0.56,3.45,0.0,0.0,3.0,0.0,0.57,2.0666666666667,0.0,0.0,0.0,0.0,0.0,30.4,4.800000000000001,0.0,20.483333333333704,35.2,103.10821806346438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,WPG,Andrew Copp,C,12.0,2.0,0.0,2.0,0.0,0.63,2.1666666666667,2.0,0.0,2.0,0.0,0.36,2.8166666666667,0.0,0.0,0.0,0.0,0.0,27.2,28.2,0.0,16.9833333333334,55.4,195.72129538763417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,MIN,Ryan Suter,D,22.733333333333,0.0,1.0,1.0,2.0,0.02,2.2833333333333,0.0,1.0,0.0,0.0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,12.8,8.5,0.0,25.04999999999963,21.3,51.017964071857044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,L.A,Dustin Brown,R,18.466666666667,0.0,1.0,6.0,0.0,0.5,2.1,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1.6,0.0,20.566666666667,19.200000000000003,56.0129659643427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,ANA,Ryan Getzlaf,C,11.883333333333,0.0,1.0,1.0,0.0,0.16,0.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,11.916666666666334,9.6,48.33566433566568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,CGY,Mark Giordano,D,16.583333333333,1.0,0.0,3.0,0.0,0.1,2.8833333333333,0.0,0.0,2.0,0.0,0.13,3.3,0.0,0.0,0.0,0.0,0.0,16.8,3.2,0.0,22.766666666666303,20.0,52.708638360176536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_03_24,WPG,Blake Wheeler,R,13.733333333333,0.0,1.0,1.0,2.0,0.19,3.3833333333333,0.0,0.0,1.0,0.0,0.23,0.016666666666667,0.0,0.0,0.0,0.0,0.0,12.8,1.6,0.0,17.133333333332967,14.4,50.42801556420341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
