date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_01_21,BOS,David Krejci,13.333333333333,1,1,1,1,0.28,4.6166666666667,0.0,0.0,0.0,0.0,0.0,0.11666666666667,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,18.06666666666637,23.200000000000003,77.04797047970607
20_01_21,CAR,Teuvo Teravainen,12.05,1,1,2,2,0.2,3.5166666666667,0.0,1.0,0.0,0.0,0.0,2.9666666666667,0.0,0.0,1.0,0.0,0.07,26.4,8.5,1.6,18.5333333333334,36.5,118.16546762589887
20_01_21,FLA,Frank Vatrano,10.016666666667,2,0,2,1,0.11,0.73333333333333,1.0,0.0,1.0,0.0,0.15,3.0666666666667,0.0,0.0,0.0,0.0,0.0,28.8,14.1,0.0,13.81666666666703,42.9,186.29674306392752
20_01_21,CAR,Andrei Svechnikov,12.333333333333,0,2,3,3,0.57,4.2,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,25.6,1.6,0.0,16.533333333333,27.200000000000003,98.70967741935684
20_01_21,CHI,Kirby Dach,12.833333333333,1,1,1,1,0.18,5.6166666666667,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,1.6,0.0,18.4499999999997,24.800000000000004,80.65040650406635
20_01_21,CAR,Justin Williams,7.4,1,0,2,0,0.2,4.35,1.0,0.0,3.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,15.2,17.3,0.0,11.75,32.5,165.95744680851064
20_01_21,FLA,Brian Boyle,11.133333333333,0,1,2,0,0.23,0.4,0.0,0.0,0.0,0.0,0.0,0.61666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.149999999999672,11.2,55.30864197531014
20_01_21,PHI,Claude Giroux,14.133333333333,0,1,2,1,0.2,2.9833333333333,0.0,0.0,1.0,0.0,0.04,1.4166666666667,0.0,0.0,0.0,0.0,0.0,12.799999999999999,1.6,0.0,18.533333333333,14.399999999999999,46.618705035972056
20_01_21,PHI,Justin Braun,16.283333333333,1,0,2,3,0.57,0.26666666666667,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,17.89999999999967,20.0,67.03910614525263
20_01_21,PHI,James van Riemsdyk,15.516666666667,1,0,2,0,0.23,2.9333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,18.4500000000003,15.2,49.43089430894228
20_01_21,CHI,Patrick Kane,19.8,1,0,4,0,0.28,6.2833333333333,0.0,0.0,2.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,18.4,3.2,0.0,26.0833333333333,21.599999999999998,49.68690095846651
20_01_21,FLA,Evgenii Dadonov,12.2,1,0,3,1,0.33,2.6833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,14.883333333333299,18.400000000000002,74.17693169092964
20_01_21,PHI,Jakub Voracek,16.283333333333,1,0,5,0,0.49,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,19.133333333333002,20.0,62.71777003484429
20_01_21,NYI,Josh Bailey,14.416666666667,0,1,0,1,0.01,0.33333333333333,1.0,1.0,1.0,0.0,0.13,3.3333333333333,0.0,0.0,0.0,0.0,0.0,9.6,22.6,0.0,18.08333333333363,32.2,106.8387096774176
20_01_21,NYI,Jordan Eberle,16.566666666667,0,1,0,1,0.1,2.3833333333333,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,18.9500000000003,11.2,35.461741424801545
20_01_21,FLA,Mike Hoffman,12.066666666667,0,1,1,0,0.04,2.4333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,8.5,0.0,14.5000000000003,18.1,74.89655172413639
