date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
20_02_11,FLA,Mark Pysyk,D,9.3833333333333,1.0,2.0,2.0,0.0,0.34,0.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,9.466666666666633,31.2,197.74647887324014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,FLA,Mike Matheson,D,9.6666666666667,1.0,2.0,2.0,0.0,0.36,0.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,9.750000000000032,31.2,191.99999999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,NYI,Mathew Barzal,C,19.366666666667,0.0,3.0,3.0,0.0,0.26,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,20.416666666667002,28.8,84.63673469387616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,FLA,Noel Acciari,C,9.5666666666667,1.0,2.0,1.0,0.0,0.18,0.083333333333333,0.0,0.0,0.0,0.0,0.0,1.6666666666667,0.0,0.0,0.0,0.0,0.04,29.6,0.0,0.0,11.316666666666732,29.6,156.93667157584593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,DET,Darren Helm,L,14.45,2.0,0.0,4.0,0.0,0.45,0.05,0.0,0.0,0.0,0.0,0.0,1.8833333333333,0.0,0.0,1.0,0.0,0.03,30.4,0.0,1.6,16.3833333333333,32.0,117.19226856561569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,NYI,Leo Komarov,R,11.366666666667,1.0,1.0,1.0,1.0,0.85,0.083333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,13.050000000000331,23.200000000000003,106.66666666666397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,PHI,Claude Giroux,C,17.2,0.0,2.0,1.0,0.0,0.02,3.0333333333333,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,20.5833333333333,17.6,51.30364372469644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,DAL,Jamie Benn,L,11.166666666667,2.0,0.0,3.0,1.0,0.11,2.5,1.0,0.0,1.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,30.400000000000002,14.1,0.0,13.666666666667,44.5,195.36585365853182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,CHI,Patrick Kane,R,19.85,0.0,2.0,4.0,1.0,0.16,3.3166666666667,0.0,0.0,2.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.2,0.0,23.1666666666667,27.2,70.44604316546753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_02_11,NYI,Josh Bailey,R,16.433333333333,1.0,1.0,1.0,2.0,0.08,1.1166666666667,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,19.949999999999697,24.8,74.58646616541466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
