date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
21_02_20,COL,Nathan MacKinnon,C,15.55,1,2,2,0,0.07,5.2666666666667,0.0,0.0,3.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,31.2,6.4,0.0,20.816666666666702,37.6,108.37469975980765
21_02_20,EDM,Connor McDavid,C,12.7,2,1,2,0,0.26,4.7,1.0,1.0,1.0,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.0,35.2,22.6,0.0,17.549999999999997,57.800000000000004,197.60683760683764
21_02_20,STL,Jordan Kyrou,C,18.383333333333,1,2,2,0,0.1,2.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,20.449999999999697,31.2,91.54034229828986
21_02_20,S.J,Logan Couture,C,18.483333333333,2,0,2,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666667,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,20.1499999999997,27.2,80.99255583126671
21_02_20,STL,Mike Hoffman,C,17.35,0,2,2,0,0.05,3.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,21.316666666666702,19.2,54.04222048475363
21_02_20,STL,Ryan O'Reilly,C,18.9,1,1,2,0,0.16,4.7333333333333,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,23.633333333333297,23.2,58.89985895627653
21_02_20,S.J,Evander Kane,L,19.3,1,1,5,1,0.28,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,21.45,29.6,82.7972027972028
21_02_20,STL,Brayden Schenn,C,19.15,1,1,1,1,0.15,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,22.599999999999998,23.200000000000003,61.592920353982315
21_02_20,MIN,Mats Zuccarello,R,13.333333333333,1,1,2,0,0.21,1.4833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,14.8166666666663,23.2,93.94825646794382
21_02_20,MIN,Kevin Fiala,L,16.266666666667,1,1,4,0,0.58,0.46666666666667,1.0,0.0,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,26.4,14.1,0.0,16.73333333333367,40.5,145.2191235059732
21_02_20,COL,Devon Toews,D,19.516666666667,1,1,2,1,0.06,0.9,0.0,0.0,0.0,0.0,0.0,2.5666666666667,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,22.983333333333697,24.8,64.74256707759145
21_02_20,S.J,Kevin Labanc,R,16.916666666667,0,2,1,1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,16.916666666667,19.200000000000003,68.09852216748635
21_02_20,COL,Mikko Rantanen,R,15.0,0,2,3,2,0.1,4.6833333333333,0.0,0.0,1.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.6,0.0,19.6833333333333,25.6,78.0355630821339
21_02_20,CAR,Sebastian Aho,C,14.666666666667,1,1,2,1,0.24,2.05,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,16.716666666667,24.8,89.01296111664828
21_02_20,MIN,Kirill Kaprizov,L,15.266666666667,0,2,0,1,0.04,1.4833333333333,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,16.7500000000003,17.6,63.04477611940187
21_02_20,CAR,Andrei Svechnikov,R,13.183333333333,1,1,1,0,0.92,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,15.233333333333,21.6,85.07658643326225
21_02_20,S.J,Patrick Marleau,C,13.4,1,0,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,13.633333333333331,13.6,59.85330073349634
21_02_20,TOR,Jason Spezza,C,9.6166666666667,0,1,1,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,9.6166666666667,9.6,59.89601386481782
21_02_20,BUF,Eric Staal,C,10.6,0,1,3,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,10.6,12.8,72.45283018867926
21_02_20,L.A,Jeff Carter,C,12.866666666667,0,1,3,0,0.14,0.45,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,14.250000000000329,12.8,53.894736842104024
21_02_20,ANA,David Backes,R,10.066666666667,1,0,3,0,0.16,2.9333333333333,0.0,0.0,0.0,0.0,0.0,1.9333333333333,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,14.9333333333336,16.8,67.4999999999988
21_02_20,PIT,Sidney Crosby,C,20.333333333333,0,1,1,0,0.15,0.2,0.0,1.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,9.6,10.1,0.0,20.533333333333,19.7,57.564935064935995
21_02_20,L.A,Anze Kopitar,C,16.666666666667,0,1,0,2,0.0,2.7833333333333,0.0,1.0,0.0,0.0,0.05,3.1333333333333,0.0,0.0,0.0,0.0,0.0,11.2,8.5,0.0,22.5833333333336,19.7,52.33948339483333
21_02_20,PIT,Kris Letang,D,19.85,1,0,1,1,0.05,0.2,1.0,0.0,1.0,0.0,0.13,0.86666666666667,0.0,0.0,0.0,0.0,0.0,15.2,14.1,0.0,20.91666666666667,29.299999999999997,84.04780876494021
21_02_20,EDM,Kris Russell,D,19.2,0,1,1,2,0.02,0.7,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,20.83333333333333,12.8,36.86400000000001
21_02_20,ANA,Kevin Shattenkirk,D,18.4,0,1,0,0,0.08,2.6666666666667,0.0,0.0,1.0,0.0,0.05,0.58333333333333,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,21.650000000000027,9.6,26.605080831408742
21_02_20,MTL,Paul Byron,L,12.333333333333,1,0,1,0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,12.733333333333,13.6,64.08376963350953
21_02_20,STL,David Perron,L,19.3,0,1,0,0,0.02,4.7333333333333,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,24.0333333333333,9.6,23.966712898751766
