date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_01_14,CHI,Jonathan Toews,C,17.966666666667,1,2,1,0,0.11,0.93333333333333,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,20.550000000000328,29.6,86.4233576642322
20_01_14,ARI,Derek Stepan,C,16.433333333333,0,3,1,3,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,1.0,0.0,0.01,30.400000000000002,0.0,1.6,19.183333333333,32.0,100.08688097306863
20_01_14,ARI,Taylor Hall,L,15.583333333333,2,1,4,0,1.1,2.05,0.0,0.0,1.0,0.0,0.03,0.28333333333333,0.0,0.0,0.0,0.0,0.0,38.4,1.6,0.0,17.91666666666633,40.0,133.95348837209553
20_01_14,N.J,Blake Coleman,C,14.166666666667,3,0,6,0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333333333,0.0,0.0,0.0,1.0,0.0,45.6,0.0,1.6,17.7500000000003,47.2,159.54929577464523
20_01_14,L.A,Jeff Carter,C,15.216666666667,1,1,2,0,0.08,2.1833333333333,0.0,0.0,1.0,0.0,0.09,0.96666666666667,0.0,0.0,0.0,1.0,0.0,23.2,1.6,1.6,18.36666666666697,26.400000000000002,86.24319419237608
20_01_14,PIT,Sidney Crosby,C,13.0,1,1,2,0,0.09,4.8833333333333,0.0,2.0,1.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,23.2,18.6,0.0,17.8833333333333,41.8,140.24231127679428
20_01_14,NYI,Leo Komarov,R,12.466666666667,1,1,3,1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,14.6500000000003,26.400000000000002,108.12286689419574
20_01_14,ARI,Phil Kessel,R,14.316666666667,1,1,5,0,0.2,2.05,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.1,0.0,16.366666666667,42.1,154.33808553971173
20_01_14,CHI,Patrick Kane,R,20.333333333333,0,2,3,0,0.14,0.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,21.26666666666633,20.8,58.68338557993823
20_01_14,NYI,Jordan Eberle,R,13.416666666667,1,1,3,1,0.18,1.5333333333333,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,14.9500000000003,26.400000000000002,105.95317725752298
20_01_14,L.A,Kyle Clifford,L,15.633333333333,1,1,6,0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,15.633333333333,29.6,113.6034115138617
20_01_14,TOR,John Tavares,C,12.066666666667,1,1,1,0,0.08,5.2,0.0,1.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,21.6,10.1,0.0,17.266666666667,31.700000000000003,110.15444015443803
20_01_14,NYI,Anders Lee,L,14.35,1,1,3,0,0.26,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,14.9,24.8,99.86577181208054
20_01_14,NYI,Brock Nelson,C,12.866666666667,2,0,2,0,0.28,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,14.316666666666999,27.2,113.99301513387395
20_01_14,OTT,Connor Brown,R,19.166666666667,1,1,1,0,0.54,0.3,0.0,0.0,0.0,0.0,0.0,0.88333333333333,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,20.35000000000033,21.6,63.68550368550267
20_01_14,CHI,Dominik Kubalik,L,16.25,2,0,8,0,0.81,1.0666666666667,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,36.8,1.6,0.0,17.3166666666667,38.4,133.05101058710272
