date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_12_29,FLA,Jonathan Huberdeau,L,14.333333333333,2,2,5,0,0.5,5.7166666666667,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.6,0.0,20.0499999999997,49.6,148.42892768080026
19_12_29,FLA,Mike Matheson,D,16.666666666667,1,2,1,0,0.02,1.25,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,29.6,0.0,1.6,18.516666666667,31.200000000000003,101.09810981097928
19_12_29,FLA,Aleksander Barkov,C,14.766666666667,2,1,4,0,0.61,6.4666666666667,0.0,0.0,0.0,0.0,0.04,0.38333333333333,0.0,0.0,0.0,0.0,0.05,38.4,0.0,0.0,21.61666666666703,38.4,106.58442559753098
19_12_29,DAL,Andrej Sekera,D,12.366666666667,0,2,0,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666667,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,14.633333333333699,17.6,72.16400911161553
19_12_29,MTL,Jeff Petry,D,14.05,1,1,3,0,0.07,2.0,0.0,1.0,0.0,0.0,0.0,2.4,0.0,0.0,1.0,0.0,0.02,24.8,8.5,1.6,18.45,34.9,113.4959349593496
19_12_29,DAL,Jamie Benn,L,16.016666666667,1,1,2,2,0.25,2.35,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,18.50000000000033,26.4,85.6216216216201
19_12_29,FLA,Evgenii Dadonov,R,14.45,0,2,5,1,0.52,5.1833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,19.633333333333297,25.6,78.23429541595941
19_12_29,PHI,Jakub Voracek,R,16.7,0,2,2,3,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,24.0,80.0
19_12_29,STL,Jaden Schwartz,L,13.4,2,0,4,0,0.36,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,15.1,30.4,120.79470198675497
19_12_29,VAN,Tanner Pearson,L,11.833333333333,2,0,3,2,0.92,2.95,0.0,1.0,0.0,0.0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,32.0,8.5,0.0,14.816666666666334,40.5,164.004499437574
