date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_10_20,CGY,Mikael Backlund,16.783333333333,1,0,2,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6166666666667,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,19.3999999999997,15.2,47.010309278351244
19_10_20,WSH,Carl Hagelin,11.866666666667,0,1,4,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,5.0166666666667,0.0,1.0,0.0,0.0,0.0,14.4,0.0,10.0,16.8833333333337,24.4,86.71273445212053
19_10_20,WSH,John Carlson,21.8,0,1,1,1,0.02,0.13333333333333,0.0,0.0,0.0,0.0,0.0,3.1333333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,25.06666666666663,12.799999999999999,30.63829787234047
19_10_20,CGY,Michael Stone,12.2,1,0,4,3,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,12.2,23.2,114.09836065573771
19_10_20,CGY,TJ Brodie,13.983333333333,0,1,1,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.483333333333,11.2,40.76845298281174
19_10_20,ANA,Jakob Silfverberg,17.883333333333,1,0,2,0,0.23,2.7833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,20.6666666666663,15.2,44.1290322580653
19_10_20,WSH,Dmitry Orlov,18.116666666667,0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86666666666667,0.0,0.0,0.0,1.0,0.0,12.8,0.0,1.6,18.983333333333672,14.4,45.513608428445195
19_10_20,MIN,Marcus Foligno,15.1,1,0,2,1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666667,0.0,0.0,0.0,0.0,0.04,16.8,0.0,0.0,16.5166666666667,16.8,61.02926337033288
19_10_20,MIN,Jason Zucker,12.45,0,1,1,0,0.03,4.25,1.0,0.0,1.0,0.0,0.11,0.43333333333333,0.0,0.0,0.0,0.0,0.0,9.6,14.1,0.0,17.13333333333333,23.7,82.99610894941635
19_10_20,MTL,Brendan Gallagher,15.15,0,1,2,0,0.24,1.6166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.7666666666667,11.2,40.07952286282298
19_10_20,ANA,Josh Manson,20.183333333333,0,1,2,3,0.03,0.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.44999999999967,16.0,46.94376528117436
19_10_20,CGY,Johnny Gaudreau,17.233333333333,0,1,3,0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,17.233333333333,12.8,44.5647969052233
19_10_20,CHI,Brandon Saad,12.366666666667,0,1,4,0,0.41,3.25,0.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.6,0.0,15.616666666667,16.0,61.47278548559101
19_10_20,NYR,Ryan Strome,14.683333333333,0,1,3,2,0.18,2.0,0.0,0.0,0.0,0.0,0.0,2.0166666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,18.6999999999997,16.0,51.33689839572274
19_10_20,NYR,Mika Zibanejad,17.466666666667,0,1,3,0,0.14,3.6833333333333,0.0,0.0,1.0,0.0,0.14,2.8,0.0,0.0,0.0,0.0,0.0,12.8,1.6,0.0,23.950000000000298,14.4,36.07515657619997
19_10_20,ANA,Hampus Lindholm,20.166666666667,0,1,1,1,0.01,0.18333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,20.35000000000033,11.2,33.02211302211249
19_10_20,WSH,Tom Wilson,13.433333333333,1,0,2,3,0.37,0.0,0.0,0.0,0.0,0.0,0.0,3.3666666666667,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1.6,16.7999999999997,21.6,77.14285714285853
19_10_20,NYR,Jacob Trouba,16.566666666667,0,1,2,1,0.06,2.4,0.0,0.0,0.0,0.0,0.0,3.7166666666667,0.0,0.0,0.0,1.0,0.0,12.799999999999999,0.0,1.6,22.6833333333337,14.399999999999999,38.08963997060923
19_10_20,CHI,Dominik Kubalik,11.0,1,0,8,0,0.49,3.25,0.0,0.0,2.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,24.8,3.2,0.0,14.25,28.0,117.89473684210526
19_10_20,CHI,Ryan Carpenter,12.0,0,1,1,0,0.04,0.53333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,12.666666666666659,9.6,45.47368421052634
19_10_20,VAN,Brock Boeser,10.933333333333,1,0,1,0,0.22,5.3166666666667,0.0,0.0,2.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.2,0.0,16.2499999999997,16.8,62.030769230770375
19_10_20,CGY,Austin Czarnik,14.85,0,1,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.85,8.0,32.323232323232325
19_10_20,NYR,Artemi Panarin,17.3,1,0,3,0,0.09,3.6833333333333,0.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,16.8,3.2,0.0,20.9833333333333,20.0,57.18824463860216
19_10_20,CGY,Matthew Tkachuk,15.966666666667,0,1,1,1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.966666666667,11.2,42.08768267223294
19_10_20,MIN,Luke Kunin,12.233333333333,0,1,3,1,0.18,2.4666666666667,0.0,0.0,1.0,0.0,0.07,1.4666666666667,0.0,0.0,0.0,0.0,0.0,14.4,1.6,0.0,16.1666666666664,16.0,59.38144329897005
19_10_20,CHI,Drake Caggiula,10.7,1,0,1,0,0.36,0.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,11.233333333333329,13.6,72.64094955489617
19_10_20,WSH,Michal Kempny,16.983333333333,0,1,1,4,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.4833333333333,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.4666666666663,16.0,49.315068493151614
19_10_20,VAN,Elias Pettersson,11.383333333333,0,1,2,0,0.1,5.3166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,8.5,0.0,16.6999999999997,19.7,70.77844311377373
19_10_20,CHI,David Kampf,11.066666666667,0,1,2,2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,0.0,11.066666666667,14.399999999999999,78.07228915662415
19_10_20,CHI,Duncan Keith,21.6,0,0,1,0,0.04,3.25,0.0,0.0,1.0,0.0,0.12,0.13333333333333,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,24.98333333333333,3.2,7.685123415610407
19_10_20,MIN,Ryan Suter,20.616666666667,0,0,1,0,0.02,4.6,0.0,1.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,1.6,8.5,0.0,27.400000000000304,10.1,22.116788321167636
19_10_20,CHI,Brent Seabrook,13.416666666667,0,0,4,1,0.13,3.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.4500000000003,8.0,29.179331306990345
19_10_20,ANA,Ryan Getzlaf,16.916666666667,0,0,3,2,0.34,3.0666666666667,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.983333333333697,8.0,24.020016680566705
19_10_20,MTL,Shea Weber,17.0,0,0,4,2,0.05,1.6166666666667,0.0,0.0,0.0,0.0,0.0,4.2333333333333,0.0,0.0,0.0,1.0,0.0,9.600000000000001,0.0,1.6,22.849999999999998,11.200000000000001,29.409190371991254
19_10_20,MTL,Nate Thompson,10.083333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333,0.0,0.0
19_10_20,CGY,Mark Giordano,19.016666666667,0,0,1,3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.3833333333333,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,22.4000000000003,6.4,17.142857142856915
19_10_20,WPG,Blake Wheeler,15.183333333333,0,0,0,0,0.0,6.0166666666667,0.0,0.0,2.0,0.0,0.29,0.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,21.866666666666372,3.2,8.780487804878168
19_10_20,VAN,Alexander Edler,19.333333333333,0,0,4,2,0.04,0.41666666666667,0.0,0.0,0.0,0.0,0.0,4.0166666666667,0.0,0.0,0.0,0.0,0.0,9.600000000000001,0.0,0.0,23.766666666666374,9.600000000000001,24.23562412342246
19_10_20,NYR,Marc Staal,15.216666666667,0,0,3,3,0.12,1.2833333333333,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,9.600000000000001,0.0,0.0,18.050000000000303,9.600000000000001,31.91135734071969
19_10_20,WSH,T.J. Oshie,17.683333333333,0,0,0,4,0.0,0.13333333333333,1.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,6.4,14.1,0.0,17.81666666666633,20.5,69.03648269410796
19_10_20,EDM,James Neal,15.433333333333,0,0,2,0,0.16,3.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,18.6999999999997,3.2,10.267379679144549
19_10_20,EDM,Kris Russell,18.033333333333,0,0,1,2,0.04,0.066666666666667,0.0,0.0,0.0,0.0,0.0,3.9333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,22.03333333333297,4.800000000000001,13.0711043872922
19_10_20,WPG,Bryan Little,13.916666666667,0,0,1,1,0.03,1.6166666666667,0.0,0.0,1.0,0.0,0.07,0.75,0.0,0.0,0.0,1.0,0.0,3.2,1.6,1.6,16.2833333333337,6.4,23.582395087000492
19_10_20,CGY,Milan Lucic,11.9,0,0,1,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.9,1.6,8.067226890756302
19_10_20,MTL,Jeff Petry,20.75,0,0,4,0,0.34,1.65,0.0,1.0,1.0,0.0,0.04,4.2333333333333,0.0,0.0,0.0,0.0,0.0,6.4,10.1,0.0,26.633333333333297,16.5,37.171464330413066
19_10_20,ANA,Korbinian Holzer,17.133333333333,0,0,0,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.133333333333,0.0,0.0
19_10_20,WSH,Nicklas Backstrom,16.433333333333,0,0,2,3,0.07,0.13333333333333,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.766666666666328,8.0,27.016885553471436
19_10_20,CGY,Michael Frolik,11.15,0,0,1,0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.8166666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,12.9666666666667,1.6,7.403598971722346
19_10_20,CHI,Jonathan Toews,12.933333333333,0,0,0,0,0.01,6.2166666666667,0.0,0.0,2.0,0.0,0.1,0.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,19.28333333333303,3.2,9.95678478824562
19_10_20,WPG,Mathieu Perreault,5.7666666666667,0,0,0,0,0.0,1.6666666666667,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,7.4333333333334,1.6,12.914798206277911
19_10_20,NYR,Brendan Smith,8.8166666666667,0,0,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,10.4666666666667,3.2,18.34394904458593
19_10_20,VAN,Brandon Sutter,11.9,0,0,3,0,0.23,0.38333333333333,0.0,0.0,0.0,0.0,0.0,2.7833333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,15.06666666666663,4.800000000000001,19.11504424778766
19_10_20,NYR,Micheal Haley,5.3166666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3166666666667,0.0,0.0
19_10_20,VAN,Jay Beagle,11.0,0,0,2,1,0.84,0.0,0.0,0.0,0.0,0.0,0.0,2.4333333333333,1.0,0.0,1.0,0.0,0.07,4.800000000000001,0.0,15.6,13.4333333333333,20.4,91.11662531017392
19_10_20,VAN,Tyler Myers,18.8,0,0,3,1,0.18,0.41666666666667,0.0,0.0,0.0,0.0,0.0,0.88333333333333,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,20.1,6.4,19.104477611940297
19_10_20,ANA,Michael Del Zotto,16.883333333333,0,0,2,0,0.06,1.1666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,18.0499999999997,4.800000000000001,15.955678670360378
19_10_20,CGY,Travis Hamonic,22.25,0,0,2,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,25.65,3.2,7.485380116959065
19_10_20,ANA,Adam Henrique,18.35,0,0,0,0,0.11,2.6666666666667,0.0,0.0,1.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,21.0166666666667,1.6,4.567803330689921
19_10_20,ANA,Derek Grant,10.333333333333,0,0,1,2,0.18,0.18333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,10.51666666666633,4.800000000000001,27.385103011094383
19_10_20,MIN,Jared Spurgeon,20.966666666667,0,0,4,4,0.08,4.1333333333333,0.0,0.0,2.0,0.0,0.31,2.1833333333333,0.0,0.0,0.0,0.0,0.0,12.8,3.2,0.0,27.2833333333336,16.0,35.186316432498124
19_10_20,VAN,Jordie Benn,14.383333333333,0,0,0,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3666666666663,0.0,0.0
19_10_20,EDM,Alex Chiasson,13.416666666667,0,0,0,0,0.09,0.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75000000000033,0.0,0.0
19_10_20,CHI,Calvin de Haan,15.55,0,0,0,3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,15.75,4.800000000000001,18.28571428571429
19_10_20,EDM,Zack Kassian,15.416666666667,0,0,0,0,0.0,0.066666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.483333333333666,0.0,0.0
19_10_20,WPG,Dmitry Kulikov,16.966666666667,0,0,2,2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.3166666666667,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,19.2833333333337,6.4,19.91356957649055
19_10_20,NYR,Chris Kreider,15.466666666667,0,0,2,0,0.22,3.6833333333333,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,19.1500000000003,3.2,10.026109660574257
19_10_20,MTL,Tomas Tatar,14.583333333333,0,0,3,0,0.33,1.65,1.0,0.0,1.0,0.0,0.24,0.18333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,14.1,0.0,16.41666666666633,18.9,69.0761421319811
19_10_20,ANA,Nicolas Deslauriers,8.35,0,0,1,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,8.35,1.6,11.497005988023952
19_10_20,MIN,Gabriel Dumont,11.85,0,0,1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.85,1.6,8.10126582278481
19_10_20,WPG,Gabriel Bourque,8.5166666666667,0,0,0,1,0.18,0.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,8.650000000000029,1.6,11.098265895953721
19_10_20,MTL,Ben Chiarot,16.933333333333,0,0,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,18.633333333333,4.800000000000001,15.456171735241783
19_10_20,WSH,Nick Jensen,15.716666666667,0,0,0,1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2.6833333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,18.4000000000003,1.6,5.217391304347741
19_10_20,WSH,Nic Dowd,6.6333333333333,0,0,1,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.0,0.0,1.0,2.0,0.08,1.6,0.0,18.8,11.733333333333299,20.400000000000002,104.31818181818213
19_10_20,EDM,Brandon Manning,10.116666666667,0,0,1,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,10.116666666667,1.6,9.489291598022753
19_10_20,WSH,Radko Gudas,12.05,0,0,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,4.4833333333333,0.0,0.0,0.0,1.0,0.0,4.800000000000001,0.0,1.6,16.5333333333333,6.4,23.225806451612954
19_10_20,VAN,Christopher Tanev,17.216666666667,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.0166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,21.2333333333337,10.0,28.257456828884912
19_10_20,MTL,Jordan Weal,13.45,0,0,1,1,0.04,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,15.1,3.2,12.715231788079471
19_10_20,WSH,Evgeny Kuznetsov,13.633333333333,0,0,1,1,0.12,0.13333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,8.5,0.0,13.76666666666633,11.7,50.99273607748309
19_10_20,ANA,Cam Fowler,16.233333333333,0,0,1,1,0.09,4.65,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,20.883333333333,4.800000000000001,13.790901835594795
19_10_20,EDM,Riley Sheahan,8.8166666666667,0,0,1,0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,2.3666666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.183333333333401,1.6,8.584202682563287
19_10_20,VAN,Micheal Ferland,7.25,0,0,2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,7.25,3.2,26.48275862068966
19_10_20,EDM,Josh Archibald,9.5833333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2166666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,11.8,1.6,8.135593220338983
19_10_20,CGY,Tobias Rieder,8.8,0,0,3,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.4333333333333,0.0,0.0,0.0,1.0,0.0,4.800000000000001,0.0,1.6,11.2333333333333,6.4,34.1839762611277
19_10_20,CHI,Andrew Shaw,11.766666666667,0,0,2,0,0.17,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,15.016666666667,3.2,12.78579356270782
19_10_20,WPG,Adam Lowry,13.783333333333,0,0,1,0,0.02,0.13333333333333,0.0,0.0,0.0,0.0,0.0,2.1166666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,16.03333333333303,1.6,5.9875259875261015
19_10_20,MTL,Nick Cousins,7.5333333333333,0,0,2,0,0.27,1.6166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,9.15,3.2,20.983606557377048
19_10_20,CGY,Alan Quine,9.8333333333333,0,0,3,0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,9.8333333333333,4.800000000000001,29.288135593220442
19_10_20,VAN,Josh Leivo,11.616666666667,0,0,1,1,0.02,0.38333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,12.000000000000329,3.2,15.999999999999563
19_10_20,EDM,Tomas Jurco,8.25,0,0,0,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0
19_10_20,EDM,Markus Granlund,8.4833333333333,0,0,1,1,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,10.8333333333333,3.2,17.723076923076977
19_10_20,EDM,Ryan Nugent-Hopkins,15.616666666667,0,0,1,2,0.06,3.6,0.0,0.0,1.0,0.0,0.03,2.2666666666667,0.0,0.0,0.0,0.0,0.0,4.800000000000001,1.6,0.0,21.4833333333337,6.4,17.874321179208387
19_10_20,WPG,Mark Scheifele,18.45,0,0,2,1,0.21,5.8666666666667,0.0,0.0,2.0,0.0,0.32,0.8,0.0,0.0,0.0,0.0,0.0,4.800000000000001,3.2,0.0,25.1166666666667,8.0,19.110816191108135
19_10_20,MIN,Jonas Brodin,17.083333333333,0,0,0,1,0.01,0.16666666666667,0.0,0.0,0.0,0.0,0.0,1.0833333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,18.333333333332973,1.6,5.236363636363739
19_10_20,VAN,J.T. Miller,12.416666666667,0,0,3,1,0.12,5.3166666666667,0.0,0.0,2.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.2,0.0,17.7333333333337,9.600000000000001,32.48120300751813
19_10_20,EDM,Oscar Klefbom,19.05,0,0,2,3,0.08,3.6666666666667,0.0,0.0,1.0,0.0,0.06,4.3666666666667,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,27.0833333333334,9.6,21.267692307692258
19_10_20,CHI,Connor Murphy,20.0,0,0,2,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,20.13333333333333,4.800000000000001,14.30463576158941
19_10_20,ANA,Rickard Rakell,15.633333333333,0,0,4,0,0.44,2.6666666666667,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,18.2999999999997,6.4,20.983606557377396
19_10_20,MIN,Brad Hunt,11.383333333333,0,0,0,1,0.0,2.2666666666667,1.0,0.0,2.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.7,0.0,13.6499999999997,17.3,76.04395604395772
19_10_20,MIN,Matt Dumba,16.933333333333,0,0,0,1,0.0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.5,0.0,19.533333333333,10.1,31.023890784983465
19_10_20,NYR,Brady Skjei,14.533333333333,0,0,0,1,0.01,1.2166666666667,0.0,0.0,1.0,0.0,0.03,2.6833333333333,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,18.433333333333,3.2,10.415913200723518
19_10_20,VAN,Tanner Pearson,15.4,0,0,2,2,0.19,0.38333333333333,0.0,0.0,0.0,0.0,0.0,1.7666666666667,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,17.55000000000003,6.4,21.880341880341845
19_10_20,CGY,Mark Jankowski,10.133333333333,0,0,2,1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,1.0,0.0,4.800000000000001,0.0,1.6,11.883333333333,6.4,32.31416549789712
19_10_20,CHI,Olli Maatta,15.266666666667,0,0,1,1,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,15.466666666666999,3.2,12.41379310344801
19_10_20,WSH,Brendan Leipsic,7.8666666666667,0,0,2,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,7.8666666666667,3.2,24.40677966101685
