date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_10_04,WPG,Mathieu Perreault,9.0166666666667,1,1,2,0,0.15,1.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,10.6,23.2,131.32075471698113
19_10_04,CHI,Patrick Kane,19.416666666667,1,1,2,0,0.06,2.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.5,0.0,21.466666666667,31.7,88.60248447204832
19_10_04,N.J,Blake Coleman,12.316666666667,2,0,4,0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,14.516666666667,30.4,125.64867967852753
19_10_04,WPG,Mark Scheifele,20.033333333333,0,2,0,0,0.0,2.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,22.1999999999997,16.0,43.243243243243825
19_10_04,VGK,Tomas Nosek,10.983333333333,1,1,1,1,0.25,0.18333333333333,0.0,0.0,0.0,0.0,0.0,6.05,1.0,0.0,1.0,0.0,0.28,23.200000000000003,0.0,15.6,17.21666666666633,38.800000000000004,135.2178121974857
19_10_04,PHI,Travis Konecny,15.183333333333,2,0,3,1,0.41,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.400000000000002,8.5,0.0,16.683333333333,38.900000000000006,139.9000999001027
19_10_04,WPG,Neal Pionk,23.116666666667,1,1,2,1,0.06,1.5833333333333,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,1.0,0.0,24.8,0.0,1.6,27.3500000000003,26.400000000000002,57.915904936013995
19_10_04,S.J,Joe Thornton,10.616666666667,0,1,0,0,0.0,2.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.250000000000298,8.0,36.22641509433881
19_10_04,CHI,Duncan Keith,21.316666666667,0,1,1,2,0.01,1.0,0.0,0.0,0.0,0.0,0.0,1.4833333333333,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,23.8000000000003,12.8,32.26890756302481
19_10_04,N.J,Travis Zajac,15.233333333333,0,1,0,0,0.0,2.8333333333333,0.0,0.0,0.0,0.0,0.0,0.96666666666667,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.03333333333297,8.0,25.21891418563971
19_10_04,NYI,Leo Komarov,12.0,0,1,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,13.0666666666667,12.799999999999999,58.77551020408148
19_10_04,N.J,P.K. Subban,21.916666666667,0,1,2,0,0.01,2.8333333333333,0.0,0.0,1.0,0.0,0.11,1.6,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,26.3500000000003,12.799999999999999,29.146110056925664
19_10_04,TOR,Jake Muzzin,19.366666666667,0,1,3,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.4166666666667,0.0,0.0,0.0,1.0,0.0,12.8,0.0,1.6,22.7833333333337,14.4,37.922457937087906
19_10_04,WSH,Lars Eller,15.6,0,1,1,1,0.71,0.68333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,16.28333333333333,11.2,41.26919140225179
19_10_04,N.J,Wayne Simmonds,16.133333333333,0,1,2,0,0.27,2.6166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,18.749999999999698,11.2,35.84000000000058
19_10_04,N.J,Kyle Palmieri,14.333333333333,0,1,1,0,0.13,2.5166666666667,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,16.8499999999997,11.2,39.881305637982905
19_10_04,TOR,John Tavares,14.933333333333,0,1,2,0,0.06,2.65,0.0,1.0,0.0,0.0,0.12,0.13333333333333,0.0,0.0,0.0,0.0,0.0,11.2,8.5,0.0,17.716666666666328,19.7,66.71683913452621
19_10_04,WPG,Dmitry Kulikov,21.233333333333,1,0,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,22.583333333333,13.6,36.13284132841381
19_10_04,VGK,Brandon Pirri,10.683333333333,0,1,1,1,0.1,2.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.8499999999997,11.2,52.2957198443592
19_10_04,N.J,Sami Vatanen,22.466666666667,1,0,2,2,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.81666666666667,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,23.28333333333367,18.4,47.41589119541807
19_10_04,WSH,Radko Gudas,16.533333333333,0,1,2,1,0.03,0.11666666666667,0.0,0.0,0.0,0.0,0.0,0.78333333333333,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,17.433333333333003,12.799999999999999,44.05353728489567
19_10_04,PHI,Tyler Pitlick,9.4166666666667,0,1,0,2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.53333333333333,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,9.95000000000003,11.2,67.53768844221085
19_10_04,N.J,Taylor Hall,19.966666666667,0,1,2,0,0.1,2.8333333333333,0.0,0.0,4.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,11.2,6.4,0.0,22.8000000000003,17.6,46.31578947368361
19_10_04,VGK,Mark Stone,10.483333333333,0,1,3,1,0.54,2.25,0.0,0.0,1.0,0.0,0.06,5.15,0.0,1.0,0.0,0.0,0.0,14.4,1.6,10.0,17.883333333333,26.0,87.23205964585438
19_10_04,VGK,Jonathan Marchessault,13.616666666667,1,0,3,0,0.22,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,16.416666666667,16.8,61.40101522842516
19_10_04,S.J,Barclay Goodrow,9.7833333333333,1,0,1,1,0.19,0.15,0.0,0.0,0.0,0.0,0.0,1.0833333333333,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,11.0166666666666,15.2,82.78366111951638
19_10_04,TOR,Morgan Rielly,17.133333333333,0,1,1,2,0.06,3.1666666666667,0.0,2.0,1.0,0.0,0.2,2.9,0.0,0.0,0.0,0.0,0.0,12.8,18.6,0.0,23.199999999999697,31.400000000000002,81.20689655172521
19_10_04,PHI,Scott Laughton,15.016666666667,0,1,1,1,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.716666666667,11.2,42.75715800636176
19_10_04,TOR,Cody Ceci,21.15,1,0,2,0,0.04,0.16666666666667,0.0,0.0,0.0,0.0,0.0,3.4166666666667,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,24.73333333333337,15.2,36.873315363881346
19_10_04,CHI,Erik Gustafsson,24.15,0,1,2,1,0.04,1.5666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799999999999999,8.5,0.0,25.716666666666697,21.299999999999997,49.69539857420603
19_10_04,N.J,Nikita Gusev,11.816666666667,1,0,3,0,0.33,1.1666666666667,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1.6,0.0,12.9833333333337,18.400000000000002,85.03209242618503
19_10_04,PHI,Michael Raffl,9.3666666666667,1,0,4,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.81666666666667,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,10.183333333333369,18.4,108.41243862520419
19_10_04,WPG,Andrew Copp,14.533333333333,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.98333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.51666666666633,8.0,30.934479054780475
19_10_04,VGK,Shea Theodore,16.65,0,1,0,0,0.0,2.4166666666667,0.0,0.0,0.0,0.0,0.0,0.53333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,19.60000000000003,8.0,24.48979591836731
19_10_04,VGK,Valentin Zykov,11.133333333333,0,1,3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,11.133333333333,12.8,68.98203592814578
19_10_04,PHI,Robert Hagg,14.283333333333,0,1,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,14.933333333333,14.4,57.85714285714415
19_10_04,VGK,William Carrier,10.433333333333,1,0,2,0,0.16,0.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,10.466666666666333,15.2,87.13375796178622
19_10_04,TOR,William Nylander,12.25,0,1,2,0,0.03,2.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,14.3333333333333,11.2,46.88372093023266
19_10_04,WPG,Nikolaj Ehlers,16.733333333333,0,1,2,0,0.08,1.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,18.3166666666663,11.2,36.687898089172705
19_10_04,WSH,Jakub Vrana,13.65,1,0,3,1,0.08,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,14.75,18.400000000000002,74.84745762711864
19_10_04,NYI,Devon Toews,16.766666666667,1,0,3,1,0.07,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,18.016666666667,18.400000000000002,61.276595744679724
19_10_04,N.J,Pavel Zacha,12.283333333333,0,1,1,1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.0,0.0,0.09,11.2,0.0,1.6,14.083333333333,12.799999999999999,54.532544378699505
19_10_04,WPG,Jack Roslovic,10.333333333333,1,0,1,0,0.11,1.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,11.4499999999997,13.6,71.26637554585339
19_10_04,NYI,Anthony Beauvillier,14.133333333333,0,1,2,0,0.04,0.91666666666667,0.0,0.0,1.0,0.0,0.11,0.6,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,15.64999999999967,12.799999999999999,49.073482428116044
19_10_04,TOR,Mitchell Marner,13.916666666667,1,0,3,1,0.24,3.0833333333333,1.0,1.0,1.0,0.0,0.06,2.55,0.0,0.0,0.0,1.0,0.0,18.400000000000002,22.6,1.6,19.5500000000003,42.6,130.74168797953766
19_10_04,WPG,Patrik Laine,17.0,0,1,3,0,0.08,2.6333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,19.6333333333333,12.8,39.1171477079797
19_10_04,N.J,Jesper Bratt,12.766666666667,0,1,1,1,0.03,1.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.9333333333337,11.2,48.22966507176906
19_10_04,CHI,Alex Nylander,14.4,1,0,1,0,0.07,0.71666666666667,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,15.11666666666667,13.6,53.98015435501652
19_10_04,S.J,Mario Ferraro,13.616666666667,0,1,1,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,13.616666666667,9.6,42.30110159118623
19_10_04,WPG,Ville Heinola,19.433333333333,0,1,1,1,0.01,1.5833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,21.0166666666663,11.2,31.97462331483006
19_10_04,VGK,Deryk Engelland,11.483333333333,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,2.0,0.0,1.6,0.0,3.2,17.683333333333,4.800000000000001,16.286522148916426
19_10_04,TOR,Jason Spezza,6.5166666666667,0,0,2,0,0.29,2.75,0.0,0.0,0.0,0.0,0.0,1.3333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,10.600000000000001,3.2,18.11320754716981
19_10_04,NYI,Johnny Boychuk,20.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,21.25,3.2,9.03529411764706
19_10_04,CHI,Brent Seabrook,17.066666666667,0,0,0,3,0.0,0.23333333333333,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,19.05000000000033,4.800000000000001,15.118110236220213
19_10_04,S.J,Brent Burns,20.316666666667,0,0,1,1,0.03,6.5,0.0,0.0,4.0,0.0,0.2,2.4166666666667,0.0,0.0,0.0,0.0,0.0,3.2,6.4,0.0,29.2333333333337,9.600000000000001,19.703534777650837
19_10_04,WSH,Alex Ovechkin,16.95,0,0,2,0,0.09,2.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,19.0666666666667,3.2,10.069930069930054
19_10_04,WPG,Blake Wheeler,18.016666666667,0,0,3,0,0.36,2.1666666666667,0.0,0.0,0.0,0.0,0.07,0.36666666666667,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,20.55000000000037,4.800000000000001,14.014598540145736
19_10_04,VGK,Paul Stastny,12.266666666667,0,0,2,0,0.22,1.9166666666667,0.0,0.0,0.0,0.0,0.0,1.7166666666667,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,15.9000000000004,3.2,12.075471698112905
19_10_04,WSH,T.J. Oshie,13.366666666667,0,0,1,0,0.1,2.8,1.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.6,14.1,0.0,16.166666666667,15.7,58.2680412371122
19_10_04,PHI,Matt Niskanen,18.166666666667,0,0,1,0,0.03,1.3166666666667,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,20.383333333333695,1.6,4.70973017170883
19_10_04,S.J,Marc-Edouard Vlasic,18.966666666667,0,0,2,1,0.04,0.05,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,21.166666666667,4.800000000000001,13.606299212598213
19_10_04,VGK,Ryan Reaves,9.9,0,0,0,0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.933333333333334,0.0,0.0
19_10_04,N.J,Andy Greene,17.166666666667,0,0,0,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,19.566666666666997,1.6,4.906303236797191
19_10_04,CBJ,Nick Foligno,12.05,0,0,2,1,0.05,3.1333333333333,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,17.0833333333333,4.800000000000001,16.85853658536589
19_10_04,NYI,Cal Clutterbuck,12.25,0,0,1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.1166666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,13.3666666666667,1.6,7.182044887780532
19_10_04,PHI,Claude Giroux,14.483333333333,0,0,2,0,0.15,2.7833333333333,0.0,0.0,1.0,0.0,0.07,0.25,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,17.5166666666663,4.800000000000001,16.441484300666378
19_10_04,NYI,Derick Brassard,12.45,0,0,0,0,0.0,1.0833333333333,0.0,0.0,0.0,0.0,0.0,0.61666666666667,0.0,0.0,1.0,0.0,0.02,0.0,0.0,1.6,14.14999999999997,1.6,6.784452296819802
