date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_10_14,N.J,Pavel Zacha,C,13.933333333333,1,2,1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,18.133333333333,29.6,97.94117647059005
19_10_14,WSH,Alex Ovechkin,L,18.783333333333,1,1,5,0,0.5,2.9166666666667,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.6,0.0,21.6999999999997,29.6,81.84331797235137
19_10_14,ANA,Adam Henrique,C,12.1,1,1,4,0,0.39,5.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,17.5,26.4,90.5142857142857
19_10_14,COL,Nazem Kadri,C,11.933333333333,1,1,2,0,0.14,4.3833333333333,0.0,1.0,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,23.2,10.1,0.0,16.5666666666663,33.3,120.60362173038494
19_10_14,WSH,Evgeny Kuznetsov,C,15.816666666667,0,2,3,0,0.11,2.9166666666667,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,18.7333333333337,20.8,66.61921708184923
19_10_14,NYI,Brock Nelson,C,17.916666666667,1,1,1,0,0.02,0.88333333333333,0.0,0.0,1.0,0.0,0.29,0.53333333333333,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,19.33333333333366,23.200000000000003,71.99999999999879
19_10_14,N.J,Taylor Hall,L,15.25,1,1,3,0,0.09,3.8333333333333,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,19.0833333333333,24.8,77.97379912663769
19_10_14,FLA,Brett Connolly,R,13.066666666667,2,0,3,0,0.25,2.7333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,15.800000000000301,28.8,109.36708860759285
19_10_14,FLA,Vincent Trocheck,C,12.716666666667,0,2,3,0,0.2,3.15,0.0,0.0,1.0,0.0,0.06,0.91666666666667,0.0,0.0,0.0,0.0,0.0,20.8,1.6,0.0,16.783333333333672,22.400000000000002,80.07944389274914
19_10_14,FLA,MacKenzie Weegar,D,20.15,1,1,2,1,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.98333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,21.18333333333333,24.8,70.2439024390244
