date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_01_19,PIT,Sidney Crosby,15.066666666667,0,2,1,0,0.1,2.9,0.0,0.0,0.0,0.0,0.0,0.28333333333333,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,18.25000000000033,17.6,57.863013698629096
20_01_19,CHI,Connor Murphy,17.95,0,2,4,4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,2.0,0.0,28.799999999999997,0.0,3.2,23.85,31.999999999999996,80.50314465408805
20_01_19,CHI,Erik Gustafsson,17.15,1,1,2,2,0.09,0.61666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,17.76666666666667,26.4,89.15572232645401
20_01_19,CBJ,Oliver Bjorkstrand,16.15,2,0,5,0,0.32,1.1333333333333,0.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.6,0.0,17.2833333333333,33.6,116.64416586306677
20_01_19,BOS,David Pastrnak,16.95,1,1,5,0,0.23,2.75,0.0,0.0,0.0,0.0,0.06,0.11666666666667,0.0,0.0,0.0,0.0,0.01,28.0,0.0,0.0,19.81666666666667,28.0,84.77712363330528
20_01_19,CHI,Alex Nylander,10.25,1,1,1,0,0.08,0.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,11.18333333333333,21.6,115.88673621460511
20_01_19,BOS,Patrice Bergeron,14.166666666667,1,0,4,0,0.15,2.75,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,17.766666666667,18.4,62.138836772981946
20_01_19,PIT,Evgeni Malkin,18.683333333333,0,1,1,0,0.05,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,21.583333333332998,9.6,26.687258687259103
20_01_19,WPG,Blake Wheeler,15.583333333333,0,1,1,1,0.12,6.45,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.6,0.0,22.033333333333,12.799999999999999,34.85627836611247
20_01_19,PIT,Kris Letang,21.433333333333,0,1,2,4,0.11,1.7833333333333,0.0,0.0,0.0,0.0,0.0,0.98333333333333,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,24.19999999999963,17.6,43.63636363636431
20_01_19,PIT,Patric Hornqvist,14.716666666667,0,1,1,0,0.23,1.9666666666667,0.0,0.0,3.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,9.6,4.800000000000001,0.0,16.6833333333337,14.4,51.78821178821065
20_01_19,BOS,Brad Marchand,15.766666666667,0,1,0,0,0.0,2.75,0.0,0.0,1.0,0.0,0.12,0.85,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,19.366666666667,9.6,29.741824440619105
20_01_19,CHI,Jonathan Toews,14.116666666667,0,1,0,1,0.0,3.0666666666667,0.0,0.0,2.0,0.0,0.4,3.5166666666667,0.0,0.0,0.0,0.0,0.0,9.6,3.2,0.0,20.7000000000004,12.8,37.1014492753616
20_01_19,CHI,Patrick Kane,15.766666666667,0,1,4,0,0.26,3.0666666666667,0.0,0.0,2.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,14.4,3.2,0.0,18.833333333333698,17.6,56.07079646017591
