date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_11_23,BOS,Patrice Bergeron,C,11.016666666667,0,3,1,1,0.06,2.7833333333333,0.0,1.0,1.0,0.0,0.12,2.8666666666667,0.0,0.0,1.0,1.0,0.05,27.200000000000003,10.1,3.2,16.666666666667,40.50000000000001,145.79999999999714
19_11_23,CAR,Teuvo Teravainen,L,15.416666666667,0,3,0,0,0.26,2.85,0.0,0.0,2.0,0.0,0.22,1.25,0.0,0.0,0.0,0.0,0.0,24.0,3.2,0.0,19.516666666667,27.2,83.62083689154426
19_11_23,MTL,Artturi Lehkonen,L,12.816666666667,2,1,3,0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,2.9666666666667,0.0,0.0,1.0,0.0,0.13,36.8,0.0,1.6,15.933333333333701,38.4,144.6025104602477
19_11_23,MTL,Max Domi,C,13.616666666667,2,1,2,0,0.35,5.9666666666667,0.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,35.2,1.6,0.0,19.583333333333698,36.800000000000004,112.74893617021068
19_11_23,WPG,Blake Wheeler,R,12.55,1,1,4,1,0.16,3.8,0.0,0.0,0.0,0.0,0.0,1.6166666666667,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.9666666666667,28.0,93.50649350649333
19_11_23,BOS,Brad Marchand,C,12.333333333333,1,1,2,0,0.12,3.2833333333333,0.0,0.0,0.0,0.0,0.07,3.4833333333333,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,19.0999999999996,23.2,72.87958115183399
19_11_23,EDM,Zack Kassian,R,17.75,0,2,3,1,0.22,0.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,17.98333333333333,22.400000000000002,74.73586654309547
19_11_23,MTL,Ben Chiarot,D,20.616666666667,0,2,1,0,0.03,0.3,0.0,0.0,0.0,0.0,0.0,2.6666666666667,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,23.5833333333337,17.6,44.7773851590099
19_11_23,NSH,Austin Watson,L,12.433333333333,0,2,4,2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666667,0.0,0.0,0.0,0.0,0.0,25.599999999999998,0.0,0.0,13.8999999999997,25.599999999999998,110.50359712230454
19_11_23,N.J,Taylor Hall,L,12.85,1,1,1,0,0.52,4.85,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,21.6,1.6,0.0,17.7,23.200000000000003,78.64406779661017
