date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_02_09,WPG,Mark Scheifele,16.466666666667,0,2,4,1,0.33,6.0,0.0,0.0,1.0,0.0,0.22,0.2,0.0,0.0,0.0,0.0,0.0,24.0,1.6,0.0,22.666666666667,25.6,67.76470588235196
20_02_09,WPG,Kyle Connor,16.833333333333,1,1,4,0,1.08,6.3,0.0,0.0,0.0,0.0,0.0,1.45,1.0,0.0,1.0,0.0,0.31,26.4,0.0,15.6,24.583333333333,42.0,102.50847457627256
20_02_09,WPG,Patrik Laine,15.833333333333,1,1,1,1,0.31,6.2833333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,22.1166666666663,23.200000000000003,62.938960060287414
20_02_09,NYR,Filip Chytil,11.4,0,2,4,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,11.4,22.4,117.89473684210526
20_02_09,ANA,Ryan Getzlaf,17.166666666667,1,0,1,1,0.07,1.0333333333333,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,19.0500000000003,15.2,47.87401574803074
20_02_09,BOS,Patrice Bergeron,12.05,0,1,3,0,0.16,4.5666666666667,0.0,0.0,0.0,0.0,0.0,1.6166666666667,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,18.233333333333402,12.8,42.12065813528321
20_02_09,CHI,Jonathan Toews,13.566666666667,0,1,1,0,0.05,3.0333333333333,0.0,0.0,1.0,0.0,0.13,2.4833333333333,0.0,0.0,0.0,0.0,0.0,9.6,1.6,0.0,19.0833333333336,11.2,35.21397379912615
20_02_09,COL,Ian Cole,14.733333333333,0,1,3,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3833333333333,0.0,0.0,0.0,1.0,0.0,12.8,0.0,1.6,18.1166666666663,14.4,47.69089236430639
20_02_09,CHI,Patrick Kane,16.3,0,1,3,0,0.21,3.25,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,19.900000000000002,12.8,38.59296482412061
20_02_09,ANA,Michael Del Zotto,18.683333333333,0,1,2,0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,19.8166666666663,12.799999999999999,38.75525651808314
20_02_09,ANA,Adam Henrique,12.85,0,1,1,0,0.02,0.96666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.31666666666667,9.6,40.23282887077996
20_02_09,ANA,Jakob Silfverberg,15.333333333333,1,0,2,1,0.23,0.96666666666667,0.0,0.0,0.0,0.0,0.1,0.71666666666667,0.0,0.0,1.0,0.0,0.04,16.8,0.0,1.6,17.01666666666634,18.400000000000002,64.87757100881613
20_02_09,BUF,Johan Larsson,13.75,1,0,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,14.4,13.6,56.666666666666664
20_02_09,NYR,Greg McKegg,10.25,1,0,3,1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666667,0.0,0.0,0.0,0.0,0.0,18.400000000000002,0.0,0.0,11.5166666666667,18.400000000000002,95.86107091172188
20_02_09,NYR,Jesper Fast,17.733333333333,0,1,3,1,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,18.133333333333,14.4,47.647058823530294
20_02_09,BUF,Scott Wilson,13.85,0,1,1,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,13.85,9.6,41.588447653429604
20_02_09,CHI,Nick Seeler,12.866666666667,0,1,1,1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333,0.0,0.0,0.0,1.0,0.0,11.2,0.0,1.6,14.400000000000299,12.799999999999999,53.33333333333223
20_02_09,CHI,Brandon Saad,11.5,1,0,1,1,0.22,2.1,0.0,0.0,0.0,0.0,0.0,2.7166666666667,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,16.3166666666667,15.2,55.89376915219601
20_02_09,COL,Gabriel Landeskog,16.6,1,0,3,2,0.85,3.4,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.6,0.0,20.0,21.6,64.80000000000001
20_02_09,NYR,Ryan Strome,16.383333333333,0,1,5,0,0.28,1.4333333333333,0.0,0.0,1.0,0.0,0.04,1.7,0.0,0.0,0.0,0.0,0.0,16.0,1.6,0.0,19.5166666666663,17.6,54.10760034158941
20_02_09,ANA,Rickard Rakell,14.25,0,1,2,0,0.14,1.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.2833333333333,11.2,43.969465648855056
20_02_09,BOS,Torey Krug,16.6,1,0,4,1,0.2,5.3666666666667,0.0,0.0,2.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.2,0.0,21.9666666666667,23.2,63.36874051593313
20_02_09,NYR,Phillip Di Giuseppe,11.683333333333,0,1,3,0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,11.683333333333,12.8,65.73466476462384
20_02_09,ANA,Devin Shore,12.533333333333,0,1,1,0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,12.533333333333,9.6,45.95744680851186
20_02_09,DET,Andreas Athanasiou,17.266666666667,1,0,3,1,1.08,3.1666666666667,1.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,14.1,0.0,20.4333333333337,32.5,95.43230016313044
20_02_09,CHI,Dominik Kubalik,12.466666666667,1,0,3,0,0.65,2.3333333333333,0.0,0.0,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,16.8,1.6,0.0,14.850000000000302,18.400000000000002,74.34343434343285
20_02_09,WPG,Andrew Copp,14.35,1,0,4,0,0.24,2.8333333333333,0.0,0.0,0.0,0.0,0.0,2.5666666666667,0.0,1.0,2.0,1.0,0.27,18.4,0.0,14.799999999999999,19.75,33.199999999999996,100.86075949367088
20_02_09,DET,Adam Erne,10.216666666667,0,1,0,1,0.03,2.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,12.2333333333337,9.6,47.08446866484872
20_02_09,COL,J.T. Compher,13.05,0,1,2,2,0.08,1.05,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,0.0,16.950000000000003,14.399999999999999,50.973451327433615
20_02_09,WPG,Josh Morrissey,18.1,0,1,0,0,0.02,2.7166666666667,0.0,0.0,0.0,0.0,0.0,2.5833333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,23.400000000000002,8.0,20.51282051282051
