date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
21_02_14,PIT,Sidney Crosby,C,16.083333333333,1.0,1.0,3.0,1.0,0.92,2.0666666666667,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,1.6,0.0,18.1499999999997,28.000000000000004,92.56198347107592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Bryan Rust,R,18.083333333333,1.0,1.0,5.0,0.0,0.33,2.0666666666667,1.0,0.0,1.0,0.0,0.26,0.46666666666667,0.0,0.0,0.0,0.0,0.0,28.0,14.1,0.0,20.61666666666637,42.1,122.52223120452885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Cody Ceci,D,14.883333333333,0.0,2.0,3.0,3.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,17.0666666666663,25.6,90.00000000000193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Jake Guentzel,L,16.166666666667,1.0,1.0,2.0,0.0,0.26,2.0666666666667,0.0,1.0,2.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,23.2,11.7,0.0,18.233333333333697,34.9,114.84460694698126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,WSH,Alex Ovechkin,L,20.566666666667,0.0,1.0,1.0,1.0,0.16,5.2,0.0,0.0,2.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,11.2,3.2,0.0,25.766666666667,14.399999999999999,33.53169469598921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Kris Letang,D,20.533333333333,0.0,1.0,2.0,2.0,0.11,2.0666666666667,0.0,1.0,0.0,0.0,0.0,1.1166666666667,0.0,0.0,0.0,0.0,0.0,14.399999999999999,8.5,0.0,23.716666666666402,22.9,57.933942375264174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,WSH,Nicklas Backstrom,C,18.333333333333,1.0,0.0,1.0,0.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,21.333333333333,13.6,38.2500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,VGK,Max Pacioretty,L,14.866666666667,1.0,0.0,4.0,0.0,0.6,3.2333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,18.1000000000003,18.4,60.99447513812053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,WSH,John Carlson,D,23.033333333333,0.0,1.0,2.0,1.0,0.08,3.0833333333333,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,0.0,0.0,0.0,12.799999999999999,0.0,0.0,27.333333333333,12.799999999999999,28.097560975610094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Mike Matheson,D,20.6,0.0,1.0,3.0,1.0,0.1,0.38333333333333,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,21.91666666666666,14.4,39.42205323193918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_02_14,PIT,Chad Ruhwedel,D,13.183333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.283333333333,8.0,31.406761177754234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
