date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_11_16,BUF,Jack Eichel,C,17.116666666667,4.0,0.0,5.0,0.0,0.46,2.7666666666667,0.0,0.0,0.0,0.0,0.0,0.066666666666667,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,19.95000000000037,56.0,168.42105263157583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,DAL,Tyler Seguin,C,16.566666666667,1.0,2.0,7.0,0.0,0.57,1.8166666666667,0.0,0.0,0.0,0.0,0.0,0.13333333333333,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,18.516666666667028,39.2,127.02070207020456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,COL,Cale Makar,D,16.866666666667,0.0,3.0,0.0,3.0,0.0,6.0333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,8.5,0.0,22.9000000000003,37.3,97.72925764192011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,PIT,Dominik Kahun,C,11.266666666667,2.0,1.0,2.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,11.266666666667,35.2,187.45562130176964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,ANA,Ryan Getzlaf,C,12.25,1.0,1.0,1.0,3.0,0.05,3.7333333333333,0.0,0.0,1.0,0.0,0.03,1.4666666666667,0.0,0.0,0.0,1.0,0.0,26.400000000000002,1.6,1.6,17.45,29.600000000000005,101.7765042979943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,WPG,Blake Wheeler,R,13.933333333333,0.0,2.0,0.0,1.0,0.1,2.0833333333333,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,17.9166666666663,17.6,58.939534883722146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,CHI,Jonathan Toews,C,13.75,0.0,2.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.41666666666667,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,14.56666666666667,17.6,72.49427917620136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,DAL,Jamie Benn,L,14.916666666667,1.0,1.0,4.0,1.0,0.15,2.0166666666667,0.0,0.0,0.0,0.0,0.09,0.75,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17.6833333333337,28.0,95.00471253534204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,S.J,Logan Couture,C,13.266666666667,0.0,2.0,2.0,1.0,0.22,2.8166666666667,0.0,1.0,1.0,0.0,0.15,2.5166666666667,0.0,0.0,0.0,1.0,0.0,20.8,10.1,1.6,18.6000000000004,32.5,104.8387096774171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_11_16,CHI,Patrick Kane,R,16.25,1.0,1.0,2.0,0.0,0.08,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,17.85,23.2,77.98319327731092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
