date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
19_10_18,PIT,Patric Hornqvist,R,14.533333333333,1,2,3,1,0.18,2.9166666666667,0.0,0.0,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,34.4,1.6,0.0,17.449999999999697,36.0,123.78223495702221
19_10_18,COL,Joonas Donskoi,R,15.283333333333,1,2,3,3,0.43,1.9,0.0,0.0,0.0,0.0,0.0,1.8333333333333,0.0,0.0,0.0,0.0,0.0,37.599999999999994,0.0,0.0,19.0166666666663,37.599999999999994,118.63277826468237
19_10_18,COL,Andre Burakovsky,L,13.083333333333,2,1,4,0,0.34,1.4333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,0.0,14.5166666666663,38.4,158.71412169920032
19_10_18,PIT,Kris Letang,D,21.1,2,0,5,1,0.33,3.0666666666667,0.0,0.0,0.0,0.0,0.0,0.78333333333333,0.0,0.0,0.0,0.0,0.0,33.6,0.0,0.0,24.95000000000003,33.6,80.80160320641274
19_10_18,COL,Ian Cole,D,15.783333333333,0,2,2,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.5166666666667,0.0,0.0,0.0,2.0,0.0,20.8,0.0,3.2,19.2999999999997,24.0,74.61139896373174
19_10_18,WSH,John Carlson,D,19.066666666667,0,2,1,1,0.01,4.1833333333333,0.0,1.0,0.0,0.0,0.0,1.9666666666667,0.0,0.0,0.0,0.0,0.0,19.200000000000003,8.5,0.0,25.216666666667,27.700000000000003,65.90879048248428
19_10_18,DAL,John Klingberg,D,23.666666666667,1,1,4,1,0.06,0.9,0.0,0.0,0.0,0.0,0.03,0.56666666666667,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,25.133333333333667,28.0,66.84350132625906
19_10_18,FLA,Jonathan Huberdeau,C,14.833333333333,2,0,7,0,0.43,5.1166666666667,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,35.2,1.6,0.0,19.9499999999997,36.800000000000004,110.67669172932499
19_10_18,EDM,Darnell Nurse,D,20.766666666667,0,2,5,2,0.13,0.43333333333333,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.0,22.40000000000033,27.2,72.85714285714178
19_10_18,ANA,Ryan Getzlaf,C,15.533333333333,0,1,1,0,0.01,0.78333333333333,0.0,0.0,0.0,0.0,0.0,0.83333333333333,0.0,0.0,0.0,1.0,0.0,9.6,0.0,1.6,17.149999999999658,11.2,39.18367346938854
19_10_18,WSH,Alex Ovechkin,L,16.9,0,1,7,0,0.99,4.4333333333333,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,19.200000000000003,1.6,0.0,21.3333333333333,20.800000000000004,58.50000000000011
19_10_18,DET,Mike Green,D,20.483333333333,1,0,3,2,0.14,0.13333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.61666666666633,20.0,58.205335489087446
19_10_18,EDM,James Neal,L,16.183333333333,1,0,4,0,0.35,3.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,19.183333333333,18.4,57.54995655951446
19_10_18,FLA,Anton Stralman,D,18.05,0,1,3,1,0.14,0.033333333333333,0.0,0.0,0.0,0.0,0.0,3.4166666666667,0.0,1.0,0.0,0.0,0.0,14.4,0.0,10.0,21.500000000000032,24.4,68.09302325581385
19_10_18,CHI,Jonathan Toews,C,13.416666666667,1,0,2,1,0.25,4.9833333333333,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,1.0,0.0,0.04,16.8,0.0,1.6,22.1000000000003,18.400000000000002,49.95475113122105
19_10_18,DAL,Jamie Benn,L,13.983333333333,0,1,0,0,0.03,0.78333333333333,0.0,0.0,0.0,0.0,0.0,0.33333333333333,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.09999999999966,8.0,31.788079470199392
19_10_18,CHI,Patrick Kane,R,15.95,0,1,5,0,0.52,5.1666666666667,0.0,1.0,4.0,0.0,0.36,0.2,0.0,0.0,0.0,0.0,0.0,16.0,14.9,0.0,21.3166666666667,30.9,86.97419859265038
19_10_18,WSH,Carl Hagelin,L,11.366666666667,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.0,0.0,0.07,8.0,0.0,1.6,14.866666666667,9.6,38.74439461883321
19_10_18,ANA,Michael Del Zotto,D,16.766666666667,0,1,0,1,0.0,0.96666666666667,0.0,0.0,0.0,0.0,0.0,0.38333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,18.116666666666998,9.6,31.793928242869704
19_10_18,ANA,Adam Henrique,C,15.166666666667,1,0,3,2,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,15.966666666667,20.0,75.15657620041597
