date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_12_12,ARI,Vinnie Hinostroza,R,11.6,0.0,3.0,1.0,1.0,0.04,0.86666666666667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,27.200000000000003,0.0,0.0,12.71666666666667,27.200000000000003,128.33551769331584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,NYR,Artemi Panarin,L,13.233333333333,3.0,0.0,4.0,0.0,0.62,3.9333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,8.5,0.0,17.166666666666302,50.9,177.902912621363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,MIN,Eric Staal,C,19.15,1.0,1.0,1.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,19.15,23.200000000000003,72.6892950391645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,ARI,Brad Richardson,C,11.0,1.0,1.0,2.0,1.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,13.7333333333333,24.8,108.34951456310705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,EDM,James Neal,L,17.133333333333,1.0,1.0,2.0,1.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,17.21666666666633,24.8,86.42787996127953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,CGY,Travis Hamonic,D,20.15,1.0,1.0,1.0,3.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.6833333333333,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,21.8333333333333,26.400000000000002,72.5496183206108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,TOR,John Tavares,C,19.45,1.0,1.0,3.0,2.0,0.42,3.6333333333333,0.0,0.0,2.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.2,0.0,23.0833333333333,31.2,81.09747292418784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,NYR,Chris Kreider,L,14.183333333333,0.0,2.0,2.0,1.0,0.07,4.3833333333333,0.0,0.0,3.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,20.8,4.800000000000001,0.0,18.5666666666663,25.6,82.72890484739841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,MIN,Jason Zucker,L,17.783333333333,1.0,1.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,17.783333333333,23.200000000000003,78.27553889409707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,NYR,Jesper Fast,R,12.783333333333,1.0,1.0,4.0,0.0,0.35,0.18333333333333,0.0,0.0,0.0,0.0,0.0,1.2666666666667,0.0,0.0,0.0,0.0,0.0,26.4,0.0,0.0,14.233333333333029,26.4,111.28805620609137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,CGY,Johnny Gaudreau,L,14.766666666667,2.0,0.0,3.0,0.0,0.3,0.68333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,15.45000000000033,28.8,111.84466019417238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,WPG,Mark Scheifele,C,20.716666666667,0.0,2.0,3.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,23.266666666667,24.0,61.891117478509145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,NYR,Brady Skjei,D,18.116666666667,0.0,2.0,0.0,0.0,0.0,0.18333333333333,0.0,0.0,0.0,0.0,0.0,0.71666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.016666666667,16.0,50.48203330411831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,STL,Oskar Sundqvist,C,13.4,1.0,1.0,3.0,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,3.1833333333333,0.0,0.0,1.0,0.0,0.06,26.400000000000002,0.0,1.6,16.5833333333333,28.000000000000004,101.3065326633168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,MIN,Carson Soucy,D,18.316666666667,0.0,2.0,1.0,0.0,0.03,0.083333333333333,0.0,0.0,0.0,0.0,0.0,0.56666666666667,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,18.966666666667003,17.6,55.67662565904998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,CGY,Sean Monahan,C,15.25,0.0,2.0,3.0,0.0,0.28,1.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,16.7166666666667,20.8,74.65603190428698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,BUF,Sam Reinhart,C,19.216666666667,0.0,2.0,3.0,0.0,0.05,1.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,20.6833333333337,20.8,60.33843674455977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,ARI,Christian Dvorak,C,14.633333333333,0.0,2.0,0.0,0.0,0.07,4.7166666666667,0.0,0.0,2.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,0.0,19.3499999999997,19.2,59.534883720931155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,WPG,Kyle Connor,L,18.45,2.0,0.0,8.0,0.0,0.46,1.25,0.0,0.0,0.0,0.0,0.0,2.1833333333333,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,21.883333333333297,36.8,100.89870525514105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,BUF,Jack Eichel,C,21.466666666667,2.0,0.0,3.0,2.0,0.23,1.4666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,22.9333333333337,32.0,83.72093023255681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,MIN,Jordan Greenway,L,14.433333333333,1.0,1.0,3.0,1.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,14.433333333333,26.400000000000002,109.74595842956374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,TOR,Mitchell Marner,R,20.15,1.0,1.0,4.0,1.0,0.22,3.75,0.0,0.0,1.0,0.0,0.15,0.98333333333333,0.0,0.0,0.0,0.0,0.0,28.0,1.6,0.0,24.88333333333333,29.6,71.37307434695245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,MIN,Luke Kunin,C,15.433333333333,1.0,1.0,1.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666667,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,15.79999999999967,21.6,82.02531645569792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,ARI,Clayton Keller,R,10.666666666667,2.0,0.0,7.0,0.0,0.42,5.3333333333333,0.0,0.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,35.2,8.0,0.0,16.0000000000003,43.2,161.999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,BOS,Zdeno Chara,D,15.316666666667,0.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0166666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,17.3333333333337,9.6,33.23076923076853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_12,S.J,Joe Thornton,C,13.466666666667,0.0,1.0,0.0,1.0,0.0,1.9166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,15.3833333333337,9.6,37.44312026002078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
