date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
19_12_05,MIN,Mats Zuccarello,R,11.416666666667,1.0,2.0,2.0,0.0,0.17,2.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,13.4833333333337,31.2,138.83807169344493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,MIN,Jason Zucker,L,14.95,1.0,1.0,2.0,1.0,0.15,2.0666666666667,0.0,0.0,0.0,0.0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,17.050000000000033,24.8,87.2727272727271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,MIN,Jonas Brodin,D,20.866666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,23.516666666667,17.6,44.904323175052525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,MIN,Carson Soucy,D,18.616666666667,1.0,1.0,1.0,3.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.4333333333333,0.0,0.0,1.0,1.0,0.12,26.400000000000002,0.0,3.2,21.050000000000303,29.6,84.37054631828858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,CAR,Warren Foegele,L,16.016666666667,0.0,2.0,1.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,19.200000000000003,0.0,0.0,16.95000000000033,19.200000000000003,67.9646017699102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,BUF,Victor Olofsson,L,15.75,0.0,2.0,1.0,0.0,0.1,7.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,23.4166666666667,17.6,45.09608540925261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,T.B,Erik Cernak,D,11.933333333333,1.0,1.0,2.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.8833333333333,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,13.8166666666663,23.2,100.74788902292185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,CAR,Andrei Svechnikov,R,17.283333333333,1.0,1.0,3.0,1.0,0.24,3.0166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,20.299999999999702,26.400000000000002,78.02955665024746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,S.J,Joe Thornton,C,12.55,0.0,1.0,1.0,0.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.15,9.6,40.706713780918726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_12_05,MIN,Eric Staal,C,16.1,0.0,1.0,0.0,0.0,0.0,2.0666666666667,0.0,0.0,0.0,0.0,0.07,0.55,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,18.7166666666667,8.0,25.645592163846793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
