date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60,SA,SV,GA,SV%,GSAA,xGA,xGSAA,win,SO
20_01_12,TOR,Zach Hyman,L,16.266666666667,1.0,2.0,1.0,0.0,0.14,2.7,0.0,0.0,1.0,0.0,0.1,1.1666666666667,0.0,0.0,0.0,0.0,0.0,29.6,1.6,0.0,20.1333333333337,31.200000000000003,92.98013245032945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,FLA,Vincent Trocheck,C,15.183333333333,1.0,2.0,2.0,1.0,0.11,0.76666666666667,0.0,0.0,1.0,0.0,0.18,0.91666666666667,0.0,0.0,0.0,0.0,0.0,32.8,1.6,0.0,16.86666666666634,34.4,122.37154150197864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,N.J,Andy Greene,D,17.616666666667,1.0,1.0,1.0,4.0,0.02,0.033333333333333,0.0,0.0,0.0,0.0,0.0,1.2166666666667,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18.866666666667033,28.0,89.04593639575799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,ARI,Taylor Hall,L,16.483333333333,1.0,1.0,2.0,1.0,0.17,4.2166666666667,0.0,0.0,0.0,0.0,0.0,0.68333333333333,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,21.38333333333303,24.8,69.58690568979054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,FLA,Brett Connolly,R,13.766666666667,0.0,2.0,3.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,0.0,13.766666666667,20.8,90.6537530266322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,N.J,Miles Wood,L,8.6833333333333,1.0,1.0,2.0,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,8.6833333333333,24.8,171.3627639155477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,FLA,Aleksander Barkov,C,14.75,1.0,1.0,3.0,1.0,0.28,1.6166666666667,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,1.0,0.0,0.0,0.0,26.400000000000002,0.0,10.0,17.433333333333398,36.400000000000006,125.27724665391925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,VAN,Bo Horvat,C,13.266666666667,2.0,0.0,4.0,1.0,0.64,5.65,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.6,0.0,18.916666666667,33.6,106.57268722466775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,BUF,Curtis Lazar,C,7.55,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.5166666666667,16.0,91.28367670364472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_01_12,TOR,Mitchell Marner,R,15.766666666667,2.0,0.0,5.0,0.0,0.54,2.6333333333333,0.0,0.0,0.0,0.0,0.0,1.0666666666667,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,19.466666666667,32.0,98.63013698629969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
