date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_03_08,ANA,Jakob Silfverberg,R,14.45,2,1,5,0,0.31,4.05,0.0,0.0,0.0,0.0,0.0,1.2333333333333,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,19.7333333333333,40.0,121.62162162162184
20_03_08,ANA,Rickard Rakell,L,13.816666666667,0,3,2,0,0.27,4.45,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,27.2,1.6,0.0,18.266666666667,28.8,94.59854014598368
20_03_08,DET,Tyler Bertuzzi,L,18.6,1,2,2,0,0.19,2.8,0.0,1.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,31.2,8.5,0.0,21.400000000000002,39.7,111.30841121495327
20_03_08,DET,Anthony Mantha,R,17.433333333333,0,3,2,0,0.14,2.8,1.0,0.0,1.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,27.2,14.1,0.0,20.233333333333,41.3,122.47116968698717
20_03_08,CAR,Morgan Geekie,C,7.5,2,1,2,4,0.28,1.75,0.0,0.0,0.0,0.0,0.0,1.1166666666667,0.0,0.0,0.0,0.0,0.0,41.6,0.0,0.0,10.3666666666667,41.6,240.77170418006355
20_03_08,CAR,Justin Williams,R,9.5,2,0,4,0,0.55,2.55,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.6,0.0,12.05,32.0,159.33609958506224
20_03_08,CAR,Jordan Staal,C,8.8333333333333,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6666666666667,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.5,16.0,71.11111111111111
20_03_08,VGK,Nick Holden,D,13.116666666667,1,1,1,1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,13.566666666666999,23.200000000000003,102.60442260442011
20_03_08,STL,Jaden Schwartz,L,13.516666666667,0,2,2,0,0.29,2.25,0.0,0.0,0.0,0.0,0.0,0.41666666666667,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,16.18333333333367,19.2,71.18434603501396
20_03_08,COL,Gabriel Landeskog,L,17.0,1,1,2,0,0.48,5.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,8.5,0.0,22.1,31.7,86.06334841628959
20_03_08,COL,Vladislav Namestnikov,C,16.3,1,1,1,2,0.13,1.7666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,18.066666666666702,24.8,82.361623616236
20_03_08,T.B,Yanni Gourde,C,12.316666666667,0,2,0,0,0.0,1.05,0.0,0.0,1.0,0.0,0.1,0.31666666666667,0.0,0.0,0.0,0.0,0.0,16.0,1.6,0.0,13.683333333333671,17.6,77.1741778319104
20_03_08,MIN,Alex Galchenyuk,C,15.55,1,1,1,1,0.08,0.41666666666667,0.0,0.0,0.0,0.0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,23.200000000000003,0.0,0.0,16.18333333333334,23.200000000000003,86.01441812564364
20_03_08,CAR,Jordan Martinook,L,8.35,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2333333333333,0.0,0.0,1.0,0.0,0.1,16.0,0.0,1.6,11.5833333333333,17.6,91.16546762589955
20_03_08,COL,Nathan MacKinnon,C,17.083333333333,0,2,0,0,0.1,4.75,1.0,0.0,2.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.7,0.0,21.833333333333,31.7,87.11450381679522
20_03_08,CAR,Haydn Fleury,D,15.75,0,2,1,3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,22.400000000000002,0.0,0.0,21.4,22.400000000000002,62.803738317757016
20_03_08,DET,Dylan Larkin,C,19.6,1,1,5,1,0.33,2.8,0.0,1.0,1.0,0.0,0.05,1.25,0.0,0.0,0.0,0.0,0.0,29.6,10.1,0.0,23.650000000000002,39.7,100.71881606765328
20_03_08,PIT,Patrick Marleau,C,12.316666666667,1,0,2,0,0.15,4.3333333333333,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,18.000000000000302,15.2,50.66666666666581
20_03_08,ANA,Ryan Getzlaf,C,15.35,0,1,0,0,0.09,2.15,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,8.0,1.6,0.0,17.6,9.6,32.72727272727273
20_03_08,VGK,Ryan Reaves,R,9.8,0,1,1,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,9.8,9.6,58.77551020408163
20_03_08,COL,Erik Johnson,D,17.483333333333,0,1,0,0,0.01,1.75,0.0,0.0,0.0,0.0,0.07,4.65,0.0,0.0,1.0,1.0,0.04,8.0,0.0,3.2,23.883333333333,11.2,28.1367759944177
20_03_08,CGY,Milan Lucic,L,15.7,1,0,2,2,0.11,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,8.5,0.0,16.15,26.9,99.93808049535605
20_03_08,T.B,Pat Maroon,L,12.55,1,0,2,0,0.45,0.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,13.416666666666671,15.2,67.97515527950307
20_03_08,STL,Robert Bortuzzo,D,8.4666666666667,1,0,2,1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,4.7833333333333,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,13.25,16.8,76.07547169811322
20_03_08,VGK,Alec Martinez,D,20.433333333333,0,1,1,4,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,20.433333333333,16.0,46.982055464927356
20_03_08,STL,Alex Pietrangelo,D,20.083333333333,1,0,5,2,0.18,2.25,0.0,0.0,0.0,0.0,0.03,2.5833333333333,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,24.916666666666302,23.2,55.86622073578677
20_03_08,T.B,Luke Schenn,D,12.883333333333,0,1,2,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.61666666666667,0.0,0.0,1.0,0.0,0.0,11.2,0.0,1.6,13.499999999999671,12.799999999999999,56.88888888889027
20_03_08,CAR,Jake Gardiner,D,13.283333333333,0,1,2,0,0.03,2.35,1.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,15.7,0.0,15.633333333332999,26.9,103.24093816631351
20_03_08,STL,Brayden Schenn,C,13.133333333333,0,1,1,0,0.09,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,15.383333333333,9.6,37.44312026002248
20_03_08,VGK,Reilly Smith,R,15.166666666667,0,1,2,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.76666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,15.93333333333367,11.2,42.17573221757233
20_03_08,VGK,Brandon Pirri,C,13.533333333333,0,1,1,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,13.533333333333,9.6,42.56157635468085
20_03_08,MIN,Marcus Foligno,L,13.05,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.850000000000001,8.0,32.323232323232325
20_03_08,CBJ,David Savard,D,19.616666666667,0,1,2,4,0.11,1.4333333333333,0.0,0.0,1.0,0.0,0.06,1.0333333333333,0.0,0.0,0.0,0.0,0.0,17.6,1.6,0.0,22.083333333333602,19.200000000000003,52.16603773584843
20_03_08,MIN,Mats Zuccarello,R,14.933333333333,1,0,1,0,0.15,0.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,15.34999999999967,13.6,53.15960912052232
20_03_08,COL,Joonas Donskoi,R,13.383333333333,1,0,1,0,0.11,1.4166666666667,0.0,0.0,0.0,0.0,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,15.01666666666637,13.6,54.3396226415105
