date,team,name,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_03_03,ANA,Danton Heinen,12.65,1,0,4,1,0.72,3.35,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,16.0,20.0,75.0
20_03_03,CHI,Matthew Highmore,8.7166666666667,0,1,1,0,0.09,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18,9.6,0.0,1.6,9.93333333333337,11.2,67.65100671140914
20_03_03,WPG,Kyle Connor,19.416666666667,1,0,3,0,0.21,3.6333333333333,1.0,0.0,1.0,0.0,0.33,1.2,0.0,1.0,0.0,0.0,0.0,16.8,14.1,10.0,24.2500000000003,40.9,101.19587628865854
20_03_03,VGK,Nicolas Roy,13.066666666667,0,1,0,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.4666666666667,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,14.533333333333701,9.6,39.633027522934775
20_03_03,OTT,Thomas Chabot,19.466666666667,0,1,1,1,0.08,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,24.716666666667,11.2,27.18813216453099
20_03_03,T.B,Mitchell Stephens,10.133333333333,1,0,1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,10.56666666666633,13.6,77.22397476340939
20_03_03,TOR,Mitchell Marner,16.416666666667,1,0,1,1,0.05,3.5166666666667,0.0,0.0,0.0,0.0,0.07,1.5666666666667,0.0,0.0,1.0,0.0,0.08,15.2,0.0,1.6,21.500000000000398,16.8,46.88372093023169
20_03_03,ANA,Jacob Larsson,17.3,0,1,3,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,18.05,12.8,42.54847645429363
20_03_03,MIN,Joel Eriksson Ek,10.633333333333,0,1,2,1,0.13,1.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,1.0,0.0,12.799999999999999,0.0,1.6,15.533333333333001,14.399999999999999,55.622317596567704
20_03_03,BOS,Jake DeBrusk,15.666666666667,1,0,3,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,15.666666666667,16.8,64.34042553191352
20_03_03,PIT,John Marino,15.4,1,0,1,1,0.02,2.0833333333333,0.0,0.0,0.0,0.0,0.0,3.4333333333333,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,20.9166666666666,15.2,43.60159362549815
20_03_03,MIN,Luke Kunin,9.7166666666667,1,0,3,2,0.44,5.1,0.0,0.0,0.0,0.0,0.12,0.16666666666667,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.98333333333337,20.0,80.08898776418224
20_03_03,OTT,Nikita Zaitsev,18.583333333333,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4666666666667,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,24.049999999999702,11.2,27.941787941788288
20_03_03,CHI,Drake Caggiula,12.766666666667,1,0,2,0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,1.0,0.0,0.09,15.2,0.0,1.6,14.216666666666999,16.8,70.90269636576622
20_03_03,CHI,Lucas Carlsson,16.516666666667,0,1,0,1,0.0,0.21666666666667,0.0,0.0,0.0,0.0,0.0,0.18333333333333,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,16.916666666667,9.6,34.049261083743176
20_03_03,CHI,David Kampf,9.5666666666667,1,0,3,0,0.22,0.21666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666667,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,11.45000000000007,16.8,88.03493449781605
20_03_03,TOR,Calle Rosen,15.033333333333,0,1,1,0,0.03,1.5666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,16.5999999999997,9.6,34.698795180723515
20_03_03,S.J,Radim Simek,18.266666666667,1,0,4,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8166666666667,0.0,0.0,0.0,0.0,0.0,21.599999999999998,0.0,0.0,21.083333333333698,21.599999999999998,61.470355731224224
20_03_03,OTT,Brady Tkachuk,14.916666666667,1,0,4,0,0.19,4.2,0.0,0.0,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.6,0.0,19.116666666667,20.0,62.77244986922297
20_03_03,CHI,Kirby Dach,12.733333333333,0,1,2,0,0.06,0.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,13.14999999999967,11.2,51.10266159695945
20_03_03,BOS,Zdeno Chara,20.383333333333,0,0,1,3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333,0.0,0.0,0.0,1.0,0.0,6.4,0.0,1.6,21.9166666666663,8.0,21.901140684411015
20_03_03,S.J,Joe Thornton,13.566666666667,0,0,1,0,0.06,2.1833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,15.7500000000003,1.6,6.095238095237979
20_03_03,OTT,Ron Hainsey,17.55,0,0,3,0,0.06,0.53333333333333,0.0,0.0,0.0,0.0,0.0,6.6666666666667,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,24.750000000000032,4.800000000000001,11.636363636363622
20_03_03,TOR,Jason Spezza,9.75,0,0,1,0,0.11,2.1666666666667,0.0,0.0,1.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,11.9166666666667,3.2,16.111888111888067
20_03_03,MIN,Mikko Koivu,8.2333333333333,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2166666666667,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,11.450000000000001,1.6,8.384279475982533
20_03_03,NYI,Johnny Boychuk,11.966666666667,0,0,2,1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,11.966666666667,4.800000000000001,24.066852367687353
20_03_03,STL,Alexander Steen,10.583333333333,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166666666667,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,12.6999999999997,3.2,15.11811023622083
20_03_03,T.B,Braydon Coburn,13.8,0,0,5,1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,13.8,9.6,41.73913043478261
20_03_03,ANA,Ryan Getzlaf,12.75,0,0,2,2,0.27,4.1166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,16.8666666666667,6.4,22.76679841897229
20_03_03,S.J,Brent Burns,19.083333333333,0,0,0,1,0.05,2.1833333333333,0.0,1.0,2.0,0.0,0.08,3.05,0.0,0.0,0.0,0.0,0.0,1.6,11.7,0.0,24.316666666666304,13.299999999999999,32.81699794379761
20_03_03,DAL,Corey Perry,10.65,0,0,2,0,0.23,5.0,0.0,0.0,1.0,0.0,0.24,0.6,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,16.25,4.800000000000001,17.723076923076924
20_03_03,BOS,Patrice Bergeron,11.683333333333,0,0,2,1,0.19,2.6166666666667,0.0,0.0,1.0,0.0,0.03,0.56666666666667,0.0,0.0,0.0,0.0,0.0,4.800000000000001,1.6,0.0,14.866666666666369,6.4,25.829596412556572
20_03_03,MTL,Shea Weber,18.516666666667,0,0,2,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,21.866666666667,3.2,8.780487804877914
20_03_03,ANA,David Backes,11.133333333333,0,0,2,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,11.133333333333,3.2,17.245508982036444
20_03_03,DAL,Joe Pavelski,8.2,0,0,1,0,0.03,5.6833333333333,0.0,0.0,0.0,0.0,0.0,0.033333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,13.916666666666632,1.6,6.898203592814388
20_03_03,DAL,Alexander Radulov,9.8166666666667,0,0,3,0,0.45,5.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,8.5,0.0,15.7166666666667,13.3,50.77412513255557
20_03_03,N.J,Travis Zajac,13.016666666667,0,0,1,0,0.13,2.3333333333333,0.0,0.0,1.0,0.0,0.16,1.1666666666667,0.0,0.0,0.0,1.0,0.0,1.6,1.6,1.6,16.516666666667,4.800000000000001,17.436932391523364
20_03_03,DAL,Blake Comeau,12.966666666667,0,0,3,0,0.34,0.18333333333333,0.0,0.0,1.0,0.0,0.14,2.6333333333333,0.0,0.0,0.0,0.0,0.0,4.800000000000001,1.6,0.0,15.78333333333363,6.4,24.329461457232913
20_03_03,BOS,David Krejci,15.95,0,0,1,1,0.17,0.85,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,16.8,4.800000000000001,17.142857142857146
20_03_03,DAL,Andrej Sekera,10.55,0,0,1,0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,1.0,1.0,0.0,1.6,0.0,3.2,16.1,4.800000000000001,17.888198757763977
20_03_03,VGK,Paul Stastny,12.183333333333,0,0,1,0,0.27,0.83333333333333,0.0,0.0,0.0,0.0,0.0,3.2333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,16.24999999999963,1.6,5.907692307692443
20_03_03,OTT,Bobby Ryan,13.783333333333,0,0,2,0,0.11,3.2666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,17.0499999999997,3.2,11.26099706744888
20_03_03,PIT,Jack Johnson,9.0833333333333,0,0,1,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,10.01666666666663,3.2,19.168053244592414
20_03_03,NYR,Marc Staal,18.383333333333,0,0,1,1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.88333333333333,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,19.266666666666328,3.2,9.965397923875608
20_03_03,DAL,Andrew Cogliano,11.583333333333,0,0,0,1,0.0,0.083333333333333,0.0,0.0,0.0,0.0,0.0,2.1333333333333,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,13.799999999999631,1.6,6.956521739130621
20_03_03,EDM,James Neal,9.2,0,0,1,1,0.07,2.1,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,0.0,11.299999999999999,4.800000000000001,25.486725663716822
20_03_03,EDM,Kris Russell,10.55,0,0,2,1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,5.0666666666667,0.0,0.0,0.0,1.0,0.0,4.800000000000001,0.0,1.6,15.616666666666701,6.4,24.589114194236874
20_03_03,PIT,Patric Hornqvist,12.833333333333,0,0,4,2,0.39,3.9333333333333,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,1.6,0.0,16.7666666666663,11.200000000000001,40.07952286282394
20_03_03,NYI,Andy Greene,18.466666666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.466666666667,0.0,0.0
20_03_03,NYI,Leo Komarov,10.933333333333,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,10.933333333333,3.2,17.560975609756635
20_03_03,NYI,Cal Clutterbuck,11.0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
20_03_03,NYI,Derick Brassard,10.266666666667,0,0,0,0,0.0,2.9833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2500000000003,0.0,0.0
20_03_03,OTT,Artem Anisimov,0.53333333333333,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53333333333333,0.0,0.0
20_03_03,CHI,Jonathan Toews,14.816666666667,0,0,1,0,0.1,3.2166666666667,0.0,0.0,1.0,0.0,0.29,1.75,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,19.7833333333337,3.2,9.70513900589704
