date,team,name,position,evTOI,evG,evA,evSH,evBkS,evixG,ppTOI,ppG,ppA,ppSH,ppBkS,ppixG,pkTOI,pkG,pkA,pkSH,pkBkS,pkixG,evFP,ppFP,pkFP,TOI,FP,FP/60
20_03_01,CGY,Mark Giordano,D,17.7,0,2,2,1,0.08,0.23333333333333,0.0,1.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,20.8,8.5,0.0,20.98333333333333,29.3,83.78077839555203
20_03_01,WSH,Alex Ovechkin,L,14.683333333333,1,1,3,1,0.22,1.8666666666667,1.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,26.400000000000002,14.1,0.0,16.5499999999997,40.5,146.82779456193623
20_03_01,CBJ,Riley Nash,C,12.65,1,1,3,1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.93333333333333,0.0,0.0,0.0,0.0,0.0,26.400000000000002,0.0,0.0,13.58333333333333,26.400000000000002,116.61349693251537
20_03_01,WSH,Evgeny Kuznetsov,C,14.466666666667,0,2,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.466666666667003,16.0,58.299595141699214
20_03_01,VAN,J.T. Miller,C,15.883333333333,1,1,4,0,0.34,3.1333333333333,0.0,1.0,1.0,0.0,0.04,1.9,0.0,0.0,0.0,0.0,0.0,26.4,10.1,0.0,20.9166666666663,36.5,104.70119521912534
20_03_01,L.A,Ben Hutton,D,17.983333333333,0,2,0,2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,18.983333333333,19.2,60.68481123792906
20_03_01,VAN,Elias Pettersson,C,14.833333333333,1,1,3,0,0.19,3.1333333333333,0.0,1.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,24.8,10.1,0.0,17.9666666666663,34.9,116.54916512059607
20_03_01,WSH,Ilya Kovalchuk,L,11.483333333333,0,1,2,0,0.16,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,12.333333333333,11.2,54.486486486487955
20_03_01,MIN,Ryan Suter,D,17.75,0,1,1,2,0.03,3.15,0.0,0.0,0.0,0.0,0.0,1.3166666666667,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,22.216666666666697,12.8,34.568642160540094
20_03_01,L.A,Anze Kopitar,C,19.333333333333,1,0,1,0,0.18,1.2333333333333,1.0,0.0,1.0,0.0,0.23,2.3,0.0,0.0,0.0,0.0,0.0,13.6,14.1,0.0,22.8666666666663,27.7,72.68221574344139
