"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"2","Ron Hainsey","OTT","D","1","4.0333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"23","Josh Bailey","NYI","R","1","1.9333333333333","1","0","0","0","1","100.00","1","100.00","0.19","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","Casey Cizikas","NYI","C","1","3.55","0","1","1","0","1","100.00","0","-","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","3","40.00"
"49","Jean-Gabriel Pageau","OTT","C","1","4.4","1","0","0","0","1","100.00","1","100.00","0.94","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"55","Vladislav Namestnikov","OTT","L","1","1.9833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"1","Zdeno Chara","BOS","D","1","3.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"3","Johnny Boychuk","NYI","D","1","4.65","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"4","Patrice Bergeron","BOS","C","1","1.2333333333333","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"5","Mark Giordano","CGY","D","1","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"6","David Krejci","BOS","C","1","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"7","T.J. Oshie","WSH","R","1","1.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"8","Brad Marchand","BOS","L","1","2.2","0","0","0","0","0","-","1","0.00","0.02","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"9","Nick Foligno","CBJ","L","1","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
